%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83720.810,305.053,355.023,147.208,0.005,-0.017,5.000
83712.754,305.053,355.338,147.048,-0.028,0.014,5.000
83732.894,305.053,355.259,147.048,-0.028,0.004,5.000
83720.810,305.062,355.259,147.048,0.005,-0.027,5.000
83720.810,305.056,355.338,146.568,0.005,0.004,5.000
83728.866,305.049,355.259,146.248,0.021,0.014,5.000
83720.810,305.056,355.180,146.248,0.005,-0.007,5.000
83716.782,305.045,355.180,146.248,-0.011,0.014,5.000
83728.866,305.051,355.259,146.408,-0.011,-0.017,5.000
83728.866,305.053,355.259,146.728,-0.011,-0.007,5.000
83732.894,305.051,355.417,146.248,-0.011,-0.017,5.000
83720.810,305.056,355.575,145.928,-0.011,0.004,5.000
83724.838,305.053,355.496,146.088,-0.011,0.004,5.000
83720.810,305.048,355.023,146.088,0.005,-0.007,5.000
83728.866,305.053,355.417,145.928,-0.028,-0.007,5.000
83728.866,305.053,355.259,146.088,-0.028,0.004,5.000
83732.894,305.054,355.259,146.408,-0.011,0.004,5.000
83736.922,305.053,355.575,146.248,-0.011,0.014,5.000
83728.866,305.054,355.654,146.248,0.005,-0.007,5.000
83728.866,305.053,355.417,146.408,-0.011,-0.017,5.000
83736.922,305.049,354.312,176.480,-0.011,1.019,5.000
83724.838,305.045,354.470,176.960,0.005,1.019,5.000
83736.922,305.046,354.391,176.800,0.005,1.009,5.000
83740.950,305.048,354.233,176.960,0.005,1.009,5.000
83732.894,305.049,354.154,176.960,0.005,1.029,5.000
83724.838,305.041,354.312,176.960,-0.011,1.009,5.000
83732.894,305.045,354.470,176.960,-0.011,1.019,5.000
83736.922,305.048,354.233,177.280,0.005,0.998,5.000
83740.950,305.048,354.391,177.280,-0.011,1.019,5.000
83744.978,305.046,354.549,177.280,0.021,1.009,5.000
83732.894,305.046,354.470,177.440,0.005,1.019,5.000
83736.922,305.049,354.470,177.280,0.005,1.019,5.000
83732.894,305.041,354.312,177.440,-0.011,1.009,5.000
83724.838,305.051,354.391,177.600,-0.028,1.019,5.000
83728.866,305.045,354.312,177.760,-0.028,1.019,5.000
83724.838,305.046,354.391,178.400,-0.011,1.009,5.000
83740.950,305.049,354.470,177.920,-0.028,1.009,5.000
83736.922,305.046,354.549,178.400,-0.011,1.019,5.000
83736.922,305.045,354.312,178.400,0.021,1.009,5.000
83728.866,305.041,354.391,178.400,-0.011,1.019,5.000
83736.922,305.036,354.628,215.989,-0.028,1.993,5.000
83732.894,305.038,354.470,215.509,0.038,1.993,5.000
83732.894,305.041,354.470,215.669,-0.011,1.993,5.000
83724.838,305.038,354.628,215.350,-0.011,1.993,5.000
83732.894,305.038,354.312,215.509,-0.011,1.993,5.000
83732.894,305.038,354.549,215.509,0.005,1.983,5.000
83724.838,305.041,354.628,215.190,-0.011,1.993,5.000
83724.838,305.038,354.154,215.190,-0.028,1.993,5.000
83732.894,305.038,354.312,214.710,0.005,1.993,5.000
83736.922,305.041,354.312,215.190,-0.011,1.983,5.000
83724.838,305.040,354.312,215.190,-0.011,1.983,5.000
83736.922,305.041,354.470,214.870,-0.028,1.993,5.000
83736.922,305.043,354.549,214.870,-0.011,1.993,5.000
83732.894,305.043,354.312,214.390,0.005,2.003,5.000
83728.866,305.040,354.312,214.390,-0.028,1.983,5.000
83736.922,305.043,354.233,214.390,0.005,1.983,5.000
83720.810,305.045,354.470,213.910,0.005,1.983,5.000
83716.782,305.043,354.312,213.910,-0.011,1.983,5.000
83736.922,305.046,354.549,213.910,0.005,1.993,5.000
83728.866,305.048,354.470,213.910,-0.011,2.003,5.000
83720.810,305.028,354.549,225.107,-0.011,3.008,5.000
83724.838,305.032,354.549,224.947,0.005,3.008,5.000
83736.922,305.033,354.707,225.267,-0.028,3.008,5.000
83740.950,305.032,354.786,225.107,-0.028,3.019,5.000
83736.922,305.040,354.786,225.107,-0.011,2.998,5.000
83732.894,305.033,354.707,225.107,-0.011,3.039,5.000
83732.894,305.032,354.786,224.787,-0.028,3.008,5.000
83728.866,305.030,354.786,225.107,-0.011,3.019,5.000
83736.922,305.030,354.707,225.107,-0.044,3.019,5.000
83732.894,305.032,354.707,224.947,-0.011,3.019,5.000
83736.922,305.035,354.707,225.427,0.005,3.019,5.000
83749.006,305.033,354.549,225.267,-0.028,3.039,5.000
83736.922,305.030,354.628,225.267,0.005,2.998,5.000
83732.894,305.038,354.470,225.587,-0.044,3.008,5.000
83732.894,305.030,354.470,225.747,-0.011,3.029,5.000
83728.866,305.028,354.312,226.387,0.021,3.008,5.000
83732.894,305.030,354.707,226.387,-0.011,3.008,5.000
83732.894,305.035,354.549,226.706,-0.011,3.029,5.000
83740.950,305.032,354.786,226.866,0.005,3.029,5.000
83736.922,305.036,354.628,226.866,-0.028,3.008,5.000
83724.838,305.024,354.312,261.097,-0.011,3.983,5.000
83728.866,305.022,354.707,260.777,-0.028,4.014,5.000
83724.838,305.022,354.391,260.457,-0.028,3.983,5.000
83732.894,305.024,354.391,260.617,-0.011,4.003,5.000
83724.838,305.017,354.470,260.297,-0.011,3.952,5.000
83720.810,305.025,354.312,260.137,0.005,3.983,5.000
83728.866,305.020,354.391,260.297,0.005,3.983,5.000
83740.950,305.022,354.865,260.137,0.021,3.983,5.000
83736.922,305.022,354.707,259.817,0.021,3.993,5.000
83736.922,305.024,354.628,259.658,-0.028,4.003,5.000
83736.922,305.024,354.707,259.817,-0.028,3.993,5.000
83728.866,305.020,354.628,259.338,0.021,3.972,5.000
83740.950,305.017,354.707,259.178,0.021,4.003,5.000
83732.894,305.024,354.786,259.178,-0.011,3.972,5.000
83740.950,305.027,355.180,259.338,0.005,3.993,5.000
83736.922,305.027,354.944,259.178,-0.011,3.983,5.000
83744.978,305.022,354.865,259.018,0.021,3.983,5.000
83732.894,305.025,354.865,259.018,0.021,4.003,5.000
83724.838,305.020,354.865,258.858,-0.028,3.983,5.000
83736.922,305.022,354.865,258.858,-0.044,3.962,5.000
83736.922,305.011,354.391,268.615,0.005,5.019,5.000
83732.894,305.007,354.707,268.455,-0.011,5.019,5.000
83728.866,305.009,354.628,268.455,-0.011,5.029,5.000
83732.894,305.012,354.549,268.775,-0.028,4.988,5.000
83728.866,305.014,354.707,268.615,0.005,5.008,5.000
