%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83712.754,300.524,363.523,142.849,0.007,0.005,5.000
83708.726,300.528,363.444,142.849,-0.010,0.005,5.000
83720.810,300.524,363.365,142.849,-0.010,0.005,5.000
83708.726,300.522,363.365,142.849,0.007,0.005,5.000
83708.726,300.524,363.365,142.849,0.007,-0.005,5.000
83704.698,300.525,363.523,143.009,0.007,0.005,5.000
83712.754,300.528,363.523,143.169,0.023,0.005,5.000
83712.754,300.524,363.681,143.169,0.023,-0.005,5.000
83700.671,300.528,363.523,143.169,0.007,-0.026,5.000
83700.671,300.527,363.444,143.009,0.007,0.005,5.000
83696.643,300.524,363.365,142.849,0.023,-0.005,5.000
83704.698,300.524,363.365,143.169,0.007,-0.005,5.000
83708.726,300.527,363.286,142.849,0.023,-0.005,5.000
83704.698,300.527,363.523,143.009,0.023,-0.015,5.000
83716.782,300.532,363.523,143.169,0.039,-0.005,5.000
83708.726,300.528,363.365,143.009,0.007,-0.015,5.000
83708.726,300.528,363.286,143.329,0.039,-0.005,5.000
83700.671,300.527,363.207,143.489,0.007,-0.005,5.000
83700.671,300.524,363.049,143.009,0.007,-0.005,5.000
83704.698,300.524,362.891,143.329,0.007,0.005,5.000
83700.671,300.507,361.470,202.673,0.039,1.000,5.000
83704.698,300.512,361.549,202.833,0.007,0.990,5.000
83708.726,300.511,361.470,202.833,0.023,1.000,5.000
83704.698,300.512,361.944,202.673,0.023,1.000,5.000
83712.754,300.504,361.628,202.673,0.023,0.979,5.000
83704.698,300.507,361.549,202.513,0.023,0.990,5.000
83704.698,300.507,361.312,202.353,0.007,1.000,5.000
83700.671,300.506,361.391,202.513,0.007,0.969,5.000
83712.754,300.511,361.549,202.193,0.023,1.000,5.000
83696.643,300.507,361.628,202.193,0.039,0.979,5.000
83712.754,300.509,361.470,202.193,0.007,1.000,5.000
83704.698,300.507,361.707,201.713,0.023,0.979,5.000
83708.726,300.504,361.707,201.553,0.039,0.979,5.000
83692.615,300.509,361.549,201.553,0.023,1.000,5.000
83700.671,300.503,361.549,201.233,0.007,1.010,5.000
83704.698,300.503,361.470,201.233,0.023,0.979,5.000
83704.698,300.509,361.628,201.073,0.007,0.990,5.000
83700.671,300.509,361.707,201.073,0.039,0.990,5.000
83708.726,300.509,361.707,200.913,0.023,1.010,5.000
83696.643,300.507,361.549,200.753,0.023,0.990,5.000
83704.698,300.490,358.706,224.747,-0.091,1.995,5.000
83696.643,300.487,358.864,224.747,-0.075,2.015,5.000
83700.671,300.485,358.706,224.427,-0.108,1.995,5.000
83700.671,300.490,358.627,224.587,-0.075,1.995,5.000
83704.698,300.485,358.627,224.267,-0.091,1.984,5.000
83708.726,300.483,358.706,224.427,-0.059,2.005,5.000
83700.671,300.488,358.627,224.267,-0.091,2.015,5.000
83708.726,300.488,358.785,224.267,-0.075,1.984,5.000
83704.698,300.487,358.785,224.267,-0.059,1.984,5.000
83704.698,300.487,358.785,224.427,-0.075,1.995,5.000
83700.671,300.485,358.706,224.427,-0.108,1.984,5.000
83700.671,300.487,358.627,224.267,-0.075,2.005,5.000
83700.671,300.485,358.627,224.427,-0.059,2.015,5.000
83700.671,300.485,358.469,224.427,-0.091,1.995,5.000
83696.643,300.488,358.706,224.587,-0.042,1.995,5.000
83708.726,300.487,358.706,224.747,-0.059,1.984,5.000
83700.671,300.488,358.706,224.747,-0.075,1.995,5.000
83696.643,300.485,358.627,224.747,-0.075,1.995,5.000
83692.615,300.485,358.311,224.587,-0.075,1.995,5.000
83688.587,300.487,358.469,225.067,-0.059,1.984,5.000
83720.810,300.454,357.206,257.378,-0.010,2.969,5.000
83696.643,300.456,356.890,257.218,0.039,2.989,5.000
83696.643,300.456,357.048,257.538,-0.010,2.979,5.000
83700.671,300.456,357.285,257.698,0.007,2.979,5.000
83704.698,300.461,357.127,258.018,0.023,2.979,5.000
83708.726,300.458,357.443,258.178,0.007,2.989,5.000
83700.671,300.456,357.048,258.018,0.007,2.979,5.000
83696.643,300.456,357.206,258.018,0.007,2.969,5.000
83708.726,300.458,357.127,258.018,-0.010,3.000,5.000
83692.615,300.454,357.206,258.498,0.023,2.979,5.000
83704.698,300.462,357.285,258.658,0.007,3.010,5.000
83708.726,300.459,357.285,258.978,0.007,2.979,5.000
83704.698,300.459,357.285,259.138,0.039,3.000,5.000
83708.726,300.461,357.443,258.978,-0.010,2.989,5.000
83708.726,300.458,357.285,258.818,0.039,3.010,5.000
83700.671,300.458,357.364,258.978,0.007,2.979,5.000
83708.726,300.458,357.364,259.138,0.007,3.000,5.000
83700.671,300.459,357.522,259.458,0.023,3.000,5.000
83696.643,300.461,357.364,259.777,0.007,2.979,5.000
83712.754,300.462,357.522,259.618,-0.010,2.979,5.000
83700.671,300.430,360.443,288.890,0.039,3.995,5.000
83696.643,300.432,360.285,288.890,-0.010,3.984,5.000
83696.643,300.424,360.285,289.050,0.023,3.984,5.000
83692.615,300.430,360.285,289.369,-0.010,3.974,5.000
83700.671,300.433,360.443,289.210,0.007,4.005,5.000
83704.698,300.437,360.522,289.369,0.039,3.995,5.000
83696.643,300.433,360.364,289.210,0.023,3.995,5.000
83692.615,300.429,360.522,289.369,0.007,3.995,5.000
83692.615,300.429,360.522,289.210,0.007,3.984,5.000
83688.587,300.429,360.364,289.050,0.023,3.995,5.000
83688.587,300.432,360.127,289.369,0.007,3.984,5.000
83696.643,300.433,360.443,289.369,-0.010,3.995,5.000
83696.643,300.429,360.601,289.210,0.007,3.984,5.000
83704.698,300.435,360.680,289.210,0.007,3.984,5.000
83680.531,300.432,360.680,288.890,0.007,3.964,5.000
83692.615,300.429,360.680,288.730,0.007,3.995,5.000
83680.531,300.430,360.601,288.730,-0.010,3.995,5.000
83684.559,300.430,360.680,288.730,0.055,4.005,5.000
83692.615,300.432,360.601,288.410,0.023,4.005,5.000
83696.643,300.432,361.075,288.410,0.039,4.005,5.000
83696.643,300.398,360.759,302.486,0.023,5.010,5.000
83696.643,300.403,360.917,302.806,0.023,5.010,5.000
83700.671,300.401,360.838,302.966,0.007,5.020,5.000
83700.671,300.400,360.838,303.286,0.007,5.010,5.000
83696.643,300.403,361.075,303.286,0.007,5.000,5.000
83700.671,300.400,360.838,303.606,0.023,5.000,5.000
83700.671,300.404,360.759,303.286,0.023,5.010,5.000
83700.671,300.403,360.680,303.446,-0.010,5.010,5.000
83692.615,300.401,360.759,303.606,0.007,5.020,5.000
83696.643,300.406,360.759,304.085,0.007,5.010,5.000
83692.615,300.404,360.680,304.085,0.007,5.000,5.000
83692.615,300.404,360.759,304.245,0.007,5.020,5.000
83696.643,300.403,360.601,304.085,0.007,5.020,5.000
83688.587,300.406,360.759,303.926,0.023,5.030,5.000
83688.587,300.401,360.759,303.606,0.023,5.020,5.000
83700.671,300.403,360.680,303.766,0.007,5.010,5.000
83692.615,300.404,360.680,303.766,0.039,5.020,5.000
83700.671,300.406,360.680,304.085,0.023,5.000,5.000
83700.671,300.409,360.838,303.926,0.039,5.010,5.000
83696.643,300.409,360.759,303.926,0.023,5.010,5.000
83692.615,300.379,358.153,321.201,0.007,5.984,5.000
83704.698,300.380,358.469,321.201,0.007,5.974,5.000
83704.698,300.380,358.469,320.881,0.007,5.994,5.000
83700.671,300.382,358.311,320.401,0.023,5.984,5.000
83708.726,300.379,358.390,320.081,0.039,5.994,5.000
83700.671,300.374,358.232,320.081,0.023,5.984,5.000
83696.643,300.379,358.390,319.761,0.007,6.005,5.000
83688.587,300.379,358.390,319.921,0.007,5.994,5.000
83696.643,300.380,358.548,319.601,0.023,5.994,5.000
83708.726,300.380,358.548,319.921,0.023,5.974,5.000
83700.671,300.380,358.627,319.601,-0.010,5.984,5.000
83696.643,300.380,358.390,319.601,0.007,5.984,5.000
83700.671,300.380,358.311,319.441,0.023,5.984,5.000
83688.587,300.377,358.390,319.601,0.023,5.994,5.000
83688.587,300.382,358.548,319.761,-0.010,6.005,5.000
83692.615,300.382,358.548,319.601,0.039,5.994,5.000
83700.671,300.379,358.548,319.921,0.007,5.984,5.000
83696.643,300.385,358.469,319.921,0.023,5.984,5.000
83700.671,300.375,358.311,319.761,-0.010,5.994,5.000
83676.503,300.380,358.390,319.921,0.023,5.964,5.000
83700.671,300.338,358.153,324.560,0.007,7.030,5.000
83696.643,300.340,358.232,325.040,0.023,7.010,5.000
83704.698,300.338,358.548,325.520,0.007,7.020,5.000
83708.726,300.340,358.548,325.360,0.007,7.030,5.000
83708.726,300.335,358.627,325.360,0.023,7.030,5.000
83700.671,300.342,358.627,325.360,0.039,7.010,5.000
83696.643,300.340,358.548,325.360,0.023,7.030,5.000
83708.726,300.337,358.548,325.520,-0.010,7.010,5.000
83704.698,300.338,358.469,325.840,-0.010,7.010,5.000
83708.726,300.338,358.548,325.680,0.039,7.020,5.000
83712.754,300.337,358.864,325.680,0.007,7.010,5.000
83708.726,300.340,358.706,325.840,-0.026,7.040,5.000
83692.615,300.342,358.785,325.840,0.023,6.999,5.000
83708.726,300.337,358.469,325.840,0.023,7.010,5.000
83696.643,300.340,358.627,326.000,0.039,7.020,5.000
83700.671,300.342,358.706,326.000,-0.010,7.010,5.000
83704.698,300.343,358.785,326.000,0.007,7.020,5.000
83704.698,300.342,358.864,325.840,0.007,7.030,5.000
83712.754,300.345,358.864,326.160,-0.010,7.020,5.000
83708.726,300.343,358.627,326.160,0.055,7.010,5.000
83696.643,300.309,361.707,358.631,0.039,7.974,5.000
83692.615,300.308,361.707,358.631,0.039,7.984,5.000
83700.671,300.313,361.707,358.631,-0.010,7.984,5.000
83684.559,300.304,361.628,358.631,0.023,7.994,5.000
83704.698,300.308,361.470,358.631,0.023,7.994,5.000
83704.698,300.306,361.470,358.471,0.023,7.974,5.000
83696.643,300.306,361.707,358.631,-0.010,7.984,5.000
83708.726,300.308,361.628,358.791,0.039,7.994,5.000
83704.698,300.304,361.865,358.951,-0.010,7.994,5.000
83704.698,300.306,361.865,359.111,0.007,7.974,5.000
83700.671,300.306,361.707,358.631,0.023,8.004,5.000
83700.671,300.304,361.944,358.791,0.039,8.004,5.000
83696.643,300.304,361.707,358.631,0.007,7.994,5.000
83696.643,300.304,361.786,358.471,0.023,7.984,5.000
83692.615,300.306,361.707,358.631,-0.010,7.974,5.000
83708.726,300.308,362.259,358.791,0.007,7.984,5.000
83692.615,300.304,361.865,358.311,0.007,7.974,5.000
83688.587,300.304,361.628,358.471,0.007,7.984,5.000
83696.643,300.304,361.628,358.151,-0.010,7.984,5.000
83692.615,300.306,361.549,357.831,-0.010,7.984,5.000
83704.698,300.259,359.733,358.471,0.007,9.020,5.000
83700.671,300.258,359.575,358.311,0.023,9.009,5.000
83704.698,300.256,359.733,358.151,0.023,9.009,5.000
83688.587,300.255,359.575,357.991,0.023,9.020,5.000
83700.671,300.255,359.575,357.991,0.007,9.009,5.000
83700.671,300.256,359.654,357.991,0.023,9.009,5.000
83704.698,300.259,359.970,358.151,-0.010,9.020,5.000
83700.671,300.263,359.970,358.151,-0.010,9.020,5.000
83704.698,300.261,359.970,358.151,0.007,9.030,5.000
83708.726,300.258,359.891,357.831,-0.010,9.020,5.000
83700.671,300.256,359.812,357.831,-0.010,9.020,5.000
83700.671,300.258,359.733,357.991,0.007,9.009,5.000
83700.671,300.259,359.654,357.671,0.039,8.999,5.000
83712.754,300.263,359.654,357.991,-0.010,9.020,5.000
83704.698,300.264,359.812,358.151,0.023,9.030,5.000
83696.643,300.264,359.812,358.311,0.007,9.009,5.000
83700.671,300.263,359.733,357.831,0.039,9.020,5.000
83704.698,300.256,359.654,357.671,0.007,9.009,5.000
83700.671,300.259,359.575,357.671,-0.010,9.020,5.000
83696.643,300.263,359.654,357.671,0.007,9.009,5.000
83704.698,300.221,361.391,359.750,-0.010,9.984,5.000
83696.643,300.217,361.391,359.590,-0.026,9.963,5.000
83696.643,300.217,361.312,359.590,-0.010,9.963,5.000
83704.698,300.216,361.391,359.910,0.007,10.004,5.000
83704.698,300.217,361.391,359.750,0.007,9.994,5.000
83712.754,300.219,361.391,359.910,-0.010,9.974,5.000
83704.698,300.222,361.391,359.910,-0.010,9.984,5.000
83708.726,300.221,361.470,359.750,0.007,9.984,5.000
83700.671,300.219,361.154,359.750,0.023,9.984,5.000
83696.643,300.216,361.154,359.910,-0.010,9.994,5.000
83700.671,300.217,361.154,359.910,-0.026,9.984,5.000
83704.698,300.214,361.391,360.070,0.007,9.994,5.000
83696.643,300.217,361.470,360.230,-0.010,9.974,5.000
83696.643,300.226,361.391,360.070,-0.010,9.984,5.000
83700.671,300.219,361.391,359.910,-0.010,9.974,5.000
83712.754,300.213,361.312,360.230,0.007,9.963,5.000
83696.643,300.214,361.233,360.230,-0.026,10.004,5.000
83696.643,300.216,361.470,360.230,0.007,9.984,5.000
83700.671,300.213,361.391,360.070,0.007,10.004,5.000
83696.643,300.216,361.312,360.390,-0.010,9.994,5.000
83692.615,300.156,363.128,368.388,0.007,152.483,5.000
83696.643,300.159,363.049,368.388,0.039,152.473,5.000
83700.671,300.164,363.207,368.548,-0.010,152.483,5.000
83700.671,300.159,363.207,368.228,0.007,152.483,5.000
83700.671,300.158,362.970,368.388,-0.010,152.473,5.000
83692.615,300.156,363.286,368.068,0.023,152.473,5.000
83696.643,300.156,362.891,368.068,-0.026,152.473,5.000
83700.671,300.151,362.970,368.228,-0.010,152.504,5.000
83712.754,300.155,363.049,368.068,-0.010,152.473,5.000
83700.671,300.155,363.049,368.228,-0.010,152.483,5.000
83716.782,300.156,363.207,368.228,0.023,152.483,5.000
83708.726,300.156,363.207,368.068,0.007,152.473,5.000
83700.671,300.155,363.049,368.068,0.039,152.483,5.000
83696.643,300.153,363.049,368.068,0.023,152.493,5.000
83696.643,300.151,362.970,368.068,0.007,152.473,5.000
83708.726,300.155,363.207,368.388,-0.026,152.473,5.000
83700.671,300.156,362.970,368.068,0.023,152.473,5.000
83708.726,300.156,363.365,368.548,-0.010,152.483,5.000
83712.754,300.156,362.891,368.388,-0.010,152.483,5.000
83700.671,300.151,363.049,367.908,-0.010,152.483,5.000
