%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83902.067,300.896,358.675,259.833,-0.251,3.477,5.000
83906.095,300.899,358.832,259.993,-0.023,3.477,5.000
83902.067,300.896,358.675,259.833,0.042,3.487,5.000
83906.095,300.899,358.517,259.674,-0.137,3.477,5.000
83910.123,300.901,358.596,259.194,0.108,3.487,5.000
83906.095,300.894,358.596,259.034,0.255,3.457,5.000
83902.067,300.896,358.359,258.554,0.336,3.477,5.000
83902.067,300.894,358.280,258.554,0.091,3.467,5.000
83898.039,300.897,358.280,258.394,0.026,3.477,5.000
83910.123,300.897,358.517,258.234,-0.088,3.467,5.000
83898.039,300.899,358.517,258.074,0.091,3.487,5.000
83889.983,300.893,358.754,290.225,0.010,4.513,5.000
83889.983,300.894,358.911,290.225,-0.023,4.503,5.000
83898.039,300.897,358.911,289.905,-0.121,4.523,5.000
83898.039,300.893,358.832,290.065,0.010,4.503,5.000
83894.011,300.893,358.832,289.745,0.140,4.503,5.000
83906.095,300.894,358.832,289.585,-0.202,4.513,5.000
83881.927,300.891,358.832,289.425,-0.072,4.513,5.000
83894.011,300.893,358.911,289.745,-0.235,4.492,5.000
83894.011,300.896,358.832,289.745,0.255,4.523,5.000
83894.011,300.896,358.911,289.585,0.189,4.513,5.000
83910.123,300.894,358.990,289.585,0.157,4.503,5.000
83898.039,300.891,358.754,289.106,-0.088,4.503,5.000
83889.983,300.889,358.911,289.266,-0.072,4.503,5.000
83889.983,300.893,358.596,289.266,0.010,4.503,5.000
83885.955,300.893,358.832,289.585,-0.007,4.513,5.000
83894.011,300.894,358.754,289.425,-0.415,4.533,5.000
83898.039,300.894,358.911,289.745,-0.039,4.492,5.000
83894.011,300.893,358.911,289.745,-0.023,4.503,5.000
83894.011,300.894,358.754,289.425,-0.186,4.513,5.000
83877.899,300.893,358.754,289.905,-0.121,4.503,5.000
83885.955,300.883,358.911,288.626,-0.219,5.497,5.000
83889.983,300.883,359.069,288.626,-0.072,5.497,5.000
83889.983,300.883,358.911,288.466,-0.039,5.487,5.000
83889.983,300.885,359.069,288.466,-0.055,5.508,5.000
83898.039,300.883,359.069,288.306,-0.023,5.477,5.000
83889.983,300.883,358.832,288.306,-0.235,5.497,5.000
83902.067,300.881,359.148,287.986,-0.219,5.487,5.000
83885.955,300.881,358.990,287.826,-0.235,5.497,5.000
83873.872,300.876,359.069,287.986,-0.039,5.497,5.000
83898.039,300.880,359.227,287.826,-0.055,5.477,5.000
83894.011,300.881,359.148,287.666,-0.170,5.497,5.000
83889.983,300.881,358.990,287.666,-0.137,5.497,5.000
83902.067,300.883,359.148,287.506,-0.121,5.487,5.000
83889.983,300.876,358.832,287.026,0.026,5.497,5.000
83885.955,300.881,358.990,287.026,-0.186,5.497,5.000
83889.983,300.880,358.990,286.706,-0.072,5.487,5.000
83889.983,300.881,358.832,286.546,-0.039,5.487,5.000
83885.955,300.886,358.832,286.546,-0.072,5.487,5.000
83898.039,300.883,358.990,286.226,-0.039,5.487,5.000
83898.039,300.883,359.227,286.066,-0.104,5.497,5.000
83902.067,300.872,357.411,327.335,-0.039,6.513,5.000
83910.123,300.876,357.569,327.175,0.059,6.513,5.000
83906.095,300.875,357.490,327.175,0.091,6.523,5.000
83906.095,300.873,357.490,327.015,0.059,6.492,5.000
83906.095,300.873,357.806,326.855,-0.235,6.503,5.000
83902.067,300.872,357.490,326.535,-0.039,6.513,5.000
83902.067,300.872,357.569,326.375,-0.219,6.503,5.000
83906.095,300.870,357.569,326.375,-0.121,6.523,5.000
83902.067,300.875,357.648,326.216,-0.055,6.513,5.000
83902.067,300.875,357.885,325.896,-0.023,6.513,5.000
83906.095,300.875,357.806,325.736,-0.039,6.503,5.000
83898.039,300.868,357.964,325.416,0.075,6.503,5.000
83898.039,300.872,357.885,325.096,0.026,6.513,5.000
83894.011,300.873,357.648,324.936,0.010,6.523,5.000
83894.011,300.870,357.806,324.616,0.124,6.503,5.000
83902.067,300.867,357.806,324.456,-0.121,6.503,5.000
83902.067,300.873,357.885,324.456,-0.121,6.503,5.000
83902.067,300.875,357.885,323.976,-0.007,6.513,5.000
83894.011,300.873,357.885,323.336,-0.072,6.503,5.000
83894.011,300.868,357.885,323.176,-0.007,6.503,5.000
83898.039,300.857,358.911,323.976,-1.573,7.538,5.000
83914.151,300.857,358.990,324.296,-1.638,7.528,5.000
83906.095,300.856,358.911,324.456,-1.589,7.549,5.000
83902.067,300.854,358.911,324.296,-1.769,7.538,5.000
83889.983,300.847,359.069,324.296,-1.834,7.559,5.000
83898.039,300.852,358.911,324.136,-1.769,7.538,5.000
83889.983,300.854,358.832,324.456,-1.622,7.528,5.000
83894.011,300.849,358.911,324.456,-1.606,7.528,5.000
83898.039,300.852,359.069,324.776,-1.622,7.538,5.000
83894.011,300.854,358.990,324.456,-1.720,7.538,5.000
83889.983,300.847,358.911,324.456,-1.720,7.528,5.000
83885.955,300.852,358.911,324.456,-1.622,7.549,5.000
83885.955,300.851,358.754,324.136,-1.622,7.528,5.000
83885.955,300.856,358.832,324.136,-1.524,7.528,5.000
83889.983,300.856,358.911,324.456,-1.638,7.538,5.000
83902.067,300.854,358.990,324.296,-1.573,7.518,5.000
83889.983,300.856,359.069,324.136,-1.720,7.528,5.000
83885.955,300.851,358.911,323.976,-1.606,7.538,5.000
83894.011,300.852,358.911,323.976,-1.720,7.538,5.000
83894.011,300.849,358.990,323.976,-1.638,7.538,5.000
83898.039,300.828,355.279,351.329,-4.070,8.492,5.000
83885.955,300.830,355.279,351.329,-3.678,8.492,5.000
83902.067,300.831,355.516,351.489,-4.200,8.502,5.000
83894.011,300.828,355.437,351.329,-5.375,8.482,5.000
83894.011,300.833,355.279,351.329,-5.588,8.502,5.000
83902.067,300.828,355.042,351.169,-5.751,8.492,5.000
83894.011,300.828,355.279,351.169,-5.767,8.502,5.000
83894.011,300.830,355.121,351.169,-5.457,8.492,5.000
83902.067,300.828,355.200,351.329,-7.040,8.523,5.000
83902.067,300.831,355.279,351.009,-6.093,8.523,5.000
83914.151,300.833,355.279,351.329,-6.518,8.492,5.000
83898.039,300.833,355.358,351.329,-6.208,8.492,5.000
83906.095,300.835,355.121,351.169,-5.408,8.502,5.000
83902.067,300.830,355.358,351.329,-6.616,8.482,5.000
83898.039,300.830,355.200,350.849,-6.061,8.492,5.000
83885.955,300.825,355.279,351.009,-5.979,8.513,5.000
83902.067,300.831,355.437,351.329,-5.555,8.492,5.000
83906.095,300.836,355.279,351.169,-5.506,8.513,5.000
83902.067,300.835,355.279,351.169,-4.690,8.513,5.000
83898.039,300.836,355.437,350.689,-4.103,8.502,5.000
83902.067,300.822,358.043,360.286,7.272,9.507,5.000
83910.123,300.820,357.806,360.126,7.027,9.518,5.000
83910.123,300.820,357.727,359.806,6.766,9.507,5.000
83914.151,300.820,357.885,359.966,5.542,9.518,5.000
83902.067,300.820,357.727,359.646,5.460,9.507,5.000
83906.095,300.818,357.964,360.126,4.873,9.518,5.000
83902.067,300.818,357.727,359.966,3.877,9.518,5.000
83906.095,300.823,357.806,360.286,4.416,9.507,5.000
83906.095,300.822,357.885,359.806,3.600,9.518,5.000
83914.151,300.825,357.806,359.806,3.600,9.507,5.000
83906.095,300.823,357.964,359.806,3.078,9.507,5.000
83902.067,300.820,357.727,359.806,3.486,9.518,5.000
83889.983,300.822,357.806,359.646,3.029,9.497,5.000
83902.067,300.823,357.727,360.286,3.045,9.507,5.000
83910.123,300.827,357.727,359.806,2.849,9.507,5.000
83906.095,300.823,357.806,359.966,2.311,9.507,5.000
83889.983,300.827,357.727,360.286,2.507,9.518,5.000
83898.039,300.823,357.648,360.126,2.474,9.507,5.000
83889.983,300.818,357.569,360.286,2.523,9.518,5.000
83894.011,300.820,357.569,360.446,2.507,9.528,5.000
83898.039,300.775,357.885,363.645,-12.180,152.417,5.000
83894.011,300.781,357.806,363.805,-12.164,152.417,5.000
83898.039,300.777,357.885,363.805,-12.115,152.417,5.000
83902.067,300.780,357.885,364.125,-12.066,152.417,5.000
83906.095,300.778,357.964,363.965,-12.083,152.407,5.000
83910.123,300.778,357.806,363.965,-12.066,152.396,5.000
83906.095,300.778,357.648,363.965,-12.050,152.417,5.000
83898.039,300.777,357.727,364.125,-12.034,152.417,5.000
83898.039,300.775,357.727,364.285,-12.034,152.417,5.000
83894.011,300.781,357.885,364.125,-11.985,152.396,5.000
83906.095,300.780,357.806,364.125,-12.001,152.437,5.000
83914.151,300.783,357.727,364.445,-11.968,152.417,5.000
83902.067,300.780,357.727,364.285,-11.952,152.427,5.000
83902.067,300.778,357.806,364.125,-11.952,152.396,5.000
83906.095,300.778,357.569,363.965,-11.936,152.407,5.000
83910.123,300.777,357.885,364.445,-11.919,152.427,5.000
83906.095,300.780,357.806,364.445,-11.903,152.417,5.000
83910.123,300.778,357.727,364.285,-11.887,152.407,5.000
83914.151,300.786,357.885,364.285,-11.870,152.417,5.000
83914.151,300.781,357.727,364.605,-11.838,152.417,5.000
