%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83809.425,304.253,352.587,204.448,0.291,1.495,5.000
83817.481,304.252,352.271,204.448,0.128,1.484,5.000
83817.481,304.252,352.271,204.289,0.047,1.484,5.000
83813.453,304.253,352.271,204.289,0.226,1.484,5.000
83813.453,304.263,353.850,231.961,0.144,2.510,5.000
83825.536,304.262,353.613,231.801,0.063,2.510,5.000
83817.481,304.258,353.613,231.641,-0.084,2.510,5.000
83813.453,304.258,353.455,231.801,-0.410,2.520,5.000
83813.453,304.255,353.218,231.801,0.030,2.490,5.000
83809.425,304.255,353.218,231.961,0.047,2.520,5.000
83817.481,304.258,353.376,232.121,0.095,2.490,5.000
83821.508,304.257,353.297,232.281,0.047,2.510,5.000
83821.508,304.260,353.376,232.281,-0.002,2.510,5.000
83817.481,304.255,353.297,231.961,-0.133,2.520,5.000
83805.397,304.255,353.218,232.281,-0.084,2.500,5.000
83813.453,304.255,353.060,232.121,0.275,2.500,5.000
83813.453,304.257,353.139,232.601,-0.068,2.520,5.000
83817.481,304.258,353.297,232.601,0.063,2.500,5.000
83821.508,304.258,353.297,232.921,0.112,2.500,5.000
83825.536,304.258,352.981,232.601,-0.068,2.510,5.000
83821.508,304.263,353.060,232.921,-0.117,2.510,5.000
83821.508,304.260,352.902,232.761,-0.084,2.520,5.000
83809.425,304.255,352.823,233.241,0.112,2.510,5.000
83817.481,304.257,353.218,233.401,-0.100,2.531,5.000
83813.453,304.265,353.455,267.951,0.291,3.474,5.000
83817.481,304.265,353.376,267.951,0.112,3.495,5.000
83805.397,304.262,353.534,267.631,0.161,3.484,5.000
83809.425,304.263,353.534,266.992,0.226,3.495,5.000
83809.425,304.262,353.297,266.832,0.210,3.474,5.000
83805.397,304.263,353.297,266.352,0.226,3.484,5.000
83805.397,304.263,353.139,266.032,0.193,3.484,5.000
83821.508,304.270,353.376,265.712,-0.019,3.495,5.000
83821.508,304.265,353.455,265.232,0.095,3.484,5.000
83813.453,304.266,353.534,264.752,0.291,3.484,5.000
83809.425,304.268,353.376,264.272,0.210,3.484,5.000
83801.369,304.265,353.376,263.792,0.112,3.495,5.000
83817.481,304.266,353.534,263.472,0.193,3.474,5.000
83805.397,304.268,353.455,262.833,0.177,3.505,5.000
83813.453,304.270,353.613,262.833,0.210,3.474,5.000
83817.481,304.271,353.929,262.353,0.144,3.464,5.000
83809.425,304.273,353.613,261.553,0.226,3.495,5.000
83805.397,304.270,353.613,261.073,0.308,3.474,5.000
83805.397,304.266,353.534,260.913,0.128,3.495,5.000
83809.425,304.268,353.376,260.593,0.030,3.495,5.000
83813.453,304.273,352.034,298.823,0.063,4.510,5.000
83813.453,304.268,351.718,298.183,0.193,4.510,5.000
83825.536,304.278,351.876,298.183,0.226,4.489,5.000
83821.508,304.270,351.955,298.023,0.340,4.510,5.000
83821.508,304.271,352.034,297.863,0.193,4.510,5.000
83817.481,304.271,352.034,297.703,0.128,4.500,5.000
83817.481,304.274,352.192,297.383,0.014,4.520,5.000
83809.425,304.271,351.876,297.063,0.389,4.510,5.000
83813.453,304.270,351.639,296.584,0.095,4.530,5.000
83809.425,304.271,351.876,296.584,0.030,4.510,5.000
83805.397,304.268,351.955,296.424,0.047,4.510,5.000
83817.481,304.274,352.034,296.424,0.095,4.510,5.000
83813.453,304.271,352.034,296.104,-0.002,4.510,5.000
83805.397,304.271,352.192,295.944,0.047,4.510,5.000
83809.425,304.271,351.955,295.784,0.275,4.500,5.000
83801.369,304.268,351.797,295.144,-0.198,4.510,5.000
83801.369,304.271,351.955,295.304,0.079,4.520,5.000
83813.453,304.271,352.113,295.304,0.357,4.510,5.000
83813.453,304.274,352.192,294.824,0.161,4.500,5.000
83809.425,304.274,352.034,294.824,0.128,4.489,5.000
83801.369,304.278,351.876,323.136,0.340,5.494,5.000
83805.397,304.279,351.955,323.136,0.373,5.484,5.000
83797.341,304.281,351.876,323.296,0.487,5.484,5.000
83797.341,304.276,351.955,323.456,0.144,5.484,5.000
83809.425,304.286,352.113,323.136,0.683,5.494,5.000
83813.453,304.284,352.192,323.296,0.340,5.484,5.000
83801.369,304.278,352.034,323.456,0.357,5.484,5.000
83797.341,304.279,352.271,323.296,0.389,5.494,5.000
83789.285,304.278,352.113,323.136,0.291,5.484,5.000
83805.397,304.281,352.192,323.136,0.112,5.484,5.000
83805.397,304.286,352.192,322.816,0.308,5.494,5.000
83801.369,304.279,352.192,323.456,0.373,5.484,5.000
83817.481,304.284,352.350,323.136,0.340,5.494,5.000
83805.397,304.279,352.350,322.816,0.210,5.474,5.000
83801.369,304.279,352.429,322.816,0.454,5.494,5.000
83805.397,304.282,352.034,322.976,0.291,5.494,5.000
83801.369,304.278,352.744,323.136,0.242,5.484,5.000
83805.397,304.279,352.666,323.616,0.112,5.474,5.000
83809.425,304.286,352.587,323.136,0.406,5.484,5.000
83809.425,304.284,352.508,323.456,0.275,5.484,5.000
83805.397,304.286,354.876,318.338,0.357,6.510,5.000
83801.369,304.287,354.482,318.818,0.177,6.520,5.000
83797.341,304.287,354.561,318.818,0.340,6.510,5.000
83793.313,304.286,354.561,318.658,0.308,6.510,5.000
83797.341,304.287,354.403,319.137,0.406,6.510,5.000
83797.341,304.287,354.482,318.818,0.291,6.530,5.000
83793.313,304.286,354.482,319.457,0.454,6.530,5.000
83809.425,304.286,354.561,319.457,0.389,6.520,5.000
83801.369,304.287,354.482,319.137,0.422,6.510,5.000
83805.397,304.282,354.561,319.457,0.259,6.510,5.000
83797.341,304.286,354.640,319.457,0.095,6.499,5.000
83797.341,304.291,354.719,319.777,0.193,6.520,5.000
83793.313,304.291,354.482,319.777,0.161,6.520,5.000
83801.369,304.292,354.640,319.777,0.128,6.510,5.000
83801.369,304.292,354.640,319.777,0.128,6.520,5.000
83805.397,304.286,354.324,319.617,0.144,6.499,5.000
83797.341,304.287,354.245,319.617,-0.019,6.520,5.000
83797.341,304.287,354.245,319.457,0.210,6.489,5.000
83805.397,304.291,354.324,319.297,0.275,6.520,5.000
83809.425,304.287,354.324,319.297,0.536,6.510,5.000
83813.453,304.287,351.797,323.936,0.177,7.494,5.000
83825.536,304.286,351.876,323.936,0.422,7.494,5.000
83805.397,304.281,351.797,324.256,0.454,7.494,5.000
83809.425,304.284,351.639,323.936,0.291,7.484,5.000
83809.425,304.284,351.955,324.256,0.030,7.494,5.000
83805.397,304.286,351.797,324.416,0.242,7.494,5.000
83817.481,304.286,352.034,324.736,0.226,7.494,5.000
83817.481,304.289,352.113,325.216,0.291,7.484,5.000
83821.508,304.286,352.113,325.216,0.259,7.504,5.000
83813.453,304.284,352.192,325.376,0.242,7.484,5.000
83797.341,304.286,352.034,325.536,-0.084,7.484,5.000
83801.369,304.287,352.113,325.696,0.226,7.484,5.000
83805.397,304.286,352.113,326.176,0.340,7.474,5.000
83805.397,304.289,352.350,326.655,-0.084,7.494,5.000
83809.425,304.289,352.350,326.815,0.095,7.484,5.000
83805.397,304.286,352.271,326.975,0.242,7.494,5.000
83809.425,304.291,352.192,327.455,0.242,7.494,5.000
83801.369,304.289,352.113,327.775,0.047,7.504,5.000
83797.341,304.291,352.271,328.095,0.487,7.494,5.000
83801.369,304.291,352.350,328.735,0.275,7.484,5.000
83813.453,304.294,353.771,347.610,0.242,8.530,5.000
83801.369,304.294,353.692,347.450,0.242,8.520,5.000
83809.425,304.294,353.771,347.450,0.275,8.510,5.000
83809.425,304.289,353.929,347.770,0.063,8.520,5.000
83821.508,304.292,354.087,347.770,0.618,8.510,5.000
83817.481,304.295,354.087,347.770,0.259,8.510,5.000
83801.369,304.291,354.087,347.930,0.210,8.520,5.000
83809.425,304.294,353.929,347.610,0.193,8.510,5.000
83805.397,304.289,353.929,347.770,0.161,8.489,5.000
83801.369,304.289,354.087,347.930,0.226,8.510,5.000
83809.425,304.292,354.245,348.090,0.242,8.530,5.000
83805.397,304.292,354.166,348.090,0.259,8.510,5.000
83813.453,304.294,354.245,348.090,0.095,8.520,5.000
83817.481,304.291,354.245,348.090,0.308,8.520,5.000
83813.453,304.294,354.087,348.250,0.520,8.530,5.000
83797.341,304.291,354.087,348.250,0.291,8.510,5.000
83805.397,304.294,354.324,348.729,0.161,8.499,5.000
83809.425,304.295,354.324,348.569,0.226,8.520,5.000
83805.397,304.295,354.561,348.569,0.161,8.499,5.000
83809.425,304.294,354.403,348.889,0.454,8.510,5.000
83817.481,304.295,353.692,339.612,0.471,9.484,5.000
83817.481,304.294,354.008,339.132,0.471,9.494,5.000
83809.425,304.294,353.613,339.452,0.406,9.474,5.000
83801.369,304.294,353.613,339.612,0.406,9.484,5.000
83801.369,304.291,353.850,339.452,0.487,9.484,5.000
83813.453,304.294,353.771,339.932,0.520,9.494,5.000
83809.425,304.297,353.771,340.092,0.454,9.484,5.000
83821.508,304.297,353.771,340.252,0.520,9.474,5.000
83817.481,304.297,353.692,340.092,0.259,9.484,5.000
83813.453,304.292,353.613,340.092,0.454,9.474,5.000
83813.453,304.294,353.613,340.412,0.601,9.484,5.000
83809.425,304.294,353.771,340.252,0.340,9.484,5.000
83809.425,304.295,353.692,340.092,0.226,9.494,5.000
83817.481,304.294,353.692,340.572,0.357,9.484,5.000
83809.425,304.297,353.850,340.892,0.471,9.484,5.000
83805.397,304.294,353.850,340.572,0.552,9.484,5.000
83813.453,304.297,353.534,340.732,0.291,9.484,5.000
83801.369,304.294,353.929,340.572,0.471,9.484,5.000
83809.425,304.294,353.929,341.051,0.520,9.463,5.000
83809.425,304.294,353.850,340.412,0.340,9.474,5.000
83797.341,304.303,355.271,358.487,0.487,152.414,5.000
83793.313,304.302,355.271,358.327,0.552,152.414,5.000
83785.257,304.302,354.955,358.327,0.503,152.404,5.000
83789.285,304.303,355.113,358.647,0.471,152.414,5.000
83797.341,304.313,354.955,358.327,0.552,152.404,5.000
83801.369,304.307,355.271,358.647,0.520,152.414,5.000
83801.369,304.310,355.192,358.487,0.797,152.404,5.000
83789.285,304.305,355.113,358.487,0.389,152.424,5.000
83801.369,304.303,354.955,358.327,0.536,152.414,5.000
83797.341,304.305,354.798,358.327,0.275,152.434,5.000
83797.341,304.307,355.192,358.487,0.552,152.414,5.000
83785.257,304.307,355.113,358.487,0.389,152.404,5.000
83801.369,304.307,355.192,358.487,0.357,152.414,5.000
83801.369,304.305,354.955,358.647,0.438,152.404,5.000
83805.397,304.305,354.955,358.167,0.275,152.424,5.000
83801.369,304.303,354.955,358.167,0.389,152.404,5.000
83793.313,304.303,354.955,358.007,0.520,152.424,5.000
83797.341,304.303,354.876,358.327,0.242,152.424,5.000
83797.341,304.307,355.034,358.327,0.373,152.393,5.000
83813.453,304.307,355.034,358.327,0.471,152.404,5.000
