%Time (ms)	Hubangle(Theta in rad)	Tip Deflection(m)	Hub Angular Velocity (rads/s)	Tip Velocity (m/s)	Position Reference (rad)	Output Voltage (V)	K1 (Hub Prop)	K2 (Tip Prop)	K3 (Hub Deriv)	K4 (Tip Deriv)	%4/27/20175:21 PM
5005745.000	0.265	-0.000	1.197	0.000	0.300	-0.043	5.500	0.000	0.200	0.000	0.000	0.000
5005746.000	0.266	-0.000	1.181	0.000	0.300	-0.046	5.500	0.000	0.200	0.000	0.000	0.000
5005747.000	0.267	-0.000	1.163	0.000	0.300	-0.050	5.500	0.000	0.200	0.000	0.000	0.000
5005748.000	0.268	-0.000	1.145	0.000	0.300	-0.053	5.500	0.000	0.200	0.000	0.000	0.000
5005749.000	0.269	-0.000	1.118	0.000	0.300	-0.055	5.500	0.000	0.200	0.000	0.000	0.000
5005750.000	0.271	-0.000	1.093	0.000	0.300	-0.056	5.500	0.000	0.200	0.000	0.000	0.000
5005751.000	0.272	-0.000	1.066	0.000	0.300	-0.057	5.500	0.000	0.200	0.000	0.000	0.000
5005752.000	0.273	-0.000	1.036	0.000	0.300	-0.057	5.500	0.000	0.200	0.000	0.000	0.000
5005753.000	0.274	-0.000	1.005	0.000	0.300	-0.057	5.500	0.000	0.200	0.000	0.000	0.000
5005754.000	0.275	-0.000	0.973	0.000	0.300	-0.056	5.500	0.000	0.200	0.000	0.000	0.000
5005755.000	0.276	-0.000	0.940	0.000	0.300	-0.055	5.500	0.000	0.200	0.000	0.000	0.000
5005756.000	0.277	-0.000	0.921	0.000	0.300	-0.055	5.500	0.000	0.200	0.000	0.000	0.000
5005757.000	0.278	-0.000	0.922	0.000	0.300	-0.057	5.500	0.000	0.200	0.000	0.000	0.000
5005758.000	0.278	-0.000	0.923	0.000	0.300	-0.062	5.500	0.000	0.200	0.000	0.000	0.000
5005759.000	0.279	-0.000	0.925	0.000	0.300	-0.068	5.500	0.000	0.200	0.000	0.000	0.000
5005760.000	0.280	-0.000	0.917	0.000	0.300	-0.073	5.500	0.000	0.200	0.000	0.000	0.000
5005761.000	0.281	-0.000	0.891	0.000	0.300	-0.075	5.500	0.000	0.200	0.000	0.000	0.000
5005762.000	0.282	-0.000	0.867	0.000	0.300	-0.075	5.500	0.000	0.200	0.000	0.000	0.000
5005763.000	0.283	-0.000	0.835	0.000	0.300	-0.074	5.500	0.000	0.200	0.000	0.000	0.000
5005764.000	0.284	-0.000	0.805	0.000	0.300	-0.073	5.500	0.000	0.200	0.000	0.000	0.000
5005765.000	0.285	-0.000	0.793	0.000	0.300	-0.072	5.500	0.000	0.200	0.000	0.000	0.000
5005766.000	0.285	-0.000	0.783	0.000	0.300	-0.074	5.500	0.000	0.200	0.000	0.000	0.000
5005767.000	0.286	-0.000	0.767	0.000	0.300	-0.076	5.500	0.000	0.200	0.000	0.000	0.000
5005768.000	0.287	-0.000	0.760	0.000	0.300	-0.078	5.500	0.000	0.200	0.000	0.000	0.000
5005769.000	0.288	-0.000	0.748	0.000	0.300	-0.080	5.500	0.000	0.200	0.000	0.000	0.000
5005770.000	0.288	-0.000	0.729	0.000	0.300	-0.082	5.500	0.000	0.200	0.000	0.000	0.000
5005771.000	0.289	-0.000	0.699	0.000	0.300	-0.081	5.500	0.000	0.200	0.000	0.000	0.000
5005772.000	0.290	-0.000	0.674	0.000	0.300	-0.080	5.500	0.000	0.200	0.000	0.000	0.000
5005773.000	0.290	-0.000	0.661	0.000	0.300	-0.079	5.500	0.000	0.200	0.000	0.000	0.000
5005774.000	0.291	-0.000	0.632	0.000	0.300	-0.079	5.500	0.000	0.200	0.000	0.000	0.000
5005775.000	0.292	-0.000	0.616	0.000	0.300	-0.078	5.500	0.000	0.200	0.000	0.000	0.000
5005776.000	0.292	-0.000	0.601	0.000	0.300	-0.078	5.500	0.000	0.200	0.000	0.000	0.000
