%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83785.257,304.495,437.890,-106.363,-173.896,178.640,5.500
83805.397,304.489,437.969,-106.683,-173.896,178.640,5.500
83797.341,304.498,437.969,-106.843,-173.879,178.619,5.500
83809.425,304.495,437.811,-107.003,-173.847,178.619,5.500
83797.341,304.487,437.811,-107.163,-173.896,178.619,5.500
83801.369,304.490,437.969,-107.003,-173.830,178.640,5.500
83805.397,304.495,438.127,-107.163,-173.830,178.609,5.500
83813.453,304.494,438.285,-106.843,-173.798,178.629,5.500
83793.313,304.494,836.178,-431.554,-169.783,178.629,7.500
83797.341,304.495,836.494,-431.714,-169.767,178.660,7.500
83805.397,304.494,836.415,-431.554,-169.800,178.619,7.500
83801.369,304.494,836.573,-431.554,-169.767,178.629,7.500
83797.341,304.495,836.336,-431.874,-169.767,178.609,7.500
83789.285,304.487,836.415,-432.194,-169.783,178.650,7.500
83797.341,304.490,836.178,-431.874,-169.783,178.619,7.500
83793.313,304.492,836.336,-431.874,-169.751,178.650,7.500
83797.341,304.492,836.415,-432.514,-169.767,178.629,7.500
83801.369,304.490,836.494,-432.514,-169.800,178.629,7.500
83793.313,304.492,836.652,-432.514,-169.816,178.629,7.500
83789.285,304.490,836.652,-433.314,-169.783,178.640,7.500
83789.285,304.489,836.573,-433.474,-169.767,178.619,7.500
83797.341,304.489,836.494,-433.794,-169.783,178.629,7.500
83797.341,304.492,836.573,-433.794,-169.816,178.629,7.500
83793.313,304.490,836.652,-434.114,-169.783,178.629,7.500
83801.369,304.490,836.731,-434.434,-169.800,178.640,7.500
83797.341,304.489,836.731,-434.594,-169.800,178.629,7.500
83797.341,304.487,836.652,-434.754,-169.816,178.640,7.500
83789.285,304.489,836.415,-435.233,-169.800,178.629,7.500
83797.341,304.484,1364.603,-1038.269,-172.868,178.619,9.500
83777.201,304.485,1364.682,-1038.109,-172.884,178.619,9.500
83797.341,304.484,1364.840,-1038.269,-172.868,178.640,9.500
83789.285,304.487,1364.998,-1038.428,-172.884,178.629,9.500
83789.285,304.487,1365.156,-1038.428,-172.884,178.609,9.500
83793.313,304.487,1365.314,-1038.428,-172.917,178.619,9.500
83789.285,304.485,1365.630,-1038.428,-172.884,178.619,9.500
83793.313,304.484,1365.551,-1038.109,-172.917,178.619,9.500
83781.229,304.487,1365.709,-1038.269,-172.917,178.619,9.500
83785.257,304.484,1365.867,-1037.949,-172.933,178.629,9.500
83789.285,304.487,1365.946,-1037.629,-172.949,178.640,9.500
83789.285,304.485,1366.103,-1037.309,-172.917,178.640,9.500
83785.257,304.487,1366.261,-1036.669,-172.949,178.640,9.500
83781.229,304.485,1366.261,-1036.509,-172.949,178.629,9.500
83785.257,304.487,1366.182,-1036.029,-172.998,178.629,9.500
83789.285,304.487,1366.182,-1035.549,-172.949,178.629,9.500
83785.257,304.484,1366.340,-1035.389,-173.014,178.640,9.500
83793.313,304.487,1366.498,-1034.430,-172.998,178.629,9.500
83797.341,304.489,1366.498,-1033.630,-173.031,178.629,9.500
83801.369,304.490,1366.577,-1032.990,-173.014,178.640,9.500
