%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83821.508,303.870,43.939,-3.319,-193.838,170.846,2.000
83817.481,303.868,43.781,-3.479,-193.560,170.835,2.000
83821.508,303.868,43.702,-2.999,-193.691,170.846,2.000
83821.508,303.870,43.939,-2.999,-193.528,170.856,2.000
83821.508,303.870,44.017,-2.999,-193.609,170.846,2.000
83825.536,303.872,43.939,-2.999,-193.609,170.856,2.000
83829.564,303.872,43.939,-2.999,-193.593,170.846,2.000
83817.481,303.870,44.096,-3.159,-193.479,170.846,2.000
83821.508,303.867,43.860,-3.319,-193.462,170.856,2.000
83813.453,303.868,43.939,-3.159,-193.642,170.846,2.000
83825.536,303.870,44.017,-3.159,-193.756,170.846,2.000
83817.481,303.872,44.096,-3.159,-193.772,170.856,2.000
83821.508,303.873,43.939,-3.159,-193.511,170.835,2.000
83825.536,303.873,44.017,-3.159,-193.642,170.846,2.000
83821.508,303.872,43.860,-2.999,-193.479,170.856,2.000
83817.481,303.868,43.860,-3.159,-193.495,170.856,2.000
83821.508,303.868,43.939,-3.319,-193.462,170.835,2.000
83821.508,303.868,43.860,-3.159,-193.576,170.856,2.000
83825.536,303.872,44.096,-3.159,-193.593,170.856,2.000
83817.481,303.872,44.017,-2.999,-193.071,170.856,2.000
83821.508,303.909,204.785,-9.877,-193.364,170.866,4.000
83821.508,303.902,204.627,-10.197,-193.430,170.856,4.000
83825.536,303.909,204.548,-9.877,-193.462,170.846,4.000
83817.481,303.905,204.548,-10.037,-193.413,170.825,4.000
83817.481,303.902,204.390,-10.197,-193.446,170.835,4.000
83825.536,303.905,204.390,-9.717,-193.528,170.835,4.000
83829.564,303.904,204.469,-9.557,-193.789,170.825,4.000
83817.481,303.907,204.469,-9.717,-193.413,170.846,4.000
83825.536,303.905,204.548,-9.877,-193.397,170.866,4.000
83833.592,303.904,204.311,-9.877,-193.528,170.856,4.000
83821.508,303.904,203.995,-9.717,-193.609,170.846,4.000
83817.481,303.902,204.311,-9.557,-193.625,170.846,4.000
83825.536,303.909,204.311,-9.717,-193.528,170.825,4.000
83825.536,303.909,204.311,-9.717,-193.462,170.846,4.000
83833.592,303.907,204.469,-9.877,-193.446,170.846,4.000
83829.564,303.907,204.390,-9.717,-193.495,170.856,4.000
83821.508,303.907,204.311,-10.037,-193.691,170.856,4.000
83813.453,303.902,204.311,-9.877,-193.479,170.835,4.000
83825.536,303.905,204.311,-9.717,-193.430,170.835,4.000
83829.564,303.907,204.311,-9.557,-193.381,170.856,4.000
83829.564,303.926,524.504,-32.431,-193.430,170.846,6.000
83825.536,303.928,524.741,-32.591,-193.609,170.846,6.000
83825.536,303.928,524.662,-32.431,-193.364,170.856,6.000
83825.536,303.930,524.583,-32.751,-193.332,170.835,6.000
83817.481,303.926,524.583,-33.071,-193.544,170.846,6.000
83809.425,303.925,524.425,-33.071,-193.479,170.856,6.000
83817.481,303.930,524.662,-32.911,-193.674,170.856,6.000
83817.481,303.930,524.662,-32.751,-193.446,170.856,6.000
83821.508,303.931,524.741,-33.071,-193.462,170.866,6.000
83821.508,303.926,524.662,-32.751,-193.576,170.835,6.000
83813.453,303.926,524.583,-32.751,-193.462,170.835,6.000
83805.397,303.928,524.820,-32.591,-193.446,170.825,6.000
83809.425,303.925,524.662,-32.751,-193.576,170.835,6.000
83821.508,303.928,524.346,-32.911,-193.691,170.846,6.000
83821.508,303.933,524.741,-32.911,-193.462,170.856,6.000
83817.481,303.930,524.583,-32.591,-193.674,170.835,6.000
83817.481,303.928,524.504,-32.751,-193.479,170.866,6.000
83813.453,303.926,524.267,-32.911,-193.446,170.856,6.000
83821.508,303.925,524.188,-32.751,-193.576,170.856,6.000
83821.508,303.926,524.346,-32.751,-193.479,170.846,6.000
83817.481,303.941,939.218,-254.291,-193.250,170.856,8.000
83813.453,303.944,939.454,-254.771,-193.756,170.866,8.000
83817.481,303.954,939.691,-255.410,-193.625,170.866,8.000
83817.481,303.947,939.928,-256.370,-193.446,170.856,8.000
83813.453,303.943,939.849,-256.850,-193.691,170.825,8.000
83817.481,303.947,939.691,-257.650,-193.544,170.856,8.000
83813.453,303.943,939.849,-258.610,-193.528,170.856,8.000
83809.425,303.946,939.849,-259.089,-193.593,170.846,8.000
83817.481,303.941,939.770,-259.729,-193.446,170.846,8.000
83809.425,303.947,940.086,-260.209,-193.609,170.846,8.000
83817.481,303.946,939.928,-261.009,-193.756,170.866,8.000
83805.397,303.947,939.849,-261.649,-193.413,170.835,8.000
83813.453,303.944,939.691,-262.129,-193.430,170.846,8.000
83805.397,303.943,939.533,-262.928,-193.593,170.856,8.000
83801.369,303.944,939.691,-263.088,-193.446,170.846,8.000
83809.425,303.944,939.533,-263.568,-193.446,170.846,8.000
83809.425,303.946,939.612,-263.888,-193.625,170.835,8.000
83805.397,303.943,939.218,-264.368,-193.283,170.866,8.000
83813.453,303.943,939.375,-264.688,-193.315,170.846,8.000
83813.453,303.943,938.981,-265.008,-193.462,170.856,8.000
83817.481,303.960,1461.406,-910.431,-193.201,170.846,10.000
83817.481,303.960,1460.932,-910.431,-193.381,170.856,10.000
