%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83656.363,300.379,-8.232,8.750,-214.922,149.289,1.000
83664.419,300.377,-8.074,8.750,-214.955,149.278,1.000
83652.335,300.377,-8.232,8.590,-214.955,149.258,1.000
83644.279,300.371,-8.469,8.750,-214.938,149.278,1.000
83656.363,300.375,-8.390,8.270,-214.922,149.289,1.000
83660.391,300.377,-8.390,8.590,-214.922,149.278,1.000
83648.307,300.377,-8.232,8.750,-214.938,149.289,1.000
83648.307,300.377,-8.469,8.590,-214.938,149.278,1.000
83668.447,300.379,-8.232,8.750,-214.971,149.268,1.000
83652.335,300.379,-8.390,8.590,-214.955,149.278,1.000
83648.307,300.377,-8.311,8.270,-214.955,149.278,1.000
83656.363,300.379,-8.469,8.270,-214.971,149.278,1.000
83652.335,300.375,-8.469,8.750,-214.938,149.278,1.000
83648.307,300.377,-8.311,8.430,-214.955,149.278,1.000
83656.363,300.380,-8.153,8.590,-214.987,149.289,1.000
83664.419,300.380,-8.074,8.590,-214.938,149.268,1.000
83656.363,300.379,-8.074,8.750,-214.987,149.268,1.000
83652.335,300.377,-8.232,8.590,-214.987,149.268,1.000
83644.279,300.375,-8.074,8.270,-214.971,149.289,1.000
83644.279,300.377,-8.232,8.590,-214.971,149.289,1.000
83668.447,300.417,-105.197,106.163,-204.331,149.278,3.000
83668.447,300.412,-105.197,105.683,-204.380,149.289,3.000
83668.447,300.414,-105.355,105.683,-204.331,149.268,3.000
83652.335,300.417,-105.276,105.523,-204.314,149.289,3.000
83660.391,300.416,-105.276,105.523,-204.298,149.278,3.000
83660.391,300.416,-104.960,105.683,-204.282,149.278,3.000
83664.419,300.417,-105.276,105.843,-204.265,149.278,3.000
83672.475,300.416,-105.197,106.003,-204.233,149.258,3.000
83652.335,300.408,-105.276,105.843,-204.233,149.289,3.000
83652.335,300.412,-105.118,105.683,-204.233,149.268,3.000
83660.391,300.414,-105.434,105.683,-204.184,149.278,3.000
83656.363,300.411,-105.434,105.683,-204.184,149.278,3.000
83660.391,300.409,-105.434,105.843,-204.135,149.258,3.000
83660.391,300.420,-105.197,106.003,-204.168,149.278,3.000
83664.419,300.414,-105.355,105.843,-204.119,149.289,3.000
83656.363,300.414,-105.118,105.683,-204.135,149.268,3.000
83660.391,300.411,-105.434,105.523,-204.135,149.268,3.000
83656.363,300.411,-105.671,105.523,-204.102,149.248,3.000
83672.475,300.416,-105.276,105.683,-204.119,149.268,3.000
83660.391,300.411,-105.118,105.843,-204.102,149.289,3.000
83660.391,300.438,-361.114,367.052,-205.587,149.268,5.000
83664.419,300.441,-360.956,367.052,-205.555,149.278,5.000
83668.447,300.446,-361.114,366.733,-205.587,149.278,5.000
83664.419,300.438,-361.192,366.733,-205.538,149.289,5.000
83656.363,300.438,-361.429,366.573,-205.587,149.258,5.000
83664.419,300.440,-361.429,366.733,-205.538,149.268,5.000
83660.391,300.441,-361.035,367.052,-205.587,149.278,5.000
83668.447,300.448,-361.114,367.052,-205.555,149.278,5.000
83664.419,300.443,-360.956,366.893,-205.555,149.289,5.000
83668.447,300.446,-361.192,366.893,-205.587,149.278,5.000
83664.419,300.440,-361.114,367.052,-205.555,149.258,5.000
83660.391,300.440,-361.429,366.893,-205.587,149.268,5.000
83660.391,300.440,-361.429,366.893,-205.587,149.268,5.000
83656.363,300.441,-361.350,367.372,-205.587,149.278,5.000
83660.391,300.440,-361.508,367.212,-205.620,149.289,5.000
83656.363,300.441,-361.350,367.372,-205.587,149.268,5.000
83672.475,300.448,-361.429,367.052,-205.636,149.258,5.000
83664.419,300.440,-361.429,367.052,-205.620,149.268,5.000
83656.363,300.443,-361.745,367.212,-205.653,149.268,5.000
83656.363,300.440,-361.508,367.532,-205.636,149.289,5.000
83668.447,300.458,-718.654,740.072,-201.916,149.299,7.000
83668.447,300.458,-718.654,740.072,-201.916,149.299,7.000
83660.391,300.451,-718.654,739.912,-201.916,149.278,7.000
83672.475,300.453,-718.654,739.912,-201.916,149.278,7.000
83660.391,300.449,-718.812,739.752,-201.899,149.268,7.000
83656.363,300.453,-718.733,740.072,-201.850,149.278,7.000
83664.419,300.451,-718.812,740.232,-201.867,149.289,7.000
83672.475,300.451,-718.812,740.232,-201.850,149.289,7.000
83668.447,300.453,-718.812,740.232,-201.818,149.289,7.000
83672.475,300.456,-718.812,740.232,-201.818,149.278,7.000
83668.447,300.449,-719.049,740.072,-201.818,149.258,7.000
83664.419,300.453,-719.049,740.072,-201.850,149.258,7.000
83664.419,300.449,-719.128,740.072,-201.834,149.278,7.000
83660.391,300.451,-718.891,740.232,-201.818,149.289,7.000
83668.447,300.453,-718.654,740.232,-201.801,149.278,7.000
83676.503,300.451,-718.812,740.232,-201.834,149.268,7.000
83672.475,300.454,-718.733,740.232,-201.867,149.258,7.000
83676.503,300.449,-718.812,740.232,-201.850,149.268,7.000
83668.447,300.445,-718.970,740.072,-201.850,149.278,7.000
83672.475,300.448,-718.891,740.072,-201.818,149.289,7.000
83668.447,300.437,-1194.480,1237.539,-200.137,149.289,9.000
83672.475,300.440,-1194.322,1237.539,-200.137,149.289,9.000
83684.559,300.438,-1194.322,1237.380,-200.104,149.258,9.000
83672.475,300.435,-1194.322,1237.539,-200.088,149.289,9.000
83668.447,300.435,-1194.243,1237.380,-200.088,149.258,9.000
83664.419,300.435,-1194.322,1237.380,-200.104,149.278,9.000
83676.503,300.435,-1194.243,1237.539,-200.088,149.278,9.000
83676.503,300.437,-1194.086,1237.859,-200.071,149.289,9.000
83676.503,300.438,-1193.928,1238.019,-200.071,149.278,9.000
83668.447,300.435,-1194.007,1237.859,-200.071,149.278,9.000
83664.419,300.437,-1193.928,1238.179,-200.071,149.278,9.000
83660.391,300.435,-1194.086,1238.179,-200.088,149.289,9.000
83660.391,300.435,-1194.322,1238.019,-200.039,149.268,9.000
83664.419,300.433,-1194.322,1238.179,-200.039,149.258,9.000
83664.419,300.433,-1194.401,1238.179,-200.055,149.258,9.000
83668.447,300.433,-1194.717,1238.659,-200.055,149.278,9.000
83664.419,300.437,-1194.164,1238.499,-200.055,149.268,9.000
83656.363,300.438,-1194.638,1238.819,-200.055,149.278,9.000
83656.363,300.435,-1195.112,1238.659,-200.039,149.258,9.000
83652.335,300.435,-1195.428,1238.819,-200.088,149.258,9.000
