%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83894.011,300.590,290.743,-0.640,-106.988,209.950,4.500
83894.011,300.588,290.743,-0.800,-106.890,209.929,4.500
83894.011,300.604,621.675,-4.959,-107.200,209.950,6.500
83898.039,300.606,621.597,-5.279,-106.972,209.929,6.500
83894.011,300.603,621.518,-5.119,-107.216,209.981,6.500
83898.039,300.606,621.597,-5.119,-107.167,209.970,6.500
83894.011,300.603,621.754,-4.959,-107.069,209.970,6.500
83889.983,300.606,622.070,-4.959,-107.086,209.960,6.500
83898.039,300.607,621.833,-4.959,-107.102,209.960,6.500
83894.011,300.604,621.912,-4.959,-107.265,209.929,6.500
83894.011,300.604,621.991,-5.279,-107.200,209.960,6.500
83889.983,300.606,621.675,-5.279,-107.184,209.950,6.500
83885.955,300.601,622.149,-4.959,-107.477,209.950,6.500
83898.039,300.609,621.833,-4.959,-106.923,209.960,6.500
83898.039,300.611,622.070,-4.799,-106.939,209.970,6.500
83894.011,300.609,621.991,-4.799,-107.102,209.940,6.500
83885.955,300.606,621.912,-4.799,-107.021,209.970,6.500
83885.955,300.603,621.991,-4.959,-107.216,209.960,6.500
83898.039,300.609,621.833,-4.959,-107.282,209.940,6.500
83889.983,300.607,621.833,-4.959,-106.906,209.940,6.500
83885.955,300.607,621.833,-4.799,-106.972,209.940,6.500
83889.983,300.609,622.149,-4.799,-107.200,209.960,6.500
83898.039,300.627,1078.162,-18.715,-106.988,209.950,8.500
83898.039,300.628,1078.241,-18.875,-107.233,209.929,8.500
83906.095,300.628,1078.399,-18.875,-107.151,209.950,8.500
83902.067,300.630,1078.635,-18.875,-106.939,209.950,8.500
83898.039,300.625,1078.556,-18.555,-107.102,209.950,8.500
83898.039,300.625,1078.951,-18.395,-107.151,209.960,8.500
83898.039,300.628,1078.872,-18.395,-107.004,209.950,8.500
83902.067,300.625,1079.030,-17.755,-107.069,209.940,8.500
83898.039,300.627,1079.346,-17.435,-107.167,209.950,8.500
83910.123,300.628,1079.583,-17.275,-106.939,209.950,8.500
83894.011,300.627,1079.662,-17.595,-106.825,209.970,8.500
83889.983,300.627,1079.741,-16.795,-106.792,209.960,8.500
83889.983,300.628,1079.899,-16.795,-107.021,209.960,8.500
83889.983,300.630,1080.215,-16.156,-106.776,209.929,8.500
83902.067,300.628,1080.136,-15.996,-107.102,209.960,8.500
83902.067,300.630,1080.373,-15.676,-107.184,209.960,8.500
83902.067,300.632,1080.294,-15.676,-107.135,209.960,8.500
83889.983,300.627,1080.294,-15.516,-107.037,209.940,8.500
83885.955,300.628,1080.294,-15.196,-107.233,209.950,8.500
83885.955,300.628,1080.452,-14.876,-107.135,209.960,8.500
