%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83761.089,304.827,149.515,-14.884,-169.441,180.629,3.500
83757.062,304.840,436.149,-125.574,-169.441,180.629,5.500
83753.034,304.840,435.833,-125.894,-169.424,180.629,5.500
83753.034,304.835,435.754,-125.734,-169.408,180.640,5.500
83757.062,304.835,435.754,-125.734,-169.424,180.629,5.500
83749.006,304.843,435.517,-126.054,-169.424,180.640,5.500
83765.117,304.843,435.754,-126.054,-169.408,180.629,5.500
83761.089,304.838,435.517,-126.374,-169.424,180.629,5.500
83757.062,304.838,435.359,-126.534,-169.441,180.619,5.500
83761.089,304.837,435.517,-126.534,-169.457,180.629,5.500
83753.034,304.833,435.122,-126.694,-169.441,180.629,5.500
83769.145,304.837,435.201,-126.853,-169.457,180.609,5.500
83761.089,304.840,434.806,-127.013,-169.441,180.619,5.500
83765.117,304.840,435.043,-127.173,-169.424,180.640,5.500
83773.173,304.838,434.964,-127.173,-169.408,180.650,5.500
83761.089,304.838,434.964,-127.493,-169.424,180.619,5.500
83765.117,304.835,434.806,-127.493,-169.424,180.619,5.500
83757.062,304.838,434.490,-127.813,-169.424,180.629,5.500
83761.089,304.838,434.333,-127.653,-169.424,180.619,5.500
83765.117,304.837,434.648,-127.813,-169.441,180.640,5.500
83765.117,304.840,434.648,-127.973,-169.441,180.629,5.500
83744.978,304.843,829.699,-518.747,-169.636,180.629,7.500
83757.062,304.838,829.699,-518.747,-169.653,180.619,7.500
83757.062,304.843,829.621,-517.787,-169.653,180.629,7.500
83757.062,304.842,829.778,-517.627,-169.620,180.640,7.500
83765.117,304.842,830.015,-517.147,-169.669,180.629,7.500
83757.062,304.845,829.936,-517.147,-169.653,180.640,7.500
83765.117,304.840,830.015,-516.827,-169.636,180.629,7.500
83773.173,304.843,829.857,-516.987,-169.669,180.629,7.500
83757.062,304.835,829.699,-516.347,-169.636,180.629,7.500
83749.006,304.842,829.699,-516.347,-169.636,180.629,7.500
83761.089,304.843,830.015,-516.347,-169.620,180.640,7.500
83765.117,304.843,830.015,-516.507,-169.636,180.629,7.500
83757.062,304.845,830.252,-516.667,-169.636,180.640,7.500
83757.062,304.845,830.173,-516.987,-169.653,180.640,7.500
83761.089,304.842,830.173,-517.307,-169.636,180.640,7.500
83753.034,304.842,830.252,-517.627,-169.620,180.629,7.500
83749.006,304.845,830.015,-517.947,-169.636,180.640,7.500
83761.089,304.840,830.094,-518.267,-169.653,180.640,7.500
83757.062,304.845,830.094,-518.587,-169.636,180.629,7.500
83769.145,304.842,830.173,-518.907,-169.636,180.650,7.500
83761.089,304.843,1332.382,-1040.684,-169.636,180.609,9.500
83744.978,304.845,1332.461,-1040.684,-169.636,180.629,9.500
83761.089,304.843,1332.698,-1040.524,-169.669,180.629,9.500
83757.062,304.840,1332.777,-1040.044,-169.653,180.629,9.500
83765.117,304.840,1332.856,-1040.044,-169.620,180.629,9.500
83761.089,304.842,1332.777,-1039.884,-169.636,180.629,9.500
83749.006,304.842,1333.014,-1039.404,-169.620,180.650,9.500
83761.089,304.842,1333.250,-1039.884,-169.620,180.629,9.500
83761.089,304.843,1333.408,-1039.244,-169.669,180.629,9.500
83757.062,304.846,1333.724,-1039.084,-169.653,180.640,9.500
83761.089,304.840,1333.487,-1039.084,-169.636,180.640,9.500
83753.034,304.842,1333.645,-1038.764,-169.669,180.650,9.500
83753.034,304.840,1333.724,-1038.924,-169.636,180.629,9.500
83757.062,304.843,1333.961,-1038.444,-169.685,180.640,9.500
83749.006,304.843,1334.119,-1038.764,-169.653,180.640,9.500
83757.062,304.848,1334.277,-1038.125,-169.653,180.640,9.500
83777.201,304.838,1334.277,-1038.285,-169.636,180.640,9.500
83761.089,304.840,1334.356,-1038.125,-169.653,180.619,9.500
83757.062,304.842,1334.435,-1038.444,-169.620,180.629,9.500
83757.062,304.835,1334.198,-1037.965,-169.636,180.650,9.500
