%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83744.978,304.914,1.295,0.776,-145.974,143.361,0.500
83736.922,304.916,1.137,0.776,-146.023,143.361,0.500
83736.922,304.917,1.058,0.776,-145.990,143.361,0.500
83732.894,304.912,1.137,0.456,-146.023,143.351,0.500
83720.810,304.914,1.058,0.616,-145.974,143.330,0.500
83732.894,304.912,1.137,0.776,-145.990,143.361,0.500
83732.894,304.912,0.979,0.776,-145.990,143.361,0.500
83732.894,304.922,1.137,0.776,-145.990,143.361,0.500
83724.838,304.916,1.137,0.776,-145.990,143.381,0.500
83728.866,304.916,1.058,0.776,-146.006,143.351,0.500
83732.894,304.917,1.295,0.616,-146.006,143.371,0.500
83724.838,304.916,0.979,0.616,-146.023,143.381,0.500
83724.838,304.914,0.979,0.776,-146.023,143.351,0.500
83728.866,304.914,0.900,1.256,-146.006,143.381,0.500
83724.838,304.917,0.742,0.936,-145.974,143.361,0.500
83732.894,304.919,1.058,0.936,-146.039,143.361,0.500
83716.782,304.917,1.058,0.936,-145.974,143.381,0.500
83728.866,304.917,0.979,0.936,-145.990,143.371,0.500
83724.838,304.919,0.742,0.936,-146.006,143.340,0.500
83724.838,304.914,0.742,0.936,-146.006,143.351,0.500
83740.950,304.948,69.045,68.597,-146.006,143.361,2.500
83740.950,304.945,69.202,68.597,-145.990,143.351,2.500
83732.894,304.945,69.202,68.277,-145.990,143.361,2.500
83736.922,304.938,69.360,68.277,-146.023,143.351,2.500
83728.866,304.940,69.045,68.757,-146.006,143.351,2.500
83724.838,304.941,68.966,68.597,-146.006,143.351,2.500
83740.950,304.945,69.360,68.917,-146.006,143.351,2.500
83736.922,304.951,69.202,68.917,-146.006,143.371,2.500
83732.894,304.946,69.124,68.757,-145.990,143.361,2.500
83736.922,304.943,69.124,69.077,-145.990,143.381,2.500
83720.810,304.945,69.202,68.917,-146.006,143.361,2.500
83728.866,304.945,68.808,68.917,-145.990,143.351,2.500
83724.838,304.940,69.124,68.917,-146.023,143.371,2.500
83724.838,304.948,69.281,69.237,-146.006,143.351,2.500
83736.922,304.945,69.360,69.077,-145.974,143.351,2.500
83736.922,304.946,69.439,69.237,-146.006,143.340,2.500
83736.922,304.946,69.439,69.237,-146.023,143.361,2.500
83736.922,304.945,69.202,68.917,-145.990,143.371,2.500
83740.950,304.943,69.202,69.077,-145.990,143.371,2.500
83724.838,304.945,69.281,68.917,-146.006,143.371,2.500
83740.950,304.956,268.109,269.663,-146.023,143.351,4.500
83736.922,304.956,268.188,269.663,-145.974,143.371,4.500
83736.922,304.959,268.109,269.663,-146.006,143.371,4.500
83744.978,304.961,268.030,269.823,-146.039,143.371,4.500
83728.866,304.962,268.030,269.343,-146.023,143.371,4.500
83740.950,304.964,267.951,269.663,-146.023,143.340,4.500
83740.950,304.964,268.030,269.823,-145.990,143.361,4.500
83740.950,304.961,267.714,269.343,-146.023,143.371,4.500
83736.922,304.961,267.951,269.183,-146.006,143.361,4.500
83736.922,304.959,267.793,269.183,-145.990,143.381,4.500
83749.006,304.956,267.872,269.503,-146.006,143.351,4.500
83765.117,304.959,267.793,269.343,-146.006,143.351,4.500
83744.978,304.961,267.714,269.343,-146.006,143.351,4.500
83749.006,304.959,267.714,269.183,-146.006,143.381,4.500
83740.950,304.959,267.398,269.343,-146.039,143.371,4.500
83740.950,304.958,267.477,269.183,-146.006,143.340,4.500
83736.922,304.959,267.556,269.023,-145.990,143.371,4.500
83736.922,304.961,267.635,269.343,-146.023,143.361,4.500
83749.006,304.959,267.477,269.663,-146.023,143.340,4.500
83749.006,304.961,267.635,269.343,-145.990,143.351,4.500
83744.978,304.964,616.492,625.087,-146.023,143.351,6.500
83753.034,304.966,616.492,625.407,-146.023,143.340,6.500
83749.006,304.964,616.492,625.087,-146.006,143.351,6.500
83740.950,304.969,616.492,624.927,-146.055,143.371,6.500
83761.089,304.962,616.492,624.767,-146.023,143.371,6.500
83736.922,304.966,616.255,624.767,-145.990,143.361,6.500
83740.950,304.964,616.492,624.607,-146.006,143.361,6.500
83744.978,304.964,616.649,624.927,-146.023,143.371,6.500
83753.034,304.966,616.571,625.087,-146.023,143.381,6.500
83749.006,304.974,616.413,624.927,-146.006,143.351,6.500
83744.978,304.969,616.571,624.607,-146.039,143.361,6.500
83740.950,304.964,616.413,624.767,-146.006,143.381,6.500
83740.950,304.964,616.413,624.447,-146.023,143.361,6.500
83740.950,304.962,616.334,624.927,-146.006,143.361,6.500
83740.950,304.964,616.492,624.927,-145.974,143.371,6.500
