%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83720.810,299.976,108.008,113.041,-173.455,163.298,3.000
83704.698,299.979,107.851,113.201,-173.471,163.287,3.000
83700.671,299.974,108.087,113.521,-173.439,163.298,3.000
83708.726,299.973,107.851,113.201,-173.455,163.277,3.000
83700.671,299.974,108.008,113.041,-173.439,163.287,3.000
83708.726,299.977,107.851,113.361,-173.455,163.287,3.000
83712.754,300.019,366.373,384.808,-173.471,163.298,5.000
83720.810,300.019,366.294,385.288,-173.471,163.298,5.000
83712.754,300.014,365.979,384.968,-173.455,163.298,5.000
83716.782,300.016,365.979,385.128,-173.471,163.287,5.000
83720.810,300.021,366.058,384.968,-173.455,163.298,5.000
83716.782,300.019,366.373,384.648,-173.422,163.298,5.000
83716.782,300.019,365.979,384.968,-173.471,163.308,5.000
83736.922,300.019,366.058,384.808,-173.439,163.287,5.000
83716.782,300.016,365.979,384.648,-173.455,163.298,5.000
83708.726,300.019,365.979,384.488,-173.455,163.298,5.000
83704.698,300.016,365.821,384.488,-173.471,163.318,5.000
83708.726,300.014,365.742,384.488,-173.471,163.318,5.000
83704.698,300.021,365.663,384.808,-173.455,163.287,5.000
83704.698,300.024,365.742,384.648,-173.455,163.287,5.000
83708.726,300.023,365.900,384.648,-173.471,163.287,5.000
83692.615,300.024,365.900,384.488,-173.455,163.287,5.000
83712.754,300.023,365.663,384.328,-173.439,163.298,5.000
83696.643,300.016,365.742,384.168,-173.455,163.287,5.000
83712.754,300.021,365.663,384.328,-173.455,163.287,5.000
83700.671,300.018,365.584,384.488,-173.471,163.298,5.000
83724.838,300.050,739.551,778.622,-173.471,163.298,7.000
83704.698,300.055,739.314,778.782,-173.455,163.287,7.000
83716.782,300.056,739.630,778.782,-173.455,163.287,7.000
83716.782,300.055,739.788,778.942,-173.471,163.298,7.000
83724.838,300.056,739.709,778.782,-173.471,163.298,7.000
83716.782,300.056,739.551,778.942,-173.471,163.287,7.000
83708.726,300.050,739.630,778.942,-173.455,163.287,7.000
83708.726,300.055,739.393,778.462,-173.471,163.277,7.000
83724.838,300.052,739.472,778.622,-173.488,163.287,7.000
83712.754,300.056,739.472,778.462,-173.455,163.287,7.000
83724.838,300.056,739.630,778.462,-173.504,163.298,7.000
83712.754,300.055,739.393,778.782,-173.455,163.308,7.000
83724.838,300.056,739.551,778.782,-173.455,163.287,7.000
83720.810,300.055,739.393,778.622,-173.455,163.287,7.000
83708.726,300.056,739.551,778.622,-173.455,163.298,7.000
83708.726,300.052,739.314,778.462,-173.471,163.287,7.000
83720.810,300.060,739.472,778.782,-173.455,163.287,7.000
83708.726,300.061,739.709,778.782,-173.455,163.298,7.000
83720.810,300.058,739.630,778.782,-173.471,163.298,7.000
83720.810,300.056,739.630,779.102,-173.455,163.287,7.000
83712.754,300.079,1230.862,1296.084,-173.341,163.287,9.000
83704.698,300.081,1230.704,1296.084,-173.357,163.287,9.000
83712.754,300.081,1230.704,1296.404,-173.341,163.287,9.000
83700.671,300.081,1230.862,1296.564,-173.373,163.287,9.000
83708.726,300.079,1230.941,1296.724,-173.341,163.287,9.000
83716.782,300.081,1231.257,1296.564,-173.357,163.308,9.000
83720.810,300.077,1231.099,1296.724,-173.357,163.277,9.000
83712.754,300.079,1231.020,1296.564,-173.373,163.318,9.000
83712.754,300.081,1231.178,1296.564,-173.373,163.298,9.000
83704.698,300.076,1231.099,1296.724,-173.357,163.287,9.000
83708.726,300.077,1231.493,1296.724,-173.341,163.287,9.000
83708.726,300.079,1231.414,1296.884,-173.325,163.298,9.000
83704.698,300.079,1231.651,1296.884,-173.373,163.277,9.000
83716.782,300.085,1231.809,1297.044,-173.341,163.298,9.000
83716.782,300.077,1231.809,1296.884,-173.373,163.287,9.000
83716.782,300.077,1231.809,1296.884,-173.341,163.287,9.000
83720.810,300.079,1231.730,1296.724,-173.341,163.287,9.000
83708.726,300.081,1231.888,1297.044,-173.341,163.287,9.000
83716.782,300.077,1232.125,1296.884,-173.341,163.298,9.000
83700.671,300.081,1232.046,1297.044,-173.341,163.287,9.000
