%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83652.335,305.799,69.317,0.248,-148.634,120.43,2.5
83660.391,305.805,260.643,-0.232,-148.618,120.409,4.5
83664.419,305.805,260.88,-0.072,-148.618,120.42,4.5
83660.391,305.805,260.88,-0.072,-148.618,120.43,4.5
83664.419,305.803,260.959,-0.392,-148.634,120.399,4.5
83664.419,305.802,261.037,-0.552,-148.601,120.409,4.5
83656.363,305.802,260.959,-0.232,-148.585,120.409,4.5
83656.363,305.802,260.801,-0.392,-148.585,120.409,4.5
83660.391,305.808,260.88,-0.072,-148.618,120.409,4.5
83660.391,305.8,260.88,-0.392,-148.601,120.42,4.5
83660.391,305.805,260.801,-0.392,-148.585,120.409,4.5
83668.447,305.805,261.037,-0.232,-148.618,120.409,4.5
83648.307,305.805,261.116,-0.552,-148.618,120.44,4.5
83656.363,305.8,260.959,-0.712,-148.618,120.42,4.5
83664.419,305.799,260.801,-0.552,-148.601,120.43,4.5
83668.447,305.8,260.959,-0.232,-148.601,120.43,4.5
83660.391,305.8,260.88,-0.552,-148.634,120.43,4.5
83660.391,305.805,261.116,-0.552,-148.601,120.42,4.5
83664.419,305.805,261.037,-0.552,-148.585,120.409,4.5
83684.559,305.805,260.959,-0.552,-148.601,120.399,4.5
83664.419,305.803,261.037,-0.392,-148.618,120.42,4.5
83664.419,305.808,607.683,-0.072,-148.634,120.42,6.5
83660.391,305.81,607.525,0.088,-148.585,120.44,6.5
83660.391,305.815,607.604,-0.072,-148.601,120.42,6.5
83668.447,305.816,607.92,0.088,-148.601,120.42,6.5
83680.531,305.811,607.683,0.088,-148.601,120.42,6.5
83664.419,305.813,607.604,-0.072,-148.65,120.399,6.5
83692.615,305.813,607.604,-0.232,-148.585,120.399,6.5
83656.363,305.808,607.525,-0.072,-148.618,120.43,6.5
83660.391,305.813,607.683,-0.392,-148.618,120.43,6.5
83668.447,305.811,607.604,0.088,-148.618,120.42,6.5
83656.363,305.816,607.604,-0.072,-148.634,120.409,6.5
83668.447,305.818,607.683,-0.232,-148.601,120.42,6.5
83664.419,305.815,607.525,-0.392,-148.601,120.43,6.5
83668.447,305.811,607.683,-0.072,-148.585,120.409,6.5
83664.419,305.815,607.604,-0.392,-148.585,120.43,6.5
83660.391,305.811,607.762,-0.232,-148.601,120.42,6.5
83664.419,305.813,607.841,-0.072,-148.634,120.409,6.5
83664.419,305.815,607.841,-0.232,-148.618,120.42,6.5
83664.419,305.813,607.92,-0.232,-148.634,120.42,6.5
83660.391,305.815,607.92,-0.392,-148.569,120.42,6.5
83660.391,305.815,1069.776,0.248,-148.585,120.42,8.5
83652.335,305.82,1069.618,0.248,-148.585,120.42,8.5
83664.419,305.815,1069.618,0.408,-148.601,120.42,8.5
83660.391,305.818,1069.539,0.088,-148.585,120.399,8.5
83656.363,305.813,1069.381,-0.072,-148.601,120.42,8.5
83652.335,305.813,1069.065,0.088,-148.601,120.409,8.5
83652.335,305.816,1069.223,-0.072,-148.585,120.42,8.5
83660.391,305.818,1068.907,0.248,-148.601,120.42,8.5
83668.447,305.823,1069.144,0.248,-148.601,120.42,8.5
83668.447,305.823,1068.907,0.088,-148.585,120.42,8.5
83660.391,305.818,1068.907,-0.072,-148.585,120.42,8.5
83660.391,305.823,1068.67,-0.232,-148.601,120.42,8.5
83640.252,305.82,1068.512,-0.232,-148.585,120.42,8.5
83656.363,305.818,1068.196,-0.072,-148.634,120.42,8.5
83652.335,305.818,1068.275,-0.072,-148.601,120.42,8.5
83660.391,305.824,1068.275,-0.072,-148.618,120.399,8.5
83664.419,305.824,1068.354,-0.232,-148.618,120.42,8.5
83656.363,305.821,1068.038,-0.232,-148.618,120.399,8.5
83660.391,305.823,1068.038,-0.392,-148.634,120.409,8.5
83660.391,305.82,1067.96,-0.072,-148.601,120.409,8.5
