%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83744.978,301.819,45.257,44.828,-199.060,57.749,2.000
83757.062,301.821,45.336,44.988,-199.076,57.728,2.000
83740.950,301.821,45.415,44.828,-199.060,57.739,2.000
83732.894,301.819,45.415,44.988,-199.043,57.759,2.000
83749.006,301.822,45.652,45.148,-199.076,57.759,2.000
83736.922,301.821,45.415,45.308,-199.060,57.739,2.000
83732.894,301.819,45.336,44.828,-199.043,57.759,2.000
83744.978,301.814,45.336,44.988,-199.043,57.728,2.000
83736.922,301.817,45.415,44.668,-199.060,57.749,2.000
83744.978,301.819,45.336,44.988,-199.060,57.728,2.000
83753.034,301.817,45.336,44.988,-199.060,57.728,2.000
83744.978,301.821,45.573,45.148,-199.043,57.739,2.000
83744.978,301.821,45.494,44.668,-199.076,57.739,2.000
83753.034,301.817,45.415,44.668,-199.076,57.749,2.000
83732.894,301.817,45.336,44.988,-199.060,57.739,2.000
83732.894,301.816,45.178,44.668,-199.060,57.739,2.000
83724.838,301.813,45.336,44.828,-199.043,57.749,2.000
83732.894,301.821,45.415,44.668,-199.060,57.739,2.000
83736.922,301.821,45.494,44.828,-199.076,57.739,2.000
83736.922,301.821,45.573,45.148,-199.043,57.749,2.000
83740.950,301.816,226.870,227.978,-199.043,57.739,4.000
83740.950,301.819,226.949,227.978,-199.060,57.739,4.000
83740.950,301.817,226.870,228.458,-199.060,57.739,4.000
83740.950,301.817,227.107,228.138,-199.043,57.739,4.000
83740.950,301.819,227.028,227.818,-199.060,57.749,4.000
83753.034,301.821,227.186,227.818,-199.060,57.728,4.000
83736.922,301.817,227.028,227.818,-199.060,57.739,4.000
83753.034,301.809,226.792,227.818,-199.076,57.749,4.000
83740.950,301.814,227.107,227.818,-199.060,57.739,4.000
83740.950,301.816,227.107,227.818,-199.060,57.739,4.000
83736.922,301.819,227.186,227.818,-199.060,57.749,4.000
83736.922,301.821,227.186,227.818,-199.060,57.749,4.000
83740.950,301.824,227.265,227.978,-199.060,57.749,4.000
83761.089,301.819,227.107,227.658,-199.043,57.739,4.000
83736.922,301.817,227.028,227.978,-199.043,57.739,4.000
83736.922,301.819,227.107,227.818,-199.060,57.728,4.000
83732.894,301.821,227.107,227.658,-199.060,57.749,4.000
83744.978,301.824,227.107,227.978,-199.060,57.759,4.000
83744.978,301.821,227.344,227.978,-199.043,57.728,4.000
83740.950,301.824,227.265,227.978,-199.043,57.718,4.000
83740.950,301.814,524.796,526.777,-199.076,57.739,6.000
83740.950,301.822,524.875,527.097,-199.043,57.749,6.000
83749.006,301.819,525.033,527.257,-199.060,57.739,6.000
83744.978,301.816,524.875,527.097,-199.043,57.749,6.000
83736.922,301.813,524.638,526.937,-199.011,57.728,6.000
83740.950,301.813,524.638,526.937,-199.027,57.759,6.000
83740.950,301.816,524.559,526.617,-199.060,57.728,6.000
83740.950,301.813,524.717,526.617,-199.060,57.749,6.000
83749.006,301.814,524.559,526.937,-199.043,57.728,6.000
83749.006,301.814,524.638,526.937,-199.092,57.728,6.000
83744.978,301.816,524.401,526.937,-199.060,57.759,6.000
83736.922,301.814,524.480,526.937,-199.027,57.728,6.000
83749.006,301.816,524.480,526.617,-199.027,57.728,6.000
83736.922,301.814,524.480,526.777,-199.060,57.739,6.000
83740.950,301.814,524.243,526.777,-199.043,57.759,6.000
83732.894,301.816,524.243,526.457,-199.076,57.739,6.000
83736.922,301.817,524.322,526.777,-199.060,57.728,6.000
83732.894,301.816,524.401,526.777,-199.060,57.728,6.000
83757.062,301.814,524.480,526.777,-199.060,57.749,6.000
83740.950,301.816,524.164,527.097,-199.043,57.728,6.000
83749.006,301.813,961.462,975.777,-198.913,57.749,8.000
83749.006,301.813,961.540,975.777,-198.929,57.749,8.000
83744.978,301.813,961.540,975.617,-198.929,57.749,8.000
83757.062,301.803,961.462,975.617,-198.929,57.739,8.000
83744.978,301.808,961.698,975.777,-198.913,57.739,8.000
83753.034,301.811,961.856,975.777,-198.945,57.759,8.000
83732.894,301.809,961.935,976.097,-198.913,57.739,8.000
83749.006,301.811,961.856,976.257,-198.913,57.739,8.000
83749.006,301.811,962.014,975.937,-198.896,57.739,8.000
83757.062,301.809,962.093,975.937,-198.913,57.739,8.000
