%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83994.709,301.01,154.363,-0.096,-122.262,206.196,3.5
83986.654,301.013,154.047,-0.576,-122.279,206.196,3.5
83986.654,301.01,154.205,-0.416,-122.262,206.206,3.5
83986.654,301.031,449.92,-0.096,-121.3,206.196,5.5
83982.626,301.03,449.841,-0.256,-121.316,206.186,5.5
83982.626,301.028,449.999,-0.416,-121.3,206.145,5.5
83982.626,301.028,449.841,-0.416,-121.349,206.186,5.5
83986.654,301.026,449.841,-0.096,-121.3,206.186,5.5
83974.57,301.028,449.762,-0.416,-121.332,206.186,5.5
83978.598,301.033,449.841,-0.416,-121.3,206.176,5.5
83990.682,301.03,449.92,-0.096,-121.283,206.186,5.5
83986.654,301.026,449.683,-0.416,-121.316,206.186,5.5
83982.626,301.03,449.841,-0.416,-121.316,206.186,5.5
83982.626,301.028,449.604,-0.576,-121.332,206.227,5.5
83978.598,301.028,449.604,-0.576,-121.283,206.176,5.5
83982.626,301.026,449.683,-0.576,-121.316,206.176,5.5
83986.654,301.028,449.683,-0.416,-121.316,206.227,5.5
83982.626,301.026,449.841,-0.416,-121.3,206.155,5.5
83990.682,301.031,449.841,-0.096,-121.332,206.186,5.5
83982.626,301.03,449.762,-0.416,-121.349,206.186,5.5
83982.626,301.026,449.525,-0.416,-121.316,206.176,5.5
83982.626,301.026,449.762,-0.576,-121.3,206.186,5.5
83978.598,301.021,449.604,-0.416,-121.3,206.196,5.5
83978.598,301.038,855.078,-0.256,-121.316,206.176,7.5
83982.626,301.042,854.841,-0.096,-121.3,206.186,7.5
83978.598,301.036,854.92,-0.096,-121.283,206.176,7.5
83978.598,301.038,854.999,-0.256,-121.283,206.196,7.5
83986.654,301.039,855.078,-0.096,-121.283,206.196,7.5
83982.626,301.039,855.078,0.224,-121.332,206.176,7.5
83974.57,301.039,854.999,0.064,-121.3,206.186,7.5
83990.682,301.039,854.762,-0.256,-121.316,206.176,7.5
83982.626,301.042,854.683,-0.096,-121.316,206.155,7.5
83982.626,301.039,854.762,-0.256,-121.332,206.196,7.5
83978.598,301.041,854.604,0.064,-121.316,206.176,7.5
83986.654,301.038,854.525,0.064,-121.332,206.186,7.5
83986.654,301.041,854.841,-0.096,-121.316,206.196,7.5
83990.682,301.044,854.683,-0.096,-121.332,206.196,7.5
83994.709,301.044,854.447,-0.096,-121.3,206.186,7.5
83982.626,301.039,854.368,-0.096,-121.316,206.196,7.5
83990.682,301.038,854.289,-0.416,-121.316,206.165,7.5
83990.682,301.039,854.289,-0.256,-121.3,206.196,7.5
83998.737,301.034,854.052,-0.096,-121.3,206.186,7.5
83994.709,301.046,853.973,0.064,-121.316,206.196,7.5
83974.57,301.05,1401.823,0.064,-121.3,206.186,9.5
83966.514,301.047,1401.823,0.064,-121.3,206.206,9.5
83978.598,301.052,1401.823,0.384,-121.316,206.186,9.5
83982.626,301.052,1401.665,0.064,-121.3,206.186,9.5
83974.57,301.052,1401.823,0.064,-121.332,206.176,9.5
83970.542,301.05,1401.902,0.064,-121.3,206.176,9.5
83978.598,301.047,1401.665,-0.256,-121.316,206.196,9.5
83974.57,301.05,1401.586,0.064,-121.316,206.176,9.5
83978.598,301.05,1401.665,0.224,-121.332,206.165,9.5
83990.682,301.054,1401.823,0.064,-121.316,206.186,9.5
83982.626,301.059,1401.902,0.064,-121.316,206.176,9.5
83982.626,301.059,1401.981,0.064,-121.3,206.196,9.5
83982.626,301.054,1401.823,-0.256,-121.332,206.186,9.5
83990.682,301.049,1401.665,0.064,-121.3,206.165,9.5
83982.626,301.054,1401.665,0.064,-121.283,206.186,9.5
83994.709,301.052,1401.744,-0.096,-121.3,206.176,9.5
83990.682,301.052,1401.744,-0.096,-121.283,206.196,9.5
83990.682,301.052,1401.902,0.064,-121.3,206.186,9.5
83986.654,301.055,1401.981,0.224,-121.316,206.186,9.5
83986.654,301.05,1401.744,0.064,-121.3,206.186,9.5
