%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83704.698,300.901,112.999,1.520,-196.628,151.524,3.000
83704.698,300.931,381.866,4.079,-196.677,151.514,5.000
83696.643,300.931,381.629,4.559,-196.644,151.504,5.000
83692.615,300.934,381.629,4.079,-196.612,151.514,5.000
83692.615,300.928,381.550,3.919,-196.644,151.504,5.000
83688.587,300.931,381.708,4.559,-196.661,151.514,5.000
83688.587,300.931,381.629,4.239,-196.644,151.524,5.000
83704.698,300.934,381.708,4.239,-196.628,151.514,5.000
83700.671,300.933,381.708,4.239,-196.661,151.514,5.000
83692.615,300.933,381.550,4.239,-196.644,151.504,5.000
83696.643,300.931,381.471,4.559,-196.644,151.504,5.000
83692.615,300.933,381.471,4.239,-196.628,151.504,5.000
83688.587,300.931,381.550,4.399,-196.612,151.514,5.000
83688.587,300.933,381.471,4.559,-196.677,151.494,5.000
83700.671,300.931,381.550,4.559,-196.628,151.514,5.000
83692.615,300.936,381.629,4.559,-196.644,151.494,5.000
83692.615,300.934,381.708,4.559,-196.644,151.494,5.000
83692.615,300.933,381.313,4.239,-196.628,151.494,5.000
83688.587,300.934,381.313,4.559,-196.628,151.494,5.000
83688.587,300.933,381.076,4.559,-196.644,151.504,5.000
83700.671,300.936,381.392,4.559,-196.644,151.504,5.000
83708.726,300.943,763.651,9.677,-196.644,151.514,7.000
83704.698,300.943,763.809,9.517,-196.661,151.494,7.000
83712.754,300.943,763.730,9.997,-196.644,151.494,7.000
83704.698,300.943,763.730,9.517,-196.628,151.514,7.000
83700.671,300.938,763.651,9.197,-196.677,151.514,7.000
83696.643,300.946,763.809,9.517,-196.628,151.504,7.000
83700.671,300.941,763.967,9.357,-196.644,151.514,7.000
83708.726,300.941,763.809,9.677,-196.644,151.514,7.000
83704.698,300.941,764.125,9.357,-196.628,151.514,7.000
83704.698,300.943,764.204,9.357,-196.644,151.514,7.000
83704.698,300.941,764.125,9.357,-196.628,151.504,7.000
83700.671,300.943,764.361,9.197,-196.644,151.494,7.000
83704.698,300.938,764.283,9.357,-196.644,151.494,7.000
83696.643,300.939,764.677,9.357,-196.628,151.504,7.000
83696.643,300.943,764.598,9.357,-196.644,151.514,7.000
83696.643,300.944,764.835,9.357,-196.628,151.494,7.000
83704.698,300.943,764.756,9.677,-196.628,151.504,7.000
83704.698,300.939,764.677,9.038,-196.644,151.514,7.000
83696.643,300.944,764.756,9.038,-196.661,151.514,7.000
83688.587,300.941,764.756,9.197,-196.628,151.514,7.000
83688.587,300.926,1263.095,10.957,-196.661,151.514,9.000
83688.587,300.923,1262.937,11.277,-196.612,151.514,9.000
83692.615,300.923,1263.016,11.117,-196.628,151.504,9.000
83692.615,300.926,1263.253,10.957,-196.595,151.504,9.000
83680.531,300.930,1263.016,11.117,-196.644,151.494,9.000
83692.615,300.926,1263.332,11.277,-196.612,151.514,9.000
83696.643,300.926,1263.490,11.117,-196.628,151.494,9.000
83692.615,300.923,1263.095,11.277,-196.644,151.504,9.000
83688.587,300.926,1263.332,11.117,-196.661,151.524,9.000
83692.615,300.925,1263.174,11.437,-196.644,151.494,9.000
83688.587,300.928,1263.490,10.957,-196.644,151.524,9.000
83692.615,300.931,1263.411,11.597,-196.661,151.494,9.000
83704.698,300.926,1263.490,11.117,-196.661,151.514,9.000
83708.726,300.926,1263.727,11.277,-196.644,151.504,9.000
83700.671,300.920,1263.490,11.277,-196.628,151.494,9.000
83696.643,300.926,1263.411,11.117,-196.661,151.504,9.000
83700.671,300.923,1263.411,11.277,-196.661,151.504,9.000
83704.698,300.918,1263.411,11.117,-196.628,151.514,9.000
83708.726,300.930,1263.648,11.117,-196.612,151.494,9.000
83704.698,300.931,1263.490,11.917,-196.661,151.504,9.000
