%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83974.570,301.732,525.929,-123.350,-175.169,176.548,6.000
83978.598,301.734,525.850,-123.350,-175.185,176.568,6.000
83966.514,301.730,525.692,-123.510,-175.169,176.548,6.000
83966.514,301.729,525.613,-123.350,-175.169,176.558,6.000
83974.570,301.730,525.613,-123.031,-175.185,176.548,6.000
83970.542,301.732,525.455,-123.350,-175.185,176.568,6.000
83974.570,301.730,525.455,-123.031,-175.185,176.568,6.000
83978.598,301.735,525.376,-123.031,-175.185,176.568,6.000
83974.570,301.730,525.534,-122.871,-175.152,176.558,6.000
83962.486,301.730,525.297,-123.190,-175.201,176.558,6.000
83962.486,301.732,525.297,-122.871,-175.201,176.558,6.000
83962.486,301.734,525.140,-123.031,-175.169,176.568,6.000
83966.514,301.730,525.297,-122.711,-175.201,176.568,6.000
83970.542,301.732,525.140,-122.871,-175.201,176.568,6.000
83970.542,301.735,525.455,-122.551,-175.218,176.558,6.000
83962.486,301.737,525.376,-122.871,-175.185,176.568,6.000
83962.486,301.732,525.297,-122.871,-175.218,176.578,6.000
83966.514,301.734,525.376,-122.871,-175.201,176.548,6.000
83966.514,301.735,946.407,-491.250,-174.614,176.568,8.000
83962.486,301.727,946.407,-491.570,-174.630,176.568,8.000
83962.486,301.727,946.802,-491.730,-174.646,176.548,8.000
83966.514,301.734,946.881,-492.530,-174.630,176.568,8.000
83986.654,301.734,947.039,-492.690,-174.646,176.568,8.000
83974.570,301.730,947.276,-492.850,-174.646,176.568,8.000
83974.570,301.730,947.592,-493.330,-174.663,176.558,8.000
83982.626,301.732,947.355,-493.489,-174.646,176.548,8.000
83966.514,301.730,947.434,-493.649,-174.679,176.568,8.000
83958.458,301.732,947.276,-493.969,-174.663,176.568,8.000
83974.570,301.729,947.828,-493.809,-174.646,176.568,8.000
83974.570,301.732,947.907,-493.969,-174.646,176.568,8.000
83974.570,301.737,947.907,-494.129,-174.630,176.578,8.000
83970.542,301.730,948.223,-494.449,-174.614,176.578,8.000
83970.542,301.732,947.986,-494.449,-174.646,176.578,8.000
83958.458,301.732,947.986,-494.449,-174.646,176.568,8.000
83966.514,301.732,948.460,-494.289,-174.646,176.568,8.000
83970.542,301.735,948.302,-494.129,-174.646,176.568,8.000
83982.626,301.735,948.381,-493.649,-174.646,176.568,8.000
83970.542,301.734,948.381,-493.649,-174.646,176.558,8.000
83966.514,301.738,1476.334,-1118.439,-174.679,176.558,10.000
83966.514,301.737,1476.097,-1118.439,-174.646,176.568,10.000
83966.514,301.737,1476.176,-1118.759,-174.679,176.578,10.000
83970.542,301.734,1476.334,-1119.238,-174.630,176.558,10.000
83966.514,301.730,1476.097,-1119.718,-174.646,176.568,10.000
83966.514,301.737,1475.939,-1119.718,-174.679,176.568,10.000
83962.486,301.737,1475.781,-1120.038,-174.663,176.558,10.000
83958.458,301.737,1475.781,-1120.358,-174.663,176.558,10.000
83958.458,301.740,1475.781,-1120.838,-174.630,176.578,10.000
83954.430,301.740,1475.781,-1121.158,-174.663,176.578,10.000
83962.486,301.737,1475.939,-1121.478,-174.663,176.558,10.000
83962.486,301.734,1475.860,-1121.798,-174.630,176.589,10.000
83966.514,301.737,1475.939,-1122.118,-174.679,176.558,10.000
83958.458,301.737,1475.623,-1122.917,-174.663,176.568,10.000
83950.402,301.735,1475.702,-1123.237,-174.614,176.558,10.000
83966.514,301.735,1475.544,-1123.717,-174.646,176.568,10.000
83974.570,301.737,1475.860,-1123.877,-174.630,176.578,10.000
83970.542,301.743,1475.465,-1124.357,-174.614,176.558,10.000
83962.486,301.734,1475.623,-1124.517,-174.646,176.558,10.000
83966.514,301.734,1475.465,-1125.317,-174.630,176.558,10.000
