%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83712.754,300.454,363.219,-14.652,-356.182,142.038,5.000
83708.726,300.478,734.028,-26.969,-343.518,142.028,7.000
83716.782,300.477,734.028,-27.129,-343.518,142.018,7.000
83716.782,300.478,734.186,-26.969,-343.502,142.048,7.000
83716.782,300.478,734.344,-26.809,-343.502,142.038,7.000
83728.866,300.480,734.423,-27.129,-343.518,142.059,7.000
83708.726,300.475,734.265,-26.809,-343.518,142.028,7.000
83716.782,300.474,734.186,-27.129,-343.534,142.038,7.000
83704.698,300.475,734.107,-27.289,-343.534,142.028,7.000
83704.698,300.472,734.186,-27.129,-343.534,142.048,7.000
83712.754,300.478,734.028,-26.969,-343.502,142.038,7.000
83712.754,300.480,734.344,-26.809,-343.534,142.018,7.000
83716.782,300.478,734.107,-26.809,-343.502,142.028,7.000
83704.698,300.472,734.028,-27.289,-343.534,142.038,7.000
83708.726,300.474,734.107,-26.809,-343.534,142.038,7.000
83700.671,300.475,734.028,-26.969,-343.551,142.028,7.000
83708.726,300.474,734.186,-26.969,-343.518,142.059,7.000
83708.726,300.478,733.949,-26.809,-343.502,142.038,7.000
83716.782,300.480,734.028,-26.969,-343.502,142.018,7.000
83716.782,300.477,734.028,-26.809,-343.502,142.048,7.000
83716.782,300.477,734.107,-27.289,-343.502,142.028,7.000
83700.671,300.493,1231.339,-41.845,-342.408,142.018,9.000
83708.726,300.491,1231.261,-42.165,-342.425,142.038,9.000
83708.726,300.493,1231.497,-41.845,-342.425,142.038,9.000
83712.754,300.498,1231.734,-41.845,-342.425,142.028,9.000
83708.726,300.498,1231.734,-41.845,-342.408,142.038,9.000
83704.698,300.491,1231.734,-42.165,-342.392,142.038,9.000
83708.726,300.498,1231.418,-42.005,-342.408,142.028,9.000
83716.782,300.490,1231.497,-42.005,-342.392,142.028,9.000
83692.615,300.495,1231.497,-42.005,-342.376,142.048,9.000
83704.698,300.493,1231.497,-41.685,-342.376,142.038,9.000
83704.698,300.495,1231.497,-41.685,-342.376,142.028,9.000
83716.782,300.493,1231.576,-41.845,-342.376,142.018,9.000
83704.698,300.496,1231.418,-41.685,-342.359,142.018,9.000
83704.698,300.496,1231.261,-42.005,-342.359,142.048,9.000
83704.698,300.495,1231.339,-42.005,-342.359,142.038,9.000
83700.671,300.491,1231.103,-41.845,-342.359,142.018,9.000
83704.698,300.495,1231.261,-41.525,-342.359,142.048,9.000
83704.698,300.495,1231.182,-41.365,-342.376,142.028,9.000
83708.726,300.501,1231.261,-41.365,-342.343,142.028,9.000
83696.643,300.495,1231.024,-41.685,-342.359,142.028,9.000
