%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83954.430,304.063,14.233,0.032,-120.337,210.760,1.250
83958.458,304.067,14.391,0.512,-120.353,210.750,1.250
83954.430,304.065,14.233,0.512,-120.353,210.750,1.250
83962.486,304.070,13.996,0.192,-120.353,210.750,1.250
83958.458,304.068,14.233,0.352,-120.353,210.760,1.250
83962.486,304.063,13.996,0.352,-120.320,210.750,1.250
83954.430,304.065,14.075,0.192,-120.353,210.780,1.250
83962.486,304.067,14.233,0.512,-120.337,210.770,1.250
83962.486,304.065,14.312,0.352,-120.353,210.750,1.250
83962.486,304.068,14.154,0.672,-120.337,210.780,1.250
83954.430,304.067,14.233,0.352,-120.337,210.750,1.250
83954.430,304.063,14.154,0.032,-120.337,210.750,1.250
83946.374,304.067,14.154,0.672,-120.353,210.760,1.250
83962.486,304.060,14.075,0.672,-120.320,210.739,1.250
83954.430,304.068,14.075,0.352,-120.369,210.750,1.250
83958.458,304.071,14.233,0.352,-120.369,210.760,1.250
83966.514,304.067,14.233,0.032,-120.369,210.739,1.250
83962.486,304.063,14.154,0.192,-120.369,210.770,1.250
83958.458,304.065,14.075,-0.128,-120.337,210.770,1.250
83954.430,304.063,13.996,0.192,-120.337,210.760,1.250
83954.430,304.070,131.018,-0.288,-120.369,210.750,3.250
83950.402,304.073,131.176,-0.608,-120.369,210.750,3.250
83950.402,304.078,131.018,-0.288,-120.320,210.760,3.250
83954.430,304.075,131.176,-0.288,-120.337,210.780,3.250
83954.430,304.078,131.097,-0.448,-120.337,210.770,3.250
83954.430,304.084,131.176,-0.608,-120.320,210.770,3.250
83942.346,304.078,131.097,-0.448,-120.337,210.750,3.250
83946.374,304.078,131.097,-0.448,-120.337,210.750,3.250
83958.458,304.076,131.097,-0.288,-120.353,210.750,3.250
83950.402,304.078,131.176,-0.448,-120.369,210.750,3.250
83958.458,304.078,131.334,-0.608,-120.353,210.750,3.250
83958.458,304.081,131.334,-0.288,-120.337,210.739,3.250
83958.458,304.078,131.492,-0.608,-120.337,210.770,3.250
83970.542,304.078,131.334,-0.608,-120.337,210.750,3.250
83966.514,304.078,131.492,-0.768,-120.353,210.760,3.250
83954.430,304.076,131.255,-0.608,-120.320,210.750,3.250
83942.346,304.079,131.413,-1.088,-120.337,210.770,3.250
83954.430,304.076,131.413,-1.088,-120.320,210.739,3.250
83958.458,304.078,131.413,-0.768,-120.369,210.760,3.250
83966.514,304.088,131.413,-0.768,-120.353,210.760,3.250
83958.458,304.094,401.622,-3.487,-120.337,210.760,5.250
83958.458,304.092,401.464,-3.487,-120.353,210.729,5.250
83966.514,304.091,401.543,-3.327,-120.369,210.729,5.250
83954.430,304.097,401.464,-3.647,-120.369,210.750,5.250
83950.402,304.092,401.385,-3.647,-120.353,210.750,5.250
83958.458,304.088,401.464,-3.647,-120.320,210.760,5.250
83958.458,304.088,401.385,-3.487,-120.337,210.729,5.250
83962.486,304.089,401.543,-3.487,-120.369,210.750,5.250
83970.542,304.094,401.701,-3.327,-120.369,210.750,5.250
83970.542,304.092,401.622,-3.327,-120.337,210.750,5.250
83946.374,304.091,401.543,-3.647,-120.320,210.750,5.250
83962.486,304.089,401.543,-3.647,-120.369,210.770,5.250
83966.514,304.088,401.464,-3.647,-120.337,210.780,5.250
83966.514,304.091,401.780,-3.647,-120.369,210.770,5.250
83966.514,304.091,401.543,-3.807,-120.337,210.770,5.250
83962.486,304.091,401.701,-3.487,-120.320,210.770,5.250
83962.486,304.091,401.543,-3.967,-120.337,210.760,5.250
83962.486,304.091,401.543,-3.647,-120.337,210.750,5.250
83974.570,304.091,401.464,-3.807,-120.353,210.750,5.250
83966.514,304.083,401.543,-3.807,-120.337,210.750,5.250
83962.486,304.094,788.935,-9.405,-120.337,210.750,7.250
83962.486,304.092,788.856,-9.405,-120.337,210.760,7.250
83966.514,304.096,789.014,-9.245,-120.353,210.770,7.250
83946.374,304.096,788.856,-9.725,-120.320,210.760,7.250
83958.458,304.097,789.014,-9.565,-120.353,210.739,7.250
83958.458,304.097,788.856,-9.086,-120.320,210.780,7.250
83950.402,304.097,788.856,-9.086,-120.320,210.739,7.250
83950.402,304.099,789.014,-9.245,-120.353,210.739,7.250
83962.486,304.100,788.856,-9.405,-120.337,210.760,7.250
83958.458,304.099,788.698,-9.405,-120.369,210.739,7.250
83954.430,304.096,788.777,-9.565,-120.337,210.770,7.250
83938.318,304.100,788.856,-9.565,-120.337,210.750,7.250
83942.346,304.108,788.698,-9.405,-120.337,210.760,7.250
83946.374,304.099,788.698,-9.245,-120.337,210.750,7.250
83946.374,304.104,788.698,-9.725,-120.369,210.750,7.250
83958.458,304.105,789.093,-9.086,-120.337,210.750,7.250
83954.430,304.102,789.014,-9.565,-120.337,210.750,7.250
83950.402,304.100,788.856,-9.565,-120.353,210.750,7.250
83946.374,304.099,788.698,-9.885,-120.369,210.750,7.250
83950.402,304.097,788.461,-9.885,-120.369,210.760,7.250
83958.458,304.105,1300.461,-63.791,-120.337,210.760,9.250
83962.486,304.105,1300.461,-64.111,-120.337,210.750,9.250
83958.458,304.104,1300.540,-64.111,-120.369,210.760,9.250
83962.486,304.099,1300.461,-64.271,-120.386,210.739,9.250
83954.430,304.104,1300.382,-64.430,-120.337,210.750,9.250
83946.374,304.102,1300.461,-64.590,-120.353,210.760,9.250
83950.402,304.110,1300.619,-64.750,-120.353,210.750,9.250
83962.486,304.097,1300.697,-64.910,-120.353,210.770,9.250
83958.458,304.105,1300.540,-64.910,-120.353,210.750,9.250
83958.458,304.104,1300.697,-65.230,-120.369,210.760,9.250
83954.430,304.102,1300.855,-65.550,-120.353,210.770,9.250
83954.430,304.102,1300.619,-66.030,-120.369,210.770,9.250
83950.402,304.099,1300.934,-65.870,-120.337,210.780,9.250
83954.430,304.102,1300.934,-66.190,-120.320,210.760,9.250
83950.402,304.102,1301.092,-66.510,-120.337,210.750,9.250
