%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83938.318,300.949,44.677,-3.271,-314.845,174.435,2.000
83942.346,300.949,44.677,-2.631,-314.894,174.435,2.000
83934.291,300.947,44.519,-2.471,-314.665,174.445,2.000
83942.346,300.951,44.677,-2.791,-314.535,174.425,2.000
83946.374,300.952,44.519,-3.111,-314.861,174.435,2.000
83954.430,300.952,44.677,-2.791,-314.584,174.435,2.000
83938.318,300.951,44.677,-3.271,-315.090,174.445,2.000
83930.263,300.946,44.677,-2.791,-314.747,174.435,2.000
83950.402,300.952,44.756,-2.631,-314.877,174.445,2.000
83942.346,300.954,44.914,-2.631,-314.633,174.435,2.000
83938.318,300.949,44.835,-2.471,-314.747,174.425,2.000
83942.346,300.951,44.677,-2.631,-314.127,174.445,2.000
83938.318,300.952,44.914,-2.791,-315.024,174.455,2.000
83942.346,300.952,44.598,-2.951,-315.106,174.445,2.000
83930.263,300.949,44.598,-2.951,-314.975,174.414,2.000
83946.374,300.951,44.361,-2.791,-314.877,174.445,2.000
83938.318,300.952,44.993,-2.791,-315.041,174.425,2.000
83934.291,300.954,44.677,-2.951,-314.812,174.445,2.000
83938.318,300.949,44.519,-2.791,-314.894,174.425,2.000
83934.291,300.951,44.519,-2.951,-315.139,174.435,2.000
83934.291,301.012,204.970,-9.669,-314.779,174.455,4.000
83942.346,301.012,205.128,-9.829,-314.779,174.435,4.000
83938.318,301.010,204.891,-9.829,-314.763,174.435,4.000
83930.263,301.009,204.970,-9.669,-314.796,174.455,4.000
83942.346,301.012,205.286,-9.669,-314.910,174.445,4.000
83950.402,301.018,205.523,-9.669,-314.926,174.445,4.000
83950.402,301.009,205.286,-9.509,-314.861,174.414,4.000
83930.263,301.012,205.523,-9.829,-314.796,174.445,4.000
83938.318,301.012,205.207,-9.989,-314.796,174.435,4.000
83934.291,301.005,205.128,-9.989,-314.698,174.435,4.000
83934.291,301.005,205.128,-9.669,-314.926,174.455,4.000
83934.291,301.010,205.207,-9.669,-314.616,174.445,4.000
83942.346,301.005,205.207,-9.829,-314.682,174.435,4.000
83946.374,301.009,205.365,-9.669,-314.453,174.435,4.000
83942.346,301.010,205.523,-9.829,-314.698,174.435,4.000
83934.291,301.009,205.286,-9.829,-314.975,174.455,4.000
83934.291,301.009,205.286,-9.669,-314.665,174.435,4.000
83922.207,301.005,205.207,-9.829,-314.682,174.445,4.000
83934.291,301.009,205.286,-9.669,-314.453,174.435,4.000
83938.318,301.012,205.286,-9.989,-314.812,174.455,4.000
83946.374,301.059,534.560,-21.826,-314.894,174.435,6.000
83942.346,301.059,534.560,-21.826,-314.600,174.445,6.000
83950.402,301.057,534.718,-21.346,-314.943,174.445,6.000
83950.402,301.060,534.797,-21.666,-314.845,174.455,6.000
83938.318,301.060,534.718,-21.346,-314.323,174.435,6.000
83950.402,301.057,534.639,-21.666,-315.187,174.445,6.000
83938.318,301.052,534.481,-21.666,-314.812,174.455,6.000
83938.318,301.057,534.639,-21.826,-314.682,174.445,6.000
83946.374,301.060,534.560,-21.346,-314.877,174.445,6.000
83946.374,301.059,534.639,-21.506,-315.204,174.455,6.000
83942.346,301.057,534.718,-21.666,-314.926,174.455,6.000
83950.402,301.063,534.876,-21.186,-314.910,174.455,6.000
83954.430,301.062,534.797,-21.666,-314.943,174.445,6.000
83930.263,301.057,534.955,-21.666,-314.959,174.445,6.000
83942.346,301.057,534.718,-21.986,-314.796,174.435,6.000
83934.291,301.059,534.718,-21.666,-314.861,174.455,6.000
83942.346,301.057,534.955,-21.506,-314.943,174.445,6.000
83946.374,301.060,534.876,-21.666,-314.731,174.435,6.000
83946.374,301.059,534.955,-21.346,-315.008,174.445,6.000
83938.318,301.054,534.876,-21.666,-314.910,174.445,6.000
83942.346,301.088,967.672,-98.605,-314.698,174.445,8.000
83934.291,301.084,967.435,-98.125,-314.861,174.445,8.000
83942.346,301.084,967.751,-98.285,-314.747,174.445,8.000
83938.318,301.083,967.672,-97.965,-314.894,174.445,8.000
83938.318,301.084,967.830,-97.965,-314.975,174.435,8.000
83946.374,301.086,968.067,-97.485,-314.682,174.466,8.000
83946.374,301.088,967.988,-97.965,-315.334,174.445,8.000
83946.374,301.089,968.383,-97.805,-314.926,174.445,8.000
83946.374,301.086,968.304,-97.805,-314.779,174.455,8.000
83942.346,301.084,968.304,-97.805,-314.812,174.445,8.000
83938.318,301.083,968.304,-98.285,-314.828,174.445,8.000
83934.291,301.083,968.462,-98.445,-314.845,174.445,8.000
83930.263,301.083,968.699,-98.125,-314.861,174.445,8.000
83942.346,301.089,968.699,-98.605,-314.404,174.445,8.000
83942.346,301.088,968.856,-98.925,-314.763,174.425,8.000
83938.318,301.084,968.777,-99.405,-314.943,174.435,8.000
83930.263,301.084,968.856,-99.725,-314.975,174.466,8.000
83930.263,301.088,968.856,-99.885,-315.041,174.445,8.000
83930.263,301.086,968.856,-100.045,-314.910,174.445,8.000
83934.291,301.088,968.935,-100.205,-314.975,174.445,8.000
83938.318,301.113,1510.707,-631.420,-314.845,174.445,10.000
83946.374,301.117,1510.786,-631.260,-314.910,174.435,10.000
83942.346,301.115,1510.786,-631.580,-314.682,174.466,10.000
83938.318,301.115,1510.865,-631.900,-314.551,174.455,10.000
83930.263,301.112,1510.944,-632.220,-314.535,174.435,10.000
83938.318,301.117,1510.865,-632.380,-314.616,174.445,10.000
83938.318,301.110,1511.023,-632.699,-314.698,174.445,10.000
83934.291,301.112,1511.260,-633.179,-314.763,174.455,10.000
83942.346,301.112,1511.655,-633.339,-314.763,174.466,10.000
83946.374,301.113,1511.734,-634.139,-314.779,174.455,10.000
83922.207,301.110,1511.734,-633.979,-314.535,174.445,10.000
83926.235,301.107,1511.813,-634.619,-314.682,174.445,10.000
83930.263,301.112,1512.049,-634.779,-314.779,174.455,10.000
83926.235,301.112,1511.970,-635.419,-314.518,174.455,10.000
83930.263,301.108,1512.286,-635.579,-314.469,174.435,10.000
83938.318,301.112,1512.365,-636.059,-314.551,174.445,10.000
83934.291,301.110,1512.523,-636.218,-314.551,174.455,10.000
83946.374,301.108,1512.681,-636.698,-314.943,174.445,10.000
83926.235,301.107,1512.681,-637.178,-314.535,174.435,10.000
