%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83930.263,301.891,290.297,-1.192,-120.369,210.986,4.500
83922.207,301.893,290.139,-1.192,-120.369,210.986,4.500
83922.207,301.893,290.218,-1.192,-120.353,210.996,4.500
83926.235,301.893,290.297,-1.192,-120.369,210.975,4.500
83930.263,301.895,290.060,-1.352,-120.369,210.986,4.500
83926.235,301.891,290.060,-1.192,-120.353,211.006,4.500
83918.179,301.891,290.060,-1.192,-120.337,210.965,4.500
83922.207,301.891,290.218,-1.032,-120.386,210.986,4.500
83922.207,301.895,289.981,-1.192,-120.369,210.975,4.500
83934.291,301.900,290.139,-0.872,-120.369,210.996,4.500
83930.263,301.898,290.139,-1.032,-120.337,210.986,4.500
83934.291,301.912,620.835,-4.231,-120.369,210.975,6.500
83934.291,301.916,620.992,-4.551,-120.402,210.975,6.500
83918.179,301.919,620.992,-4.711,-120.435,210.986,6.500
83926.235,301.912,620.913,-4.551,-120.386,210.986,6.500
83930.263,301.911,621.071,-4.711,-120.386,210.975,6.500
83922.207,301.909,621.071,-4.711,-120.402,210.975,6.500
83922.207,301.912,621.150,-4.551,-120.402,210.955,6.500
83930.263,301.914,620.992,-4.391,-120.402,210.996,6.500
83934.291,301.912,621.466,-4.551,-120.386,210.986,6.500
83922.207,301.914,621.466,-4.711,-120.386,210.975,6.500
83922.207,301.914,621.624,-4.391,-120.402,210.996,6.500
83918.179,301.911,621.624,-4.711,-120.402,210.986,6.500
83918.179,301.912,621.466,-4.711,-120.418,210.986,6.500
83906.095,301.916,621.782,-4.711,-120.418,210.986,6.500
83922.207,301.919,622.019,-4.391,-120.386,210.996,6.500
83922.207,301.919,621.940,-4.871,-120.402,210.975,6.500
83922.207,301.917,622.098,-4.231,-120.418,210.986,6.500
83906.095,301.916,622.019,-4.551,-120.418,210.975,6.500
83918.179,301.917,621.940,-4.871,-120.402,210.975,6.500
83910.123,301.916,622.098,-4.551,-120.402,210.975,6.500
83918.179,301.933,1077.242,-14.948,-120.435,210.986,8.500
83926.235,301.924,1077.005,-15.108,-120.418,210.986,8.500
83934.291,301.933,1077.005,-15.108,-120.386,210.975,8.500
83926.235,301.929,1076.373,-15.268,-120.435,210.986,8.500
83918.179,301.930,1076.294,-15.108,-120.435,210.986,8.500
83918.179,301.932,1075.899,-15.268,-120.418,210.986,8.500
83922.207,301.929,1075.741,-14.788,-120.402,210.986,8.500
83926.235,301.929,1075.505,-14.948,-120.435,210.975,8.500
83922.207,301.929,1075.189,-14.948,-120.435,210.986,8.500
83930.263,301.932,1074.952,-15.108,-120.402,210.975,8.500
83930.263,301.925,1074.715,-15.108,-120.435,210.996,8.500
83926.235,301.932,1074.399,-14.948,-120.435,210.996,8.500
83922.207,301.929,1073.767,-15.108,-120.418,210.986,8.500
83934.291,301.930,1074.083,-15.108,-120.418,210.975,8.500
83938.318,301.929,1073.688,-15.108,-120.451,210.975,8.500
83946.374,301.930,1073.688,-15.108,-120.386,210.996,8.500
83942.346,301.933,1073.530,-15.268,-120.386,210.986,8.500
83938.318,301.929,1073.136,-15.428,-120.435,210.986,8.500
83930.263,301.930,1072.899,-15.428,-120.402,210.975,8.500
83930.263,301.930,1072.978,-15.588,-120.418,210.986,8.500
