%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
101594.361,300.519,1.178,0.000,-0.024,0.336,-4.107,-2.898,-1.710,-0.522,-0.756,-4.566,-3.096,-3.104,-1.786,-1.667,0.106,-3.505,0.628,-0.836,-1.451,-2.139,0.059,-0.025,-0.021,-0.000,535.448,336.520
101594.361,300.522,1.178,0.000,-0.103,0.496,-3.675,-3.232,-0.855,-0.000,-1.295,-2.906,-3.844,-3.104,-1.340,-1.459,0.211,-3.823,0.942,-1.985,-1.140,-1.688,0.049,0.014,-0.021,0.000,535.448,336.520
101594.361,300.517,1.178,0.000,-0.024,0.656,-4.215,-3.121,-1.069,0.105,-1.403,-3.424,-3.203,-3.425,-1.116,-1.980,0.211,-3.929,0.733,-0.627,-1.555,-2.026,0.049,0.014,-0.021,0.001,535.448,336.520
101590.330,300.522,1.178,0.000,-0.024,0.336,-4.323,-3.678,-1.176,-0.209,-1.187,-3.632,-4.057,-2.569,-1.898,-1.772,0.422,-3.929,0.733,-1.045,-0.726,-1.688,-0.003,-0.005,-0.031,-0.000,535.448,336.520
101594.361,300.522,1.178,0.000,-0.103,0.176,-4.215,-3.121,-2.031,0.105,-1.511,-4.255,-3.203,-3.211,-1.898,-2.188,0.317,-4.036,0.314,-0.940,-1.036,-1.801,0.028,-0.044,-0.021,-0.000,535.448,336.520
101590.330,300.525,1.178,0.000,-0.024,0.336,-4.215,-2.786,-0.534,-0.418,-1.079,-3.528,-3.737,-3.318,-1.898,-1.876,0.317,-3.505,0.733,-1.254,-1.244,-1.688,-0.014,-0.025,-0.031,0.001,535.448,336.520
101590.330,300.520,1.178,0.000,-0.419,0.336,-3.783,-3.455,-1.176,0.314,-1.079,-3.217,-3.630,-3.746,-1.563,-1.251,1.162,-4.142,0.628,-0.418,-1.555,-1.463,0.039,0.033,-0.011,-0.001,535.448,336.520
101586.298,300.515,1.178,0.000,-0.261,0.176,-4.107,-2.898,-1.069,0.209,-0.540,-4.047,-2.990,-2.676,-2.009,-1.459,0.211,-3.505,0.733,-0.731,-0.933,-2.364,0.018,0.014,-0.011,0.000,535.448,336.520
101594.361,300.520,1.178,0.000,-0.024,0.176,-4.215,-3.009,-1.069,0.105,-1.187,-3.009,-3.737,-2.890,-1.340,-2.605,0.845,-3.823,0.942,-1.358,-1.555,-1.351,0.018,-0.005,-0.021,0.000,535.448,336.520
101590.330,300.522,1.178,0.000,-0.182,0.176,-4.973,-2.786,-0.962,-0.522,-0.972,-3.632,-3.417,-3.639,-2.009,-1.146,-0.422,-4.354,0.733,-1.045,-1.347,-1.801,0.028,-0.025,-0.021,0.000,535.448,336.520
101582.267,300.522,1.178,0.000,-0.182,0.336,-3.459,-4.235,-0.855,-0.104,-1.511,-3.424,-3.203,-2.890,-2.121,-1.876,0.528,-4.673,0.733,-0.836,-1.036,-1.689,0.007,0.014,-0.031,0.000,535.448,336.520
101590.330,300.522,1.178,0.000,-0.182,0.496,-4.000,-2.452,-1.603,-0.313,-0.864,-4.566,-3.630,-2.997,-1.786,-1.876,0.106,-3.186,-0.314,-0.940,-1.347,-2.364,0.028,-0.005,-0.021,0.000,535.448,336.520
101594.361,300.528,1.178,0.000,-0.103,0.336,-4.216,-2.786,-0.855,-0.522,-1.187,-3.632,-3.844,-2.676,-1.340,-1.980,0.422,-3.398,1.466,-1.672,-1.451,-1.689,0.028,0.014,-0.021,0.001,535.448,336.520
101586.298,300.527,1.178,0.000,-0.103,0.336,-4.648,-3.789,-1.069,-0.313,-0.540,-3.944,-3.203,-2.889,-2.121,-1.667,0.634,-3.717,0.209,-0.522,-1.347,-2.814,1.965,0.014,0.060,0.001,535.448,336.520
101586.298,300.527,1.178,0.478,0.134,-0.144,-3.891,-3.009,-1.924,-0.000,-1.511,-3.944,-3.951,-3.317,-1.563,-2.501,0.422,-3.823,1.047,-1.045,-0.726,-0.901,1.986,-0.005,0.060,0.001,535.448,336.520
101590.330,300.528,1.178,0.000,-0.182,0.016,-4.323,-3.455,-0.534,-0.313,-0.864,-3.217,-3.417,-3.531,-1.898,-1.250,-0.527,-4.036,0.838,-1.254,-1.140,-1.126,1.986,-0.044,0.050,0.000,535.448,336.520
101590.330,300.527,1.178,0.000,-0.182,0.176,-3.459,-4.124,-0.748,-0.104,-1.835,-3.736,-3.630,-3.317,-1.675,-1.459,0.317,-4.248,0.524,-1.045,-1.866,-1.801,1.986,0.014,0.070,0.000,535.448,336.520
101578.235,300.528,1.177,0.000,-0.261,0.016,-4.107,-3.009,-1.390,-0.104,-1.079,-3.633,-3.310,-3.103,-1.786,-1.771,0.317,-3.611,0.314,-1.149,-1.140,-2.476,1.986,-0.005,0.060,0.001,535.448,336.520
101586.298,300.527,1.178,0.000,-0.261,0.016,-4.431,-3.344,-1.283,-0.209,-1.295,-3.009,-3.844,-3.103,-1.563,-2.396,-0.000,-4.142,1.047,-1.358,-1.866,-1.576,1.975,0.033,0.060,0.001,535.448,336.520
101590.330,300.527,1.178,0.000,-0.024,0.016,-4.756,-3.455,-1.069,0.209,-1.403,-3.424,-3.524,-3.852,-2.009,-1.355,-0.105,-3.823,1.047,-1.463,-1.347,-1.914,1.975,0.014,0.060,-0.000,535.448,336.520
101582.267,300.525,1.178,0.000,-0.261,0.176,-4.323,-3.789,-1.176,0.314,-1.079,-3.632,-3.737,-2.997,-2.009,-1.875,0.317,-4.673,0.838,-0.313,-1.036,-2.251,1.996,0.014,0.060,0.000,535.448,336.520
101590.330,300.523,1.178,0.000,-0.182,0.656,-4.756,-3.121,-1.603,0.105,-1.619,-3.840,-3.524,-2.890,-1.563,-2.292,0.106,-3.611,0.000,-1.149,-1.244,-1.576,1.986,0.014,0.070,0.001,535.448,336.520
101586.298,300.527,1.178,0.000,-0.340,0.336,-4.323,-3.567,-0.641,-0.731,-1.511,-3.943,-4.378,-3.639,-1.898,-1.772,-0.105,-4.567,0.838,-2.090,-1.347,-2.364,2.006,0.033,0.060,0.001,535.448,336.520
101574.204,300.532,1.177,0.000,-0.024,0.656,-3.891,-3.121,-1.496,-0.000,-1.511,-3.943,-3.844,-3.853,-2.009,-1.772,0.739,-3.929,0.314,-1.149,-2.073,-2.139,2.006,0.014,0.050,0.001,535.448,336.520
101590.330,300.530,1.178,0.000,-0.103,0.656,-4.215,-3.678,-0.641,-0.313,-0.864,-4.047,-3.203,-3.211,-2.902,-1.876,0.423,-3.717,0.628,-1.149,-1.347,-2.589,2.027,-0.044,0.050,0.001,535.448,336.520
101586.298,300.528,1.178,0.478,0.134,0.496,-3.999,-3.009,-1.390,-0.000,-1.187,-3.217,-3.630,-3.318,-1.898,-2.605,-0.211,-4.142,0.838,-1.045,-1.762,-1.914,2.017,-0.005,0.040,0.001,535.448,336.520
101582.267,300.528,1.178,0.000,-0.103,0.176,-4.539,-3.009,-0.855,-0.313,-0.972,-3.736,-3.737,-3.639,-1.786,-1.146,-0.316,-3.611,0.419,-1.254,-1.036,-1.688,2.006,0.014,0.050,0.000,535.448,336.520
101582.267,300.528,1.178,0.000,-0.024,0.016,-4.215,-3.678,-0.748,-0.313,-1.619,-3.321,-3.630,-3.211,-1.340,-2.084,0.739,-4.673,0.314,-0.940,-1.244,-1.463,2.006,-0.025,0.050,0.001,535.448,336.520
101570.173,300.528,1.177,0.000,-0.103,0.016,-4.323,-3.121,-1.069,-0.313,-1.079,-4.151,-3.844,-2.783,-1.675,-1.355,0.423,-3.611,0.419,-0.836,-1.347,-1.801,1.996,0.033,0.040,0.000,535.448,336.520
101586.298,300.525,1.178,0.000,-0.024,0.176,-3.891,-2.786,-1.069,-0.418,-1.079,-3.632,-4.591,-3.211,-1.675,-1.772,-0.000,-3.611,0.733,-1.672,-1.555,-1.464,2.027,-0.025,0.040,0.001,535.448,336.520
101590.330,300.528,1.178,0.000,-0.024,0.016,-4.648,-3.232,-0.748,-0.104,-1.187,-3.528,-3.203,-3.746,-1.786,-1.459,0.106,-3.717,0.942,-0.522,-1.451,-1.576,1.986,0.014,0.050,-0.000,535.448,336.520
101590.330,300.528,1.178,0.000,-0.103,0.016,-3.459,-4.458,-1.283,0.105,-0.864,-3.840,-3.524,-2.676,-2.568,-1.772,0.528,-4.354,0.628,-0.522,-1.036,-1.801,1.996,0.014,0.050,0.000,535.448,336.520
101594.361,300.532,1.178,0.000,-0.103,0.496,-3.999,-2.563,-1.496,-0.104,-0.864,-3.736,-3.737,-2.783,-1.228,-1.980,0.317,-3.611,0.419,-0.418,-1.140,-1.238,2.006,-0.005,0.070,0.001,535.448,336.520
101582.267,300.535,1.178,0.000,-0.419,0.336,-3.891,-2.563,-1.496,0.314,-0.756,-3.840,-3.310,-2.889,-1.786,-2.605,0.528,-3.717,-0.209,-1.045,-1.347,-2.026,4.058,-0.025,0.131,0.000,535.448,336.520
101582.267,300.530,1.178,0.000,-0.656,0.496,-4.431,-2.786,-0.962,-0.731,-0.972,-3.944,-3.417,-2.675,-1.898,-1.667,0.211,-3.929,1.047,-1.776,-1.244,-1.463,4.058,0.014,0.131,0.000,535.448,336.520
101590.330,300.533,1.178,0.000,-0.340,0.336,-3.783,-3.455,-0.534,-0.000,-1.727,-3.529,-2.990,-3.424,-1.786,-1.771,0.422,-4.142,0.628,-0.731,-1.762,-1.688,4.068,-0.044,0.131,0.001,535.448,336.520
101590.330,300.533,1.178,0.000,-0.419,0.496,-4.107,-3.567,-1.176,-0.522,-0.540,-3.321,-3.844,-3.317,-2.456,-1.250,0.528,-4.036,1.152,-1.149,-0.829,-2.251,4.058,-0.005,0.121,0.001,535.448,336.520
101594.361,300.532,1.178,0.000,-0.419,0.496,-3.567,-2.675,-0.855,0.105,-0.756,-3.425,-3.524,-3.103,-1.786,-2.709,0.528,-3.505,0.733,-1.358,-1.555,-1.914,4.068,-0.005,0.141,-0.000,535.448,336.520
101586.298,300.532,1.178,0.000,-0.419,0.496,-4.756,-3.678,-0.321,-0.731,-0.648,-3.528,-3.097,-3.531,-2.009,-1.146,-0.000,-4.142,0.942,-1.254,-1.347,-1.576,4.068,-0.025,0.111,0.001,535.448,336.520
101582.267,300.530,1.178,0.000,-0.419,0.336,-3.675,-3.789,-0.855,0.105,-1.943,-3.424,-3.844,-2.889,-1.898,-1.355,0.528,-4.779,0.524,-0.836,-0.726,-1.688,4.078,-0.044,0.121,0.002,535.448,336.520
101582.267,300.532,1.178,0.000,-0.419,0.176,-3.999,-2.898,-0.748,-0.000,-0.648,-4.151,-3.524,-3.425,-1.563,-1.875,0.845,-3.823,0.105,-0.836,-0.933,-2.476,4.058,-0.025,0.121,0.001,535.448,336.520
101582.267,300.530,1.178,0.000,-0.814,0.176,-4.107,-2.452,-0.534,-0.000,-1.079,-3.321,-4.378,-3.425,-1.340,-1.563,0.211,-3.717,0.942,-0.836,-1.140,-1.351,4.047,0.014,0.111,0.000,535.448,336.520
101598.393,300.530,1.178,0.000,-0.656,0.176,-5.080,-2.786,-0.855,-0.000,-1.511,-3.632,-3.096,-3.746,-1.786,-1.459,0.422,-3.823,0.628,-0.627,-1.658,-1.576,4.058,-0.025,0.121,0.001,535.448,336.520
101582.267,300.532,1.178,0.000,-0.340,0.176,-3.891,-3.901,-1.069,0.105,-1.187,-3.632,-3.310,-2.569,-2.344,-1.876,0.423,-4.354,0.838,-0.627,-0.622,-2.251,4.037,-0.025,0.111,0.001,535.448,336.520
101590.330,300.528,1.178,0.000,-0.498,0.176,-4.107,-2.786,-1.390,0.314,-1.187,-3.736,-3.737,-3.104,-1.340,-2.293,0.317,-4.036,0.419,-0.940,-0.726,-1.914,4.068,-0.005,0.131,0.001,535.448,336.520
101594.361,300.528,1.178,0.000,-0.498,0.496,-4.107,-3.455,-0.428,-0.731,-0.756,-3.424,-4.378,-3.104,-1.116,-1.251,-0.105,-3.929,0.838,-1.672,-0.933,-1.576,4.068,-0.025,0.121,-0.000,535.448,336.520
101582.267,300.535,1.178,0.000,-0.261,0.496,-4.215,-3.455,-0.855,-0.209,-1.511,-3.217,-3.737,-3.425,-2.233,-1.459,0.528,-4.036,0.524,-0.940,-2.177,-1.688,4.099,-0.044,0.131,0.001,535.448,336.520
101590.330,300.540,1.178,0.000,-0.419,0.176,-4.215,-4.012,-1.176,-0.104,-0.972,-3.943,-3.310,-3.104,-2.121,-1.042,0.106,-3.611,0.628,-1.149,-1.036,-2.702,4.078,-0.005,0.121,0.000,535.448,336.520
101582.267,300.533,1.178,0.000,-0.577,0.336,-4.107,-2.786,-1.069,-0.522,-0.972,-3.113,-3.737,-3.211,-1.116,-2.293,0.845,-3.717,0.419,-1.045,-1.244,-1.351,4.089,-0.025,0.090,0.001,535.448,336.520
101590.330,300.532,1.178,0.000,-0.498,0.496,-4.540,-3.232,-1.069,-0.313,-0.540,-3.321,-3.310,-3.211,-2.233,-1.146,-0.211,-3.611,0.733,-1.149,-1.244,-1.351,4.078,-0.025,0.141,0.000,535.448,336.520
101582.267,300.530,1.178,0.000,-0.498,0.336,-3.675,-4.012,-0.748,-0.104,-1.835,-3.632,-3.630,-3.425,-1.898,-1.980,0.106,-4.779,0.733,-0.731,-1.969,-1.801,4.099,0.014,0.121,0.001,535.448,336.520
101586.298,300.532,1.178,0.000,-0.577,0.176,-3.783,-3.009,-1.069,-0.209,-1.079,-4.151,-3.630,-3.532,-1.451,-2.188,0.317,-3.505,0.209,-1.358,-0.933,-2.139,4.078,-0.025,0.121,0.002,535.448,336.520
101582.267,300.536,1.178,0.000,-0.577,0.176,-4.648,-3.567,-1.069,-0.000,-0.972,-3.424,-3.951,-2.997,-1.786,-2.188,0.106,-4.036,1.047,-1.358,-1.347,-1.238,4.068,-0.063,0.121,0.001,535.448,336.520
101582.267,300.540,1.177,0.000,-0.419,0.336,-4.107,-2.341,-2.031,-0.104,-1.403,-4.151,-3.203,-2.889,-1.563,-2.084,-0.000,-3.823,0.419,-0.940,-1.140,-1.914,6.015,-0.005,0.202,0.001,535.448,336.520
101586.298,300.536,1.178,0.000,-0.419,-0.144,-4.323,-2.786,-0.428,-0.731,-0.972,-3.840,-3.951,-3.103,-2.009,-1.146,-0.000,-3.611,0.733,-1.463,-1.140,-2.251,6.025,-0.025,0.202,0.001,535.448,336.520
101590.330,300.538,1.178,0.000,-0.340,0.496,-4.107,-2.898,-0.962,-0.104,-0.972,-3.633,-3.310,-3.531,-1.675,-1.980,0.634,-4.142,0.314,-0.836,-1.762,-2.026,6.015,0.014,0.212,0.001,535.448,336.520
101590.330,300.535,1.178,0.000,-0.498,0.496,-4.431,-3.344,-0.855,-0.313,-1.187,-4.048,-3.737,-2.675,-2.679,-1.355,0.317,-4.248,0.628,-0.836,-1.036,-1.914,6.046,0.033,0.212,0.000,535.448,336.520
101586.298,300.535,1.178,0.000,-0.419,0.496,-4.215,-3.009,-1.603,0.418,-0.864,-3.944,-3.630,-2.782,-1.786,-2.813,-0.000,-3.823,0.733,-1.149,-1.244,-1.463,6.005,0.014,0.192,0.002,535.448,336.520
101578.235,300.538,1.177,0.000,-0.419,0.496,-4.431,-3.009,-0.534,-0.418,-1.079,-3.424,-3.844,-3.103,-2.121,-1.250,0.211,-3.717,0.733,-1.045,-1.244,-1.238,6.005,0.014,0.202,0.001,535.448,336.520
101582.267,300.538,1.178,0.000,-0.656,0.336,-3.783,-3.009,-0.748,0.105,-1.943,-3.528,-2.990,-3.531,-1.786,-1.563,1.162,-4.567,0.733,-0.836,-1.347,-1.688,6.015,0.052,0.192,0.000,535.448,336.520
101566.141,300.530,1.177,0.000,-0.498,0.496,-4.215,-2.898,-0.962,-0.000,-0.972,-3.840,-3.524,-2.569,-1.563,-1.771,0.422,-3.292,0.105,-0.940,-1.347,-2.702,6.025,-0.025,0.212,-0.000,535.448,336.520
101574.204,300.532,1.177,0.000,-0.419,0.336,-3.242,-2.786,-0.962,-0.104,-0.972,-3.113,-3.630,-3.104,-1.451,-1.250,0.317,-3.611,0.838,-1.149,-1.451,-1.463,6.025,0.014,0.192,0.001,535.448,336.520
101586.298,300.535,1.178,0.000,-0.340,0.496,-3.999,-3.567,-0.534,-0.000,-0.756,-2.906,-2.883,-3.425,-1.563,-1.146,0.211,-3.398,0.733,-0.418,-1.347,-1.688,6.015,-0.005,0.212,0.001,535.448,336.520
101590.330,300.532,1.178,0.000,-0.498,0.496,-3.999,-4.347,-0.962,-0.209,-0.648,-4.255,-3.951,-2.676,-2.121,-1.251,0.423,-4.248,0.942,-0.627,-0.933,-2.026,6.015,0.033,0.212,0.001,535.448,336.520
101582.267,300.533,1.178,0.000,-0.261,0.176,-4.323,-2.786,-1.176,-0.000,-0.864,-4.151,-3.310,-2.355,-1.786,-2.293,0.528,-2.867,0.524,-1.463,-1.244,-1.688,6.036,0.014,0.192,0.002,535.448,336.520
101578.235,300.536,1.177,0.000,-0.340,0.656,-4.431,-3.121,-0.321,-0.731,-1.295,-3.321,-3.417,-3.425,-1.898,-1.459,-0.105,-3.929,0.733,-1.567,-1.140,-1.126,6.036,0.014,0.192,0.001,535.448,336.520
101586.298,300.535,1.178,0.000,-0.261,0.496,-4.107,-3.567,-0.962,0.105,-1.619,-3.632,-3.417,-3.853,-1.786,-1.251,0.317,-4.354,0.628,-0.627,-1.451,-1.801,6.067,0.033,0.233,0.000,535.448,336.520
101590.330,300.535,1.178,0.000,-0.340,0.336,-4.215,-3.232,-1.176,-0.000,-0.756,-3.943,-3.310,-3.104,-1.451,-1.772,0.317,-3.505,0.628,-0.731,-1.555,-2.814,6.036,0.014,0.192,0.001,535.448,336.520
101582.267,300.528,1.178,0.000,-0.419,0.176,-4.323,-2.563,-1.283,-0.104,-0.972,-3.424,-3.524,-3.318,-1.451,-2.709,-0.000,-3.929,1.257,-1.045,-1.347,-1.464,6.036,0.033,0.202,0.001,535.448,336.520
101574.204,300.533,1.177,0.000,-0.340,0.336,-4.973,-3.009,-1.283,0.105,-0.972,-3.321,-2.776,-3.532,-1.786,-1.146,-0.422,-3.717,0.733,-0.836,-1.244,-1.914,6.025,-0.005,0.202,0.001,535.448,336.520
101574.204,300.532,1.177,0.000,-0.261,0.336,-3.675,-4.124,-0.962,-0.313,-1.511,-3.736,-3.417,-2.569,-2.009,-2.084,0.423,-4.460,0.628,-0.731,-0.933,-1.464,6.036,-0.025,0.202,0.002,535.448,336.520
101578.235,300.533,1.177,0.000,-0.419,0.176,-4.540,-2.786,-1.496,-0.000,-0.972,-3.840,-3.951,-2.569,-1.675,-1.876,-0.105,-3.717,-0.000,-1.045,-1.347,-2.139,5.994,-0.005,0.182,0.001,535.448,336.520
101574.204,300.532,1.177,0.000,-0.498,0.176,-4.216,-2.786,-0.748,-0.000,-1.187,-3.632,-4.057,-3.211,-2.009,-1.772,0.106,-4.142,1.257,-2.194,-1.555,-1.689,6.036,0.014,0.222,0.001,535.448,336.520
101598.393,300.544,1.178,0.000,-0.261,0.176,-3.891,-3.009,-0.428,0.314,-0.648,-3.736,-3.310,-2.568,-2.009,-1.771,0.211,-4.142,0.838,-0.522,-1.451,-2.139,7.941,0.014,0.283,0.001,535.448,336.520
101618.550,300.541,1.178,0.000,-0.419,0.496,-4.323,-2.563,-1.496,-0.209,-1.295,-3.633,-3.844,-3.424,-1.451,-2.396,-0.000,-3.717,0.209,-1.045,-1.036,-2.026,7.941,-0.005,0.263,0.001,535.448,336.520
101606.456,300.543,1.178,0.000,-0.340,0.176,-4.323,-3.009,-0.641,-0.835,-0.648,-3.633,-3.203,-2.889,-1.451,-1.146,0.106,-3.292,0.838,-1.567,-1.347,-1.914,7.962,-0.005,0.294,0.001,535.448,336.520
101614.519,300.546,1.178,0.000,-0.340,0.016,-4.107,-3.232,-0.748,0.314,-1.187,-3.736,-3.417,-3.531,-2.009,-1.667,0.634,-3.717,0.733,-0.522,-1.866,-1.914,7.962,-0.005,0.283,0.001,535.448,336.520
101614.519,300.544,1.178,0.000,-0.182,0.336,-3.675,-2.898,-0.534,-0.209,-0.648,-3.840,-3.737,-2.782,-2.009,-1.771,0.317,-3.505,1.047,-0.731,-0.829,-2.589,7.952,0.014,0.294,0.001,535.448,336.520
101610.487,300.549,1.178,0.000,-0.498,0.176,-3.783,-2.786,-1.069,0.000,-0.972,-3.528,-3.630,-3.317,-1.228,-1.771,0.422,-3.611,1.152,-0.731,-1.244,-1.576,7.972,-0.025,0.273,0.001,535.448,336.520
101610.487,300.548,1.178,0.000,-0.261,0.336,-4.648,-2.786,-0.428,-0.313,-0.972,-3.632,-3.310,-3.424,-1.786,-1.250,-0.211,-3.611,1.152,-1.358,-1.451,-2.026,7.962,-0.005,0.273,0.001,535.448,336.520
101614.519,300.546,1.178,0.000,-0.419,0.016,-3.891,-3.567,-0.428,-0.313,-1.403,-3.217,-3.524,-2.890,-1.563,-1.563,0.951,-3.823,0.733,-0.418,-1.036,-1.688,7.962,0.014,0.283,0.001,535.448,336.520
101610.487,300.548,1.178,0.000,-0.498,0.336,-4.107,-2.452,-1.069,0.209,-0.864,-3.632,-3.524,-2.462,-1.228,-1.667,0.634,-3.080,-0.314,-0.731,-1.140,-1.238,7.962,-0.025,0.253,0.001,535.448,336.520
101610.487,300.548,1.178,0.000,-0.419,-0.144,-4.215,-3.009,-0.641,-0.418,-0.648,-3.217,-3.844,-2.676,-1.563,-1.459,0.951,-3.823,1.047,-1.358,-1.866,-1.126,7.962,-0.005,0.294,0.001,535.448,336.520
101610.487,300.546,1.178,0.000,-0.577,0.176,-4.431,-3.121,-0.321,0.209,-0.972,-3.424,-3.737,-3.853,-1.786,-1.251,0.211,-3.398,0.628,-0.731,-1.244,-1.351,7.941,-0.005,0.304,-0.000,535.448,336.520
101606.456,300.548,1.178,0.000,-0.577,0.016,-3.999,-3.789,-0.748,0.209,-1.079,-3.632,-3.310,-2.997,-2.233,-1.459,0.317,-4.036,1.152,-0.731,-0.726,-1.688,7.972,0.033,0.273,0.001,535.448,336.520
101606.456,300.549,1.178,0.000,-0.419,0.176,-3.783,-3.009,-1.603,0.732,-0.432,-3.424,-3.524,-2.676,-1.116,-2.397,0.528,-4.036,0.524,-0.940,-0.829,-1.914,7.962,-0.025,0.294,0.000,535.448,336.520
101618.550,300.546,1.178,0.000,-0.182,-0.304,-4.648,-3.009,-0.748,-0.522,-0.972,-3.217,-3.737,-2.890,-1.898,-1.563,-0.000,-4.142,0.838,-1.881,-1.347,-1.688,7.983,-0.005,0.283,0.000,535.448,336.520
101618.550,300.549,1.178,0.000,-0.419,0.016,-4.323,-3.455,-0.962,0.314,-1.727,-3.840,-3.630,-4.067,-1.786,-1.251,0.423,-4.354,0.628,-0.940,-1.969,-1.801,7.993,0.014,0.283,0.001,535.448,336.520
101610.487,300.554,1.178,0.000,-0.261,-0.144,-4.648,-3.455,-1.176,-0.104,-0.648,-4.566,-3.630,-2.997,-2.009,-1.772,0.211,-3.823,0.419,-1.149,-0.933,-2.702,8.014,0.014,0.273,0.000,535.448,336.520
101618.550,300.549,1.178,0.000,-0.340,0.176,-4.323,-3.009,-1.390,-0.522,-1.295,-3.528,-3.844,-3.318,-1.451,-1.980,0.317,-3.823,0.628,-1.567,-0.726,-1.689,7.993,0.052,0.273,0.000,535.448,336.520
101614.519,300.551,1.178,0.000,-0.340,0.016,-4.864,-3.232,-0.962,-0.104,-1.511,-3.217,-3.417,-3.853,-2.233,-1.355,-0.527,-3.929,1.047,-0.940,-1.140,-1.689,7.983,0.014,0.283,0.001,535.448,336.520
101606.456,300.544,1.178,0.000,-0.340,0.016,-4.107,-3.455,-1.496,-0.418,-1.511,-3.736,-3.524,-2.783,-2.344,-1.772,0.423,-4.673,0.419,-0.731,-1.244,-1.914,8.004,0.014,0.283,0.000,535.448,336.520
101606.456,300.546,1.178,0.000,-0.419,-0.464,-4.539,-2.898,-1.069,-0.522,-0.756,-4.358,-3.524,-2.890,-1.116,-1.772,0.211,-3.505,0.419,-0.940,-1.762,-2.364,7.983,0.052,0.283,0.000,535.448,336.520
101618.550,300.552,1.178,0.000,-0.024,0.176,-4.323,-3.121,-0.214,-0.313,-1.079,-3.528,-3.951,-2.676,-1.675,-1.459,-0.000,-4.460,0.838,-1.358,-1.244,-1.576,10.034,0.052,0.375,0.001,535.448,336.520
101614.519,300.554,1.178,0.000,-0.419,0.336,-4.539,-3.678,-0.321,0.523,-1.295,-3.424,-3.524,-3.532,-1.563,-0.938,0.317,-3.823,0.838,-0.940,-1.140,-1.801,10.034,-0.005,0.365,0.000,535.448,336.520
101614.519,300.552,1.178,0.000,-0.182,0.176,-3.783,-3.567,-0.748,0.105,-1.079,-3.217,-4.271,-2.783,-2.121,-1.667,0.423,-4.036,0.733,-0.522,-0.518,-1.914,10.044,-0.005,0.365,0.001,535.448,336.520
101622.582,300.556,1.178,0.000,-0.261,0.336,-3.999,-2.563,-1.496,0.105,-0.972,-3.217,-3.737,-2.890,-1.228,-2.397,0.528,-3.717,0.838,-0.209,-1.347,-1.689,10.034,0.014,0.354,0.002,535.448,336.520
101614.519,300.551,1.178,0.000,-0.103,0.336,-4.431,-3.232,-0.641,-0.522,-0.972,-3.009,-3.630,-3.104,-1.786,-1.563,-0.105,-3.929,1.047,-1.776,-0.933,-1.914,10.024,-0.005,0.365,0.002,535.448,336.520
101614.519,300.551,1.178,0.000,-0.182,0.176,-3.999,-3.455,-1.069,-0.000,-2.267,-3.528,-3.524,-3.211,-1.786,-1.980,0.634,-4.248,0.209,-0.522,-1.969,-2.139,10.024,0.014,0.344,0.001,535.448,336.520
101610.487,300.549,1.178,0.000,-0.261,0.336,-3.783,-3.121,-1.176,0.105,-0.432,-4.151,-3.310,-2.997,-2.233,-1.772,-0.000,-3.505,0.838,-0.627,-1.140,-2.252,10.024,0.014,0.354,0.001,535.448,336.520
101610.487,300.554,1.178,0.000,-0.182,0.176,-4.107,-2.786,-0.855,-0.104,-0.648,-2.906,-3.844,-2.997,-1.786,-2.293,0.634,-4.036,0.942,-0.836,-1.451,-1.238,10.034,-0.005,0.365,0.001,535.448,336.520
101614.519,300.554,1.178,0.000,-0.182,0.496,-4.539,-3.344,-0.428,-0.209,-0.972,-3.217,-3.417,-2.890,-1.340,-1.251,-0.422,-4.248,0.733,-0.627,-1.140,-1.689,10.055,-0.005,0.365,0.001,535.448,336.520
101618.550,300.556,1.178,0.000,-0.103,0.176,-3.891,-4.012,-0.641,-0.418,-1.511,-3.632,-3.310,-3.425,-1.898,-2.188,0.739,-4.460,0.733,-0.418,-1.658,-1.351,10.055,-0.005,0.365,0.001,535.448,336.520
101618.550,300.554,1.178,0.000,-0.024,0.176,-3.891,-2.786,-0.962,0.105,-1.079,-4.358,-3.203,-2.355,-2.009,-1.876,0.106,-3.505,0.524,-0.731,-1.244,-2.364,10.076,-0.005,0.365,0.001,535.448,336.520
101618.550,300.554,1.178,0.000,-0.182,0.496,-4.756,-2.452,-0.428,-0.522,-1.295,-2.906,-3.630,-3.104,-1.340,-1.772,0.211,-3.505,1.047,-1.463,-1.866,-1.464,10.044,-0.025,0.354,0.001,535.448,336.520
