%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83716.782,302.040,361.999,239.199,0.058,2.524,5.000
83724.838,302.040,361.841,239.519,0.058,2.503,5.000
83728.866,302.043,361.999,239.679,0.042,2.503,5.000
83736.922,302.040,361.920,239.839,0.025,2.524,5.000
83720.810,302.043,361.920,239.999,0.025,2.514,5.000
83724.838,302.041,361.762,239.999,0.025,2.524,5.000
83716.782,302.041,361.841,240.159,0.042,2.503,5.000
83720.810,302.038,361.841,240.479,0.009,2.503,5.000
83720.810,302.043,361.841,240.479,0.025,2.503,5.000
83732.894,302.041,361.920,240.639,0.042,2.524,5.000
83728.866,302.040,361.762,240.159,0.042,2.534,5.000
83728.866,302.043,361.604,240.159,0.025,2.493,5.000
83716.782,302.041,361.762,240.479,0.042,2.534,5.000
83724.838,302.012,362.157,282.547,0.009,3.478,5.000
83732.894,302.011,361.999,282.547,0.058,3.498,5.000
83728.866,302.009,362.236,283.027,0.025,3.488,5.000
83736.922,302.011,362.394,283.187,0.042,3.498,5.000
83736.922,302.007,362.552,283.347,0.025,3.478,5.000
83724.838,302.012,362.394,283.347,0.009,3.508,5.000
83720.810,302.006,362.394,283.987,0.042,3.478,5.000
83744.978,302.007,362.236,283.667,0.042,3.498,5.000
83732.894,302.007,362.394,284.147,0.042,3.488,5.000
83732.894,302.007,362.473,284.147,0.058,3.488,5.000
83732.894,302.009,362.867,284.467,0.042,3.467,5.000
83740.950,302.009,362.473,284.947,0.009,3.488,5.000
83724.838,302.009,362.552,284.787,0.042,3.508,5.000
83724.838,302.009,362.473,284.947,0.025,3.488,5.000
83732.894,302.006,362.315,284.947,0.025,3.467,5.000
83724.838,302.007,362.631,285.267,0.042,3.478,5.000
83724.838,302.011,362.473,285.587,0.025,3.488,5.000
83724.838,302.007,362.867,285.746,0.058,3.488,5.000
83724.838,302.012,362.631,285.427,0.074,3.478,5.000
83728.866,302.011,362.552,285.587,0.025,3.508,5.000
83736.922,301.999,361.288,296.943,0.009,4.503,5.000
83732.894,301.996,361.367,297.103,0.025,4.503,5.000
83736.922,301.995,361.209,296.943,0.025,4.513,5.000
83740.950,302.001,361.288,297.263,0.009,4.503,5.000
83736.922,302.001,361.288,297.743,0.025,4.503,5.000
83744.978,301.999,361.367,297.743,0.042,4.503,5.000
83732.894,301.998,361.367,297.743,0.025,4.503,5.000
83740.950,301.996,361.209,298.223,0.025,4.503,5.000
83724.838,301.999,361.288,298.383,0.042,4.524,5.000
83724.838,301.998,361.209,298.543,0.025,4.524,5.000
83736.922,301.999,361.209,299.183,0.025,4.513,5.000
83728.866,301.999,361.288,299.343,0.058,4.493,5.000
83728.866,301.996,361.288,299.663,0.025,4.513,5.000
83728.866,301.999,361.367,300.143,0.025,4.493,5.000
83732.894,301.999,361.367,300.143,0.025,4.503,5.000
83724.838,301.998,361.051,300.782,0.058,4.513,5.000
83720.810,301.996,361.367,300.942,0.058,4.513,5.000
83732.894,301.995,361.209,301.422,0.042,4.503,5.000
83724.838,301.996,361.367,301.582,0.009,4.513,5.000
83732.894,301.998,361.525,301.742,0.042,4.513,5.000
83732.894,301.977,364.842,313.899,0.025,5.477,5.000
83736.922,301.972,364.684,313.419,0.042,5.488,5.000
83732.894,301.970,364.605,313.579,0.025,5.488,5.000
83728.866,301.972,364.605,313.899,0.025,5.477,5.000
83732.894,301.982,364.842,314.379,0.058,5.488,5.000
83740.950,301.975,364.763,314.379,0.025,5.498,5.000
83736.922,301.978,364.842,314.539,0.009,5.477,5.000
83736.922,301.974,364.920,314.859,0.042,5.477,5.000
83740.950,301.974,364.842,314.859,0.009,5.488,5.000
83736.922,301.972,364.684,315.019,0.025,5.488,5.000
83740.950,301.977,364.605,315.178,-0.007,5.477,5.000
83749.006,301.977,364.763,315.178,0.042,5.477,5.000
83740.950,301.978,365.157,315.658,0.058,5.508,5.000
83740.950,301.977,365.078,315.498,0.042,5.508,5.000
83753.034,301.975,364.920,315.338,0.025,5.477,5.000
83744.978,301.978,364.920,315.498,0.025,5.488,5.000
83736.922,301.977,364.920,315.658,0.025,5.477,5.000
83740.950,301.975,364.920,315.498,0.042,5.467,5.000
83740.950,301.975,364.920,315.498,0.025,5.488,5.000
83749.006,301.972,364.920,315.978,0.042,5.488,5.000
83724.838,301.964,361.288,325.896,0.025,6.503,5.000
83724.838,301.962,361.288,326.216,0.042,6.513,5.000
83736.922,301.964,361.367,326.056,0.042,6.513,5.000
83728.866,301.966,361.367,325.896,0.009,6.503,5.000
83724.838,301.962,361.209,325.576,0.042,6.513,5.000
83728.866,301.959,360.972,325.576,0.042,6.513,5.000
83732.894,301.961,361.288,325.256,0.025,6.503,5.000
83732.894,301.959,361.288,325.096,0.025,6.524,5.000
83732.894,301.962,361.288,325.096,0.042,6.503,5.000
83753.034,301.964,361.288,325.256,0.042,6.503,5.000
83740.950,301.962,361.051,324.776,0.009,6.503,5.000
83740.950,301.966,361.288,324.456,0.025,6.503,5.000
83736.922,301.964,361.288,324.456,0.042,6.503,5.000
83736.922,301.959,361.051,324.136,0.058,6.534,5.000
83753.034,301.962,361.367,323.976,0.042,6.513,5.000
83744.978,301.961,361.367,323.976,-0.024,6.503,5.000
83744.978,301.962,361.367,323.976,0.042,6.513,5.000
83749.006,301.961,361.367,323.816,0.074,6.513,5.000
83744.978,301.966,361.446,323.816,0.009,6.503,5.000
83724.838,301.966,361.367,323.656,0.009,6.513,5.000
83732.894,301.949,360.578,338.212,0.042,7.498,5.000
83728.866,301.953,360.657,338.372,0.042,7.498,5.000
83728.866,301.948,360.499,338.852,0.025,7.488,5.000
83728.866,301.946,360.657,339.172,0.009,7.467,5.000
83728.866,301.953,360.578,339.492,0.042,7.488,5.000
83724.838,301.949,360.499,339.332,0.042,7.477,5.000
83732.894,301.948,360.499,339.972,0.042,7.477,5.000
83728.866,301.951,360.578,340.132,0.025,7.488,5.000
83740.950,301.953,360.735,340.612,0.042,7.467,5.000
83740.950,301.951,360.735,340.772,0.025,7.488,5.000
83736.922,301.953,360.735,340.772,0.025,7.488,5.000
83732.894,301.949,360.657,341.091,0.025,7.498,5.000
83732.894,301.949,360.578,341.091,0.025,7.477,5.000
83736.922,301.949,360.657,341.571,0.025,7.477,5.000
83736.922,301.946,360.657,341.731,0.042,7.477,5.000
83740.950,301.953,360.578,342.371,0.025,7.467,5.000
83740.950,301.951,360.657,342.371,0.009,7.488,5.000
83736.922,301.951,360.657,342.691,0.025,7.477,5.000
83749.006,301.953,360.735,342.691,0.042,7.488,5.000
83732.894,301.949,360.735,343.011,0.025,7.467,5.000
83744.978,301.932,363.341,361.406,0.009,8.513,5.000
83736.922,301.930,363.262,361.566,0.042,8.503,5.000
83744.978,301.932,363.262,361.726,0.042,8.503,5.000
83740.950,301.933,363.183,362.046,0.025,8.523,5.000
83749.006,301.933,363.341,361.886,0.042,8.513,5.000
83736.922,301.938,363.341,362.046,-0.007,8.513,5.000
83744.978,301.930,363.420,362.046,0.025,8.503,5.000
83744.978,301.932,363.183,362.046,0.042,8.503,5.000
83728.866,301.930,363.262,362.046,0.009,8.523,5.000
83740.950,301.935,363.341,362.206,0.025,8.513,5.000
83744.978,301.933,363.341,362.686,0.025,8.513,5.000
83740.950,301.935,363.262,362.686,0.042,8.513,5.000
83753.034,301.933,363.341,362.846,0.025,8.503,5.000
83740.950,301.933,363.025,362.366,0.025,8.503,5.000
83740.950,301.929,363.341,362.206,0.025,8.503,5.000
83740.950,301.932,363.262,362.846,0.025,8.513,5.000
83740.950,301.930,363.262,362.526,-0.007,8.523,5.000
83728.866,301.940,363.341,362.686,0.009,8.482,5.000
83740.950,301.937,363.578,363.166,0.042,8.503,5.000
83744.978,301.933,363.499,362.526,0.042,8.513,5.000
83736.922,301.914,360.814,346.850,0.009,9.487,5.000
83740.950,301.911,360.893,346.690,0.042,9.477,5.000
83728.866,301.916,360.735,346.050,0.009,9.487,5.000
83728.866,301.911,360.814,346.850,0.025,9.467,5.000
83740.950,301.914,360.814,346.850,0.042,9.477,5.000
83736.922,301.916,360.972,346.850,0.009,9.487,5.000
83728.866,301.920,361.051,346.850,0.042,9.467,5.000
83744.978,301.916,361.051,346.850,0.009,9.477,5.000
83740.950,301.917,360.972,346.850,0.042,9.487,5.000
83728.866,301.916,360.893,346.850,0.058,9.467,5.000
83740.950,301.916,360.814,346.850,0.025,9.477,5.000
83740.950,301.912,360.972,347.010,0.025,9.487,5.000
83736.922,301.922,360.814,347.490,0.025,9.487,5.000
83744.978,301.927,361.209,347.330,0.025,9.467,5.000
83736.922,301.927,361.051,347.330,0.042,9.467,5.000
83728.866,301.924,361.051,347.330,0.042,9.498,5.000
83724.838,301.922,360.814,347.490,0.025,9.477,5.000
83744.978,301.919,360.972,347.810,0.042,9.467,5.000
83736.922,301.922,360.972,347.650,0.042,9.477,5.000
83744.978,301.922,360.972,347.970,0.009,9.487,5.000
83732.894,301.885,361.999,365.245,-0.938,152.428,5.000
83740.950,301.882,362.157,365.405,-0.986,152.417,5.000
83740.950,301.888,362.236,365.405,-1.003,152.448,5.000
83740.950,301.885,362.078,365.725,-1.003,152.428,5.000
83736.922,301.882,362.157,365.245,-1.003,152.428,5.000
83724.838,301.888,362.078,365.245,-0.970,152.417,5.000
83728.866,301.880,362.236,365.245,-0.954,152.417,5.000
83728.866,301.880,361.999,365.405,-0.954,152.428,5.000
83736.922,301.883,362.157,365.245,-0.954,152.438,5.000
83744.978,301.887,362.157,365.405,-0.970,152.438,5.000
83744.978,301.890,362.236,365.405,-0.986,152.428,5.000
83736.922,301.880,361.920,365.245,-0.986,152.428,5.000
83736.922,301.885,362.078,364.925,-0.970,152.428,5.000
83736.922,301.888,361.920,364.925,-0.970,152.428,5.000
83732.894,301.883,361.999,365.085,-0.970,152.428,5.000
83732.894,301.883,362.078,365.245,-0.970,152.438,5.000
83740.950,301.887,362.157,364.925,-0.986,152.448,5.000
83732.894,301.885,362.236,365.085,-0.954,152.448,5.000
83736.922,301.882,361.920,365.085,-0.970,152.438,5.000
83736.922,301.883,361.841,365.245,-0.986,152.407,5.000
