%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83732.894,302.069,360.526,146.600,0.004,0.007,5.000
83716.782,302.065,360.131,146.600,0.004,0.007,5.000
83708.726,302.070,360.447,146.600,0.004,-0.004,5.000
83716.782,302.062,360.368,146.600,-0.012,0.007,5.000
83716.782,302.065,360.526,146.760,-0.012,-0.004,5.000
83712.754,302.064,360.210,146.760,-0.045,0.007,5.000
83728.866,302.065,360.368,146.920,0.004,0.027,5.000
83720.810,302.069,360.368,147.080,0.004,0.007,5.000
83720.810,302.067,360.368,146.600,-0.012,0.007,5.000
83724.838,302.061,360.368,146.600,0.004,-0.014,5.000
83716.782,302.062,360.210,146.920,-0.012,0.007,5.000
83712.754,302.064,360.289,146.920,-0.012,-0.024,5.000
83720.810,302.054,360.131,146.760,-0.012,-0.004,5.000
83716.782,302.064,360.368,147.400,0.004,-0.014,5.000
83728.866,302.067,360.368,147.240,0.020,0.017,5.000
83740.950,302.059,360.447,147.400,0.004,0.007,5.000
83732.894,302.064,360.526,147.400,-0.012,-0.004,5.000
83728.866,302.067,360.289,146.920,-0.012,-0.014,5.000
83736.922,302.057,360.210,146.920,-0.012,-0.004,5.000
83724.838,302.061,360.052,147.240,0.004,-0.004,5.000
83716.782,302.036,361.237,183.230,-0.012,0.960,5.000
83712.754,302.040,361.158,183.070,-0.012,0.981,5.000
83716.782,302.038,361.079,182.750,0.037,0.971,5.000
83708.726,302.033,360.842,182.750,0.004,0.991,5.000
83704.698,302.033,361.158,182.750,0.004,0.981,5.000
83716.782,302.036,361.079,182.910,0.020,0.971,5.000
83716.782,302.040,360.842,182.910,0.020,0.981,5.000
83724.838,302.036,361.079,182.750,0.004,0.981,5.000
83708.726,302.038,361.000,182.750,0.004,0.971,5.000
83708.726,302.038,360.921,182.590,-0.012,0.971,5.000
83704.698,302.035,361.000,182.271,-0.029,0.981,5.000
83708.726,302.035,360.605,182.430,-0.012,0.971,5.000
83704.698,302.035,360.605,182.111,-0.012,0.971,5.000
83708.726,302.036,361.000,182.590,-0.012,0.971,5.000
83716.782,302.040,361.079,182.271,0.004,0.981,5.000
83712.754,302.038,361.000,182.271,0.004,0.971,5.000
83700.671,302.036,360.842,182.271,-0.029,0.971,5.000
83716.782,302.033,360.842,182.271,-0.029,0.971,5.000
83700.671,302.038,360.921,181.951,0.020,0.981,5.000
83700.671,302.035,360.684,182.111,-0.029,0.981,5.000
83720.810,302.019,359.737,223.699,-0.012,2.006,5.000
83728.866,302.020,359.816,223.539,-0.012,2.006,5.000
83720.810,302.019,359.579,223.379,0.004,1.996,5.000
83720.810,302.019,359.658,223.219,0.020,2.017,5.000
83712.754,302.022,359.658,222.899,-0.029,2.006,5.000
83716.782,302.019,359.737,223.219,-0.012,2.017,5.000
83716.782,302.019,359.579,223.059,-0.012,1.996,5.000
83716.782,302.022,359.658,222.899,-0.012,2.017,5.000
83724.838,302.019,359.816,222.899,0.004,2.027,5.000
83720.810,302.016,359.973,223.059,0.004,2.006,5.000
83712.754,302.024,359.816,223.059,-0.012,2.017,5.000
83716.782,302.017,359.737,223.059,-0.012,1.996,5.000
83716.782,302.019,359.737,222.740,-0.012,2.017,5.000
83712.754,302.017,359.816,223.059,0.020,1.996,5.000
83716.782,302.027,359.816,223.219,-0.012,1.996,5.000
83728.866,302.022,359.737,223.219,-0.012,2.006,5.000
83716.782,302.022,359.816,223.539,-0.029,2.006,5.000
83720.810,302.020,359.737,223.379,0.004,2.006,5.000
83716.782,302.017,359.816,223.539,0.020,2.006,5.000
83708.726,302.019,359.737,223.699,-0.012,1.996,5.000
83724.838,301.999,360.052,245.133,0.004,3.032,5.000
83732.894,302.001,360.052,244.814,-0.012,3.022,5.000
83720.810,301.995,360.289,244.814,0.020,3.032,5.000
83724.838,301.999,360.131,244.494,0.004,3.022,5.000
83728.866,301.996,360.131,244.654,-0.012,3.042,5.000
83732.894,301.998,360.368,244.494,0.020,3.032,5.000
83720.810,302.004,360.368,244.014,0.020,3.032,5.000
83728.866,301.999,360.368,244.174,-0.012,3.032,5.000
83720.810,301.996,360.131,243.534,0.004,3.022,5.000
83724.838,301.998,360.368,243.534,-0.012,3.042,5.000
83716.782,301.996,360.210,243.374,0.004,3.032,5.000
83720.810,301.995,360.368,243.534,0.004,3.012,5.000
83720.810,301.998,360.368,243.214,0.020,3.022,5.000
83728.866,302.001,360.526,243.054,0.004,3.022,5.000
83732.894,301.999,360.447,243.374,-0.012,3.022,5.000
83732.894,301.995,360.526,242.894,0.020,3.022,5.000
83720.810,301.993,360.289,242.894,-0.012,3.022,5.000
83716.782,301.995,360.368,242.734,0.004,3.053,5.000
83720.810,301.990,360.447,242.734,0.004,3.022,5.000
83724.838,301.995,360.447,242.894,0.004,3.032,5.000
83728.866,301.983,358.552,274.246,-0.029,4.006,5.000
83728.866,301.983,358.868,274.246,-0.012,4.006,5.000
83712.754,301.980,358.552,274.246,0.020,3.976,5.000
83724.838,301.978,358.631,274.406,-0.012,4.017,5.000
83716.782,301.975,358.631,274.406,-0.012,4.006,5.000
83712.754,301.977,358.789,274.565,0.020,4.017,5.000
83720.810,301.978,358.710,274.406,0.004,3.996,5.000
83724.838,301.980,358.868,274.885,0.037,4.017,5.000
83724.838,301.982,359.026,274.725,0.004,3.986,5.000
83712.754,301.982,358.868,274.565,0.004,3.996,5.000
83724.838,301.977,358.947,274.565,-0.012,3.996,5.000
83720.810,301.969,358.789,274.406,0.004,4.006,5.000
83712.754,301.977,358.868,274.565,-0.029,3.986,5.000
83716.782,301.977,358.789,274.406,0.004,4.017,5.000
83716.782,301.975,358.947,274.885,-0.012,3.986,5.000
83720.810,301.982,359.105,274.406,-0.012,4.006,5.000
83720.810,301.977,358.947,274.086,0.020,3.976,5.000
83712.754,301.977,359.263,274.246,-0.012,4.006,5.000
83712.754,301.974,359.105,273.926,0.053,3.996,5.000
83716.782,301.974,359.184,274.086,-0.012,3.996,5.000
83704.698,301.967,360.605,313.435,-0.012,5.032,5.000
83700.671,301.967,360.210,312.795,-0.012,5.022,5.000
83704.698,301.962,360.368,312.475,0.004,5.032,5.000
83716.782,301.961,360.368,312.475,0.004,5.022,5.000
83704.698,301.962,360.210,312.635,0.004,5.011,5.000
83696.643,301.961,360.210,312.475,0.020,5.011,5.000
83712.754,301.966,360.289,312.475,0.004,5.022,5.000
83696.643,301.966,360.289,312.155,-0.012,5.042,5.000
83708.726,301.962,360.368,311.995,0.004,5.042,5.000
83700.671,301.961,360.289,311.835,0.004,5.032,5.000
83708.726,301.959,360.289,311.515,-0.012,5.011,5.000
83704.698,301.962,360.289,311.515,-0.029,5.022,5.000
83708.726,301.962,360.210,311.356,0.004,5.022,5.000
