%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83700.671,305.636,352.989,144.617,-0.002,-0.010,5.000
83700.671,305.636,353.068,144.617,-0.002,0.011,5.000
83696.643,305.634,352.831,144.617,0.031,0.011,5.000
83688.587,305.633,352.673,144.297,0.015,0.011,5.000
83696.643,305.631,353.147,144.777,-0.002,0.001,5.000
83688.587,305.633,352.752,144.617,0.015,0.001,5.000
83688.587,305.634,352.673,144.777,0.015,0.001,5.000
83692.615,305.633,352.673,144.777,0.047,-0.010,5.000
83696.643,305.633,352.594,145.097,0.031,0.001,5.000
83688.587,305.631,352.673,145.097,0.015,0.001,5.000
83688.587,305.631,352.515,144.937,0.015,0.011,5.000
83680.531,305.633,351.963,144.937,-0.002,0.001,5.000
83676.503,305.631,352.358,145.097,-0.002,0.011,5.000
83692.615,305.633,352.200,145.097,-0.002,0.011,5.000
83696.643,305.633,352.279,145.257,-0.002,0.011,5.000
83692.615,305.637,352.358,144.937,0.031,0.011,5.000
83688.587,305.633,352.279,145.097,-0.002,-0.010,5.000
83688.587,305.633,352.042,145.097,-0.002,0.001,5.000
83680.531,305.631,351.884,144.937,0.031,0.021,5.000
83692.615,305.636,352.121,145.097,-0.002,0.011,5.000
83696.643,305.652,352.989,193.403,-0.475,0.995,5.000
83692.615,305.654,353.305,193.084,-0.459,0.975,5.000
83700.671,305.655,353.147,193.084,-0.475,1.006,5.000
83700.671,305.650,353.147,192.764,-0.475,0.985,5.000
83696.643,305.650,353.068,192.764,-0.491,0.985,5.000
83684.559,305.654,353.068,192.764,-0.491,0.985,5.000
83696.643,305.654,353.226,192.604,-0.475,0.995,5.000
83688.587,305.654,353.147,192.764,-0.442,0.975,5.000
83692.615,305.660,353.305,192.924,-0.475,0.985,5.000
83696.643,305.660,353.226,192.764,-0.491,0.995,5.000
83684.559,305.658,353.147,192.604,-0.442,1.006,5.000
83692.615,305.655,352.989,192.604,-0.475,0.995,5.000
83680.531,305.658,353.226,192.444,-0.475,0.965,5.000
83688.587,305.655,353.147,192.444,-0.475,0.985,5.000
83696.643,305.657,353.226,192.764,-0.459,0.975,5.000
83688.587,305.662,353.226,192.764,-0.475,0.995,5.000
83696.643,305.665,353.384,192.444,-0.459,1.006,5.000
83700.671,305.655,353.226,192.764,-0.475,1.006,5.000
83692.615,305.662,353.068,192.764,-0.442,0.995,5.000
83700.671,305.654,353.226,192.604,-0.459,0.985,5.000
83684.559,305.650,353.779,215.797,-0.459,2.011,5.000
83688.587,305.652,353.779,216.277,-0.475,2.000,5.000
83680.531,305.655,353.858,216.757,-0.475,2.011,5.000
83688.587,305.658,353.937,216.757,-0.459,2.011,5.000
83688.587,305.657,354.095,217.077,-0.491,2.000,5.000
83688.587,305.655,354.253,217.237,-0.442,2.011,5.000
83684.559,305.655,353.779,217.717,-0.475,1.990,5.000
83676.503,305.654,353.621,218.037,-0.475,1.990,5.000
83676.503,305.655,353.858,217.877,-0.475,2.011,5.000
83684.559,305.657,353.858,218.357,-0.475,1.990,5.000
83692.615,305.650,353.937,218.837,-0.491,2.011,5.000
83692.615,305.655,353.858,218.677,-0.459,2.011,5.000
83684.559,305.662,354.095,218.997,-0.442,2.011,5.000
83684.559,305.658,353.937,218.677,-0.475,2.011,5.000
83680.531,305.657,353.937,218.997,-0.475,2.000,5.000
83680.531,305.657,353.858,218.997,-0.459,2.000,5.000
83684.559,305.657,353.858,219.476,-0.459,2.011,5.000
83684.559,305.660,353.858,218.997,-0.475,2.000,5.000
83696.643,305.658,353.937,219.157,-0.459,2.021,5.000
83688.587,305.658,353.937,219.157,-0.475,2.000,5.000
83684.559,305.657,349.199,244.110,-0.475,2.985,5.000
83672.475,305.658,349.120,243.950,-0.442,2.985,5.000
83692.615,305.657,349.199,244.590,-0.459,2.995,5.000
83684.559,305.654,349.199,244.590,-0.491,2.995,5.000
83688.587,305.657,349.436,245.069,-0.491,2.954,5.000
83688.587,305.660,349.436,245.389,-0.491,2.985,5.000
83684.559,305.658,349.199,245.389,-0.459,2.975,5.000
83684.559,305.658,349.278,245.869,-0.491,2.975,5.000
83688.587,305.655,349.357,245.709,-0.442,2.975,5.000
83688.587,305.657,349.278,246.029,-0.459,2.985,5.000
83688.587,305.657,349.278,246.349,-0.459,2.995,5.000
