%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83648.307,305.858,350.012,268.519,-0.002,3.990,5.000
83660.391,305.858,350.091,268.679,0.030,3.990,5.000
83664.419,305.861,350.170,269.479,0.014,3.990,5.000
83664.419,305.861,350.407,269.639,0.014,4.000,5.000
83664.419,305.858,350.328,269.959,-0.002,3.990,5.000
83656.363,305.858,350.091,269.959,0.047,4.000,5.000
83660.391,305.853,349.933,270.439,-0.002,3.990,5.000
83656.363,305.857,350.249,270.759,0.014,4.000,5.000
83660.391,305.861,350.170,271.078,-0.002,4.000,5.000
83660.391,305.857,350.407,271.558,0.014,3.980,5.000
83664.419,305.858,350.328,271.718,0.014,3.990,5.000
83664.419,305.860,350.249,272.038,0.030,4.010,5.000
83668.447,305.858,350.091,272.358,-0.002,3.990,5.000
83664.419,305.860,350.328,283.875,-0.002,5.026,5.000
83660.391,305.858,350.328,283.715,0.014,5.015,5.000
83660.391,305.858,350.249,283.395,0.014,5.026,5.000
83656.363,305.857,350.091,283.235,0.014,5.015,5.000
83648.307,305.853,350.328,283.075,-0.019,5.026,5.000
83652.335,305.857,350.328,283.075,-0.002,5.026,5.000
83660.391,305.860,350.091,283.235,0.030,5.015,5.000
83656.363,305.860,350.091,282.915,0.014,5.015,5.000
83664.419,305.858,350.328,282.595,-0.002,5.005,5.000
83656.363,305.857,350.328,282.595,0.047,5.005,5.000
83648.307,305.855,350.091,282.595,0.030,5.026,5.000
83648.307,305.850,350.407,282.275,-0.019,5.026,5.000
83652.335,305.853,350.012,282.595,-0.002,5.015,5.000
83660.391,305.857,350.170,282.435,-0.002,5.046,5.000
83656.363,305.858,350.091,282.435,-0.002,5.005,5.000
83652.335,305.861,350.091,282.275,0.014,5.036,5.000
83648.307,305.857,350.012,282.275,0.014,5.005,5.000
83652.335,305.855,349.933,282.435,0.014,5.015,5.000
83640.252,305.853,349.775,282.275,-0.002,5.005,5.000
83648.307,305.855,349.933,282.435,0.014,5.026,5.000
83660.391,305.853,351.434,304.189,-0.019,6.000,5.000
83668.447,305.850,351.434,303.870,0.030,6.000,5.000
83656.363,305.853,351.434,303.390,-0.002,6.000,5.000
83660.391,305.853,351.513,303.390,-0.002,6.010,5.000
83656.363,305.853,351.592,303.390,0.014,6.000,5.000
83660.391,305.853,351.513,302.910,0.030,6.010,5.000
83652.335,305.853,351.592,303.070,0.030,6.000,5.000
83656.363,305.857,351.513,302.750,-0.002,6.000,5.000
83660.391,305.853,351.513,302.430,0.014,6.010,5.000
83648.307,305.849,351.513,302.110,-0.002,6.000,5.000
83660.391,305.852,351.513,302.110,-0.002,5.979,5.000
83660.391,305.852,351.592,302.110,0.014,6.000,5.000
83656.363,305.858,351.434,301.950,0.014,5.990,5.000
83652.335,305.855,351.513,301.950,-0.035,5.990,5.000
83656.363,305.853,351.513,301.790,-0.002,5.990,5.000
83656.363,305.849,351.592,301.790,0.014,6.000,5.000
83672.475,305.852,351.355,301.150,-0.019,6.000,5.000
83644.279,305.847,351.513,301.470,-0.002,6.000,5.000
83640.252,305.853,351.671,301.470,-0.002,6.000,5.000
83656.363,305.857,351.513,301.790,-0.019,5.990,5.000
83656.363,305.845,350.881,322.904,-0.002,7.026,5.000
83648.307,305.849,350.881,322.904,0.014,7.026,5.000
83652.335,305.845,351.118,323.064,-0.002,7.015,5.000
83660.391,305.847,350.960,323.064,0.014,7.026,5.000
83668.447,305.845,350.960,323.224,0.014,7.026,5.000
83660.391,305.845,351.039,322.904,0.030,7.015,5.000
83648.307,305.840,350.881,323.064,0.030,7.005,5.000
83652.335,305.847,351.039,322.904,-0.002,7.036,5.000
83644.279,305.842,350.644,323.064,0.014,7.026,5.000
83660.391,305.845,350.881,323.544,0.014,7.026,5.000
83652.335,305.849,350.960,323.384,0.014,7.015,5.000
83660.391,305.850,351.118,323.544,-0.002,7.005,5.000
83660.391,305.847,351.118,323.704,0.014,6.995,5.000
83652.335,305.847,351.118,323.384,-0.019,7.026,5.000
83652.335,305.847,351.118,323.544,0.014,7.005,5.000
83644.279,305.842,350.881,324.024,0.030,7.036,5.000
83656.363,305.847,350.881,323.864,0.030,7.026,5.000
83644.279,305.850,350.881,324.184,0.014,7.005,5.000
83652.335,305.845,351.039,324.184,0.030,7.015,5.000
83652.335,305.849,351.118,324.344,-0.002,7.015,5.000
83652.335,305.840,347.328,329.783,0.014,8.000,5.000
83660.391,305.840,347.486,329.623,0.030,7.979,5.000
83656.363,305.845,347.328,329.783,-0.002,7.990,5.000
83656.363,305.842,347.486,329.623,0.014,7.990,5.000
83648.307,305.842,347.249,329.623,-0.035,7.979,5.000
83644.279,305.844,347.328,329.623,-0.002,7.990,5.000
83648.307,305.842,347.249,329.463,-0.002,8.000,5.000
83644.279,305.842,347.249,329.623,-0.035,8.010,5.000
83648.307,305.845,347.486,329.463,0.014,7.990,5.000
83656.363,305.842,347.407,329.463,0.014,8.000,5.000
83664.419,305.842,347.486,329.783,-0.002,7.979,5.000
83652.335,305.842,347.644,329.303,0.014,7.979,5.000
83652.335,305.839,347.565,329.303,0.014,8.000,5.000
83648.307,305.840,347.644,329.303,0.014,7.990,5.000
83652.335,305.840,347.722,329.463,0.030,7.990,5.000
83644.279,305.839,347.722,329.303,-0.002,7.969,5.000
83652.335,305.842,347.565,329.143,-0.019,7.990,5.000
83652.335,305.844,347.644,329.303,0.047,7.979,5.000
83652.335,305.836,347.722,329.143,0.014,7.979,5.000
83656.363,305.842,347.880,328.823,-0.002,7.990,5.000
83648.307,305.840,348.670,341.779,0.014,9.015,5.000
83660.391,305.834,349.302,341.299,-0.002,9.005,5.000
83648.307,305.836,348.670,341.459,0.014,9.036,5.000
83644.279,305.836,348.828,341.139,0.014,9.015,5.000
83656.363,305.836,348.670,340.820,-0.002,9.015,5.000
83652.335,305.837,349.065,340.820,-0.002,9.015,5.000
83648.307,305.839,348.907,340.980,-0.002,9.015,5.000
83652.335,305.837,348.828,340.660,-0.002,9.015,5.000
83656.363,305.836,348.670,340.340,0.014,9.025,5.000
83656.363,305.837,348.749,340.180,0.030,9.005,5.000
83640.252,305.834,348.670,340.500,-0.002,9.015,5.000
83644.279,305.836,348.749,339.540,-0.002,9.005,5.000
83648.307,305.839,348.512,339.860,0.014,9.005,5.000
83656.363,305.839,348.907,339.380,-0.002,9.015,5.000
83660.391,305.840,348.749,339.220,0.014,9.015,5.000
83656.363,305.842,348.749,338.900,-0.002,9.036,5.000
83656.363,305.839,348.670,338.580,0.014,9.005,5.000
83648.307,305.840,348.591,338.260,0.014,9.015,5.000
83652.335,305.834,348.512,338.100,0.030,9.005,5.000
83652.335,305.839,348.749,337.940,-0.035,9.015,5.000
83660.391,305.837,351.829,347.698,0.030,9.979,5.000
83660.391,305.836,351.829,347.858,0.030,9.979,5.000
83664.419,305.834,351.671,347.698,-0.002,9.979,5.000
83660.391,305.834,351.592,347.858,-0.002,9.989,5.000
83656.363,305.832,351.671,347.698,-0.002,9.989,5.000
83672.475,305.832,351.671,348.018,-0.002,9.989,5.000
83664.419,305.834,351.829,348.178,0.014,9.989,5.000
83656.363,305.837,351.986,348.497,-0.002,9.989,5.000
83664.419,305.832,352.065,348.657,0.030,9.979,5.000
83660.391,305.839,351.986,348.657,0.030,10.000,5.000
83652.335,305.834,351.986,348.657,0.030,9.989,5.000
83660.391,305.832,351.986,348.977,-0.019,10.000,5.000
83656.363,305.834,352.065,348.817,0.014,9.979,5.000
83664.419,305.834,352.144,349.777,0.047,9.989,5.000
83660.391,305.840,352.065,349.777,0.047,9.989,5.000
83656.363,305.839,352.144,349.617,0.030,9.969,5.000
83660.391,305.832,351.986,349.937,0.030,10.020,5.000
83660.391,305.834,352.144,350.097,-0.019,9.989,5.000
83656.363,305.836,351.907,350.097,0.030,9.989,5.000
83656.363,305.834,352.381,350.257,-0.002,9.969,5.000
83644.279,305.823,352.144,356.335,-0.002,152.407,5.000
83652.335,305.828,352.381,356.815,-0.002,152.417,5.000
83656.363,305.826,352.618,356.815,0.014,152.386,5.000
83652.335,305.828,352.539,356.655,0.014,152.376,5.000
83640.252,305.826,352.381,356.655,-0.002,152.386,5.000
83648.307,305.824,352.381,356.495,0.014,152.386,5.000
83640.252,305.824,352.144,356.655,-0.035,152.407,5.000
83652.335,305.831,352.302,356.655,-0.002,152.407,5.000
83648.307,305.828,352.381,356.655,-0.035,152.396,5.000
83660.391,305.831,352.381,356.655,-0.002,152.386,5.000
83656.363,305.831,352.539,356.495,-0.002,152.407,5.000
83640.252,305.828,352.223,356.655,-0.019,152.376,5.000
83652.335,305.829,352.223,356.495,0.030,152.386,5.000
83652.335,305.824,352.302,356.655,0.014,152.407,5.000
83652.335,305.826,352.144,356.975,0.014,152.407,5.000
83648.307,305.828,352.144,356.655,-0.002,152.386,5.000
83652.335,305.832,352.302,356.815,0.014,152.407,5.000
83660.391,305.834,352.223,356.655,-0.019,152.407,5.000
83664.419,305.829,352.381,356.655,0.030,152.386,5.000
83664.419,305.831,352.223,356.495,0.014,152.396,5.000
