%Time (s)	Theta (rad)	Omega (rad/s)
	%2/27/201510:36 AM
0.1000	0.0000	-0.0209
0.2000	0.0000	0.1152
0.3000	0.0251	0.3142
0.4000	0.0628	0.5131
0.5000	0.1257	0.6283
0.6000	0.1885	0.7435
0.7000	0.2765	0.9425
0.8000	0.3770	1.1310
0.9000	0.5027	1.3404
1.0000	0.6409	1.3614
1.1000	0.7791	1.5708
1.2000	0.9550	1.7593
1.3000	1.1310	1.9478
1.4000	1.3446	2.1468
1.5000	1.5582	2.2515
1.6000	1.7970	2.4504
1.7000	2.0483	2.6494
1.8000	2.3248	2.7541
1.9000	2.6012	2.9531
2.0000	2.9154	3.1625
2.1000	3.2296	3.1940
2.2000	3.5563	3.3301
2.3000	3.8956	3.4558
2.4000	4.2474	3.5709
2.5000	4.6119	3.7594
2.6000	5.0014	4.0317
2.7000	5.4161	4.2307
2.8000	5.8434	4.2621
2.9000	6.2706	4.3982
3.0000	6.7230	4.5239
3.1000	7.1754	4.6496
3.2000	7.6529	4.7752
3.3000	8.1304	4.8904
3.4000	8.6331	5.0894
3.5000	9.1483	5.2883
3.6000	9.6887	5.4035
3.7000	10.2290	5.5187
3.8000	10.7945	5.7072
3.9000	11.3726	5.9795
4.0000	11.9883	6.1680
4.1000	12.6041	6.2937
4.2000	13.2450	6.3355
4.3000	13.8733	6.4507
4.4000	14.5393	6.7335
4.5000	15.2179	6.9324
4.6000	15.9216	7.1105
4.7000	16.6127	6.3879
4.8000	17.1657	4.5029
4.9000	17.5050	2.3771
5.0000	17.6558	0.7330
5.1000	17.6809	0.0942
5.2000	17.6934	0.0209
5.3000	17.6934	0.1571
5.4000	17.7311	0.5027
5.5000	17.7940	0.7749
5.6000	17.8945	1.3823
5.7000	18.0704	1.9792
5.8000	18.2841	2.3143
5.9000	18.5354	2.7751
6.0000	18.8370	3.1940
6.1000	19.1637	3.2568
