%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83885.955,301.587,358.592,140.066,0.162,1.008,5.000
83894.011,301.589,358.592,140.066,0.145,0.977,5.000
83902.067,301.592,358.276,140.066,0.129,0.977,5.000
83906.095,301.589,358.513,140.226,0.113,0.998,5.000
83898.039,301.587,358.513,140.226,0.096,0.977,5.000
83910.123,301.584,358.276,140.226,0.096,0.977,5.000
83902.067,301.584,358.355,140.066,0.096,0.998,5.000
83898.039,301.587,358.355,140.066,0.064,0.977,5.000
83898.039,301.585,358.355,140.386,0.047,0.988,5.000
83889.983,301.589,358.434,140.226,0.031,0.998,5.000
83906.095,301.595,359.302,202.129,-2.694,2.003,5.000
83902.067,301.598,359.144,202.129,-2.694,2.013,5.000
83918.179,301.597,359.223,201.649,-2.727,1.993,5.000
83902.067,301.595,359.223,201.809,-2.711,2.003,5.000
83894.011,301.593,359.302,201.649,-2.760,2.003,5.000
83910.123,301.600,359.302,201.649,-2.776,1.993,5.000
83906.095,301.598,359.460,201.969,-2.825,2.003,5.000
83914.151,301.600,359.460,201.329,-2.792,2.003,5.000
83902.067,301.595,359.460,201.169,-2.808,2.013,5.000
83902.067,301.597,359.460,201.329,-2.841,2.003,5.000
83894.011,301.597,359.223,201.169,-2.825,2.003,5.000
83906.095,301.595,359.539,201.009,-2.857,1.993,5.000
83898.039,301.597,359.460,200.849,-2.857,1.993,5.000
83902.067,301.600,359.618,200.849,-2.874,2.003,5.000
83894.011,301.593,359.618,200.530,-2.874,2.003,5.000
83898.039,301.603,359.460,200.530,-2.906,2.003,5.000
83898.039,301.598,359.381,200.370,-2.906,1.993,5.000
83894.011,301.600,359.539,200.530,-2.874,1.982,5.000
83894.011,301.598,359.618,200.530,-2.890,1.993,5.000
83910.123,301.598,359.697,200.530,-2.906,1.982,5.000
83902.067,301.606,356.697,219.244,-6.350,2.987,5.000
83894.011,301.601,356.539,219.404,-6.333,2.998,5.000
83906.095,301.605,356.539,219.724,-6.333,2.987,5.000
83910.123,301.608,356.776,219.724,-6.284,2.998,5.000
83914.151,301.606,356.854,219.724,-6.317,2.987,5.000
83902.067,301.605,356.933,219.724,-6.333,3.008,5.000
83889.983,301.608,356.697,219.724,-6.350,2.987,5.000
83898.039,301.601,356.697,219.884,-6.366,2.998,5.000
83894.011,301.603,356.933,219.724,-6.382,2.998,5.000
83906.095,301.605,356.697,219.564,-6.382,2.987,5.000
83910.123,301.603,357.012,220.044,-6.382,2.967,5.000
83910.123,301.603,357.170,220.044,-6.415,2.998,5.000
83906.095,301.601,357.012,219.884,-6.382,2.987,5.000
83906.095,301.603,356.854,219.564,-6.431,2.998,5.000
83898.039,301.601,357.012,219.724,-6.431,2.987,5.000
83889.983,301.595,356.776,219.564,-6.448,2.977,5.000
83902.067,301.603,356.933,219.724,-6.464,2.987,5.000
83898.039,301.606,356.618,219.724,-6.415,2.998,5.000
83898.039,301.606,357.091,219.724,-6.497,2.987,5.000
83906.095,301.605,357.170,219.564,-6.497,2.977,5.000
83889.983,301.610,357.328,241.318,1.696,3.982,5.000
83902.067,301.614,357.407,241.318,1.679,4.013,5.000
83898.039,301.613,357.407,241.159,1.663,4.003,5.000
83885.955,301.614,357.328,240.999,1.696,3.992,5.000
83881.927,301.611,357.328,240.839,1.663,4.003,5.000
83881.927,301.610,357.249,241.318,1.696,3.982,5.000
83894.011,301.610,357.407,241.318,1.679,3.992,5.000
83877.899,301.613,357.407,241.159,1.679,3.982,5.000
83889.983,301.614,357.328,241.318,1.696,3.982,5.000
83885.955,301.618,357.565,241.478,1.712,3.992,5.000
83889.983,301.618,357.486,241.318,1.679,3.992,5.000
83898.039,301.618,357.328,241.318,1.696,4.003,5.000
83881.927,301.616,357.328,241.318,1.663,4.003,5.000
83889.983,301.619,357.170,241.478,1.712,3.982,5.000
83889.983,301.618,357.328,241.798,1.679,3.982,5.000
83898.039,301.618,357.328,241.638,1.663,4.003,5.000
83894.011,301.621,357.328,241.958,1.679,3.982,5.000
83894.011,301.616,357.328,241.638,1.679,3.992,5.000
83889.983,301.619,357.249,241.958,1.647,3.992,5.000
83894.011,301.618,357.091,241.798,1.663,3.982,5.000
83898.039,301.624,357.328,271.550,-2.303,4.998,5.000
83914.151,301.619,357.249,271.710,-2.352,4.998,5.000
83910.123,301.621,357.012,272.030,-2.254,4.998,5.000
83906.095,301.621,357.170,272.510,-2.286,4.998,5.000
83914.151,301.624,357.328,272.830,-2.303,4.998,5.000
83906.095,301.624,357.328,273.310,-2.270,4.987,5.000
83906.095,301.624,357.328,273.310,-2.270,4.998,5.000
83906.095,301.619,357.012,273.310,-2.286,4.998,5.000
83902.067,301.616,357.091,273.310,-2.254,4.998,5.000
83889.983,301.622,357.012,273.470,-2.270,4.977,5.000
83906.095,301.618,357.170,273.630,-2.270,4.987,5.000
83898.039,301.622,357.170,273.950,-2.270,4.998,5.000
83910.123,301.622,357.486,274.110,-2.286,4.998,5.000
83914.151,301.627,357.249,273.950,-2.303,4.987,5.000
83898.039,301.622,357.407,273.630,-2.254,4.998,5.000
83906.095,301.624,357.249,273.790,-2.270,4.998,5.000
83918.179,301.622,357.170,273.630,-2.286,4.987,5.000
83910.123,301.624,357.091,273.950,-2.270,4.977,5.000
83910.123,301.622,357.328,273.790,-2.254,5.018,5.000
83889.983,301.622,357.249,273.790,-2.254,5.008,5.000
83906.095,301.619,355.196,271.710,-1.421,6.013,5.000
83894.011,301.618,355.512,271.710,-1.389,6.003,5.000
83910.123,301.621,355.433,271.710,-1.356,6.013,5.000
83910.123,301.621,355.354,271.550,-1.372,5.992,5.000
83906.095,301.622,355.433,271.710,-1.372,5.992,5.000
83910.123,301.622,355.512,271.550,-1.340,5.982,5.000
83902.067,301.621,355.117,271.550,-1.356,6.023,5.000
83910.123,301.619,355.196,271.550,-1.323,5.982,5.000
83902.067,301.622,355.354,271.550,-1.291,6.013,5.000
83902.067,301.622,355.512,271.870,-1.307,5.982,5.000
83906.095,301.632,355.433,271.550,-1.275,5.992,5.000
83902.067,301.624,355.354,271.550,-1.275,5.992,5.000
83910.123,301.621,355.196,271.710,-1.258,5.992,5.000
83894.011,301.624,355.433,271.390,-1.242,5.992,5.000
83910.123,301.626,355.196,271.870,-1.258,5.992,5.000
83898.039,301.622,355.196,271.710,-1.242,5.992,5.000
83894.011,301.624,355.117,272.030,-1.193,5.992,5.000
83902.067,301.626,355.354,271.870,-1.177,5.982,5.000
83910.123,301.626,355.196,271.710,-1.177,5.992,5.000
83885.955,301.626,355.117,271.550,-1.144,5.982,5.000
83906.095,301.630,360.329,298.743,1.483,6.977,5.000
83906.095,301.629,360.250,298.743,1.483,6.987,5.000
83902.067,301.629,360.487,299.063,1.500,6.997,5.000
83898.039,301.624,360.645,298.583,1.516,6.977,5.000
83910.123,301.629,360.645,299.223,1.500,6.977,5.000
83910.123,301.630,360.645,299.223,1.483,6.997,5.000
83914.151,301.629,360.724,299.063,1.500,6.977,5.000
83902.067,301.626,360.566,298.903,1.467,6.987,5.000
83914.151,301.626,360.487,298.743,1.483,6.987,5.000
83906.095,301.626,360.566,299.063,1.532,6.967,5.000
83910.123,301.629,360.566,299.223,1.500,6.997,5.000
83906.095,301.624,360.487,299.703,1.516,7.008,5.000
83910.123,301.627,360.408,299.543,1.500,6.987,5.000
83910.123,301.627,360.487,299.703,1.532,6.987,5.000
83914.151,301.621,360.408,299.863,1.500,6.997,5.000
83910.123,301.626,360.250,300.343,1.483,6.977,5.000
83918.179,301.624,360.408,300.502,1.483,6.977,5.000
83914.151,301.624,360.408,300.343,1.516,6.987,5.000
83894.011,301.624,360.487,300.502,1.532,6.987,5.000
83914.151,301.624,360.171,300.662,1.500,7.008,5.000
83906.095,301.626,356.618,306.261,0.733,7.972,5.000
83902.067,301.626,356.460,305.941,0.716,8.002,5.000
83889.983,301.624,356.460,305.941,0.733,7.982,5.000
83910.123,301.627,356.539,305.461,0.733,8.002,5.000
83902.067,301.624,356.460,305.621,0.716,8.002,5.000
83902.067,301.624,356.381,305.621,0.765,7.992,5.000
83898.039,301.626,356.065,305.301,0.749,8.002,5.000
83902.067,301.624,356.381,305.621,0.765,7.992,5.000
83910.123,301.626,356.539,305.621,0.749,7.992,5.000
83906.095,301.626,356.302,305.461,0.765,8.002,5.000
83914.151,301.624,356.381,305.141,0.765,7.992,5.000
83902.067,301.624,356.302,304.981,0.782,7.992,5.000
83894.011,301.619,356.144,304.981,0.765,8.002,5.000
83906.095,301.627,356.223,304.821,0.798,7.982,5.000
83898.039,301.626,356.381,304.981,0.782,8.002,5.000
83906.095,301.626,356.381,304.501,0.798,7.992,5.000
83910.123,301.624,356.460,304.661,0.782,7.992,5.000
83902.067,301.624,356.302,304.661,0.782,8.002,5.000
83902.067,301.629,356.065,304.501,0.798,7.992,5.000
83902.067,301.624,356.460,304.341,0.782,7.992,5.000
83906.095,301.621,357.249,341.611,1.434,9.007,5.000
83898.039,301.619,357.091,341.451,1.434,9.007,5.000
83906.095,301.624,357.249,341.291,1.451,9.007,5.000
83902.067,301.624,357.170,341.771,1.451,9.038,5.000
83910.123,301.626,357.486,341.611,1.434,9.018,5.000
83894.011,301.624,357.170,341.291,1.434,9.028,5.000
83902.067,301.626,357.328,341.291,1.483,9.018,5.000
83902.067,301.624,357.249,340.812,1.467,9.028,5.000
83894.011,301.626,357.407,340.492,1.483,9.018,5.000
83898.039,301.622,357.249,340.332,1.451,9.018,5.000
83898.039,301.627,357.170,340.332,1.467,9.038,5.000
83894.011,301.624,357.486,340.012,1.467,9.018,5.000
83906.095,301.630,357.407,340.332,1.483,9.018,5.000
83910.123,301.627,357.328,339.852,1.483,9.018,5.000
83894.011,301.624,357.565,339.372,1.500,9.018,5.000
83902.067,301.626,357.407,339.372,1.467,9.028,5.000
83902.067,301.619,357.407,339.052,1.467,9.018,5.000
83898.039,301.629,357.407,338.892,1.500,9.018,5.000
83902.067,301.629,357.486,338.572,1.500,9.028,5.000
83914.151,301.629,357.328,338.252,1.483,9.007,5.000
83906.095,301.626,358.829,347.530,1.842,10.002,5.000
83898.039,301.627,359.144,347.690,1.859,9.982,5.000
83906.095,301.629,359.302,347.690,1.842,9.982,5.000
83914.151,301.627,359.460,347.850,1.810,9.992,5.000
83918.179,301.626,359.302,347.530,1.793,10.002,5.000
83918.179,301.629,359.381,347.690,1.810,9.992,5.000
83906.095,301.626,359.618,347.210,1.842,9.992,5.000
83894.011,301.627,359.302,347.210,1.826,9.992,5.000
83902.067,301.627,359.539,347.050,1.842,10.002,5.000
83894.011,301.629,359.539,347.210,1.761,10.012,5.000
83902.067,301.629,359.539,347.210,1.859,9.992,5.000
83910.123,301.629,359.539,347.210,1.842,10.002,5.000
83902.067,301.629,359.539,346.890,1.826,10.002,5.000
83902.067,301.626,359.697,347.050,1.810,9.992,5.000
83898.039,301.626,359.460,347.050,1.810,9.971,5.000
83898.039,301.629,359.460,346.730,1.842,9.982,5.000
83906.095,301.627,359.144,346.730,1.810,9.992,5.000
83906.095,301.632,359.618,346.890,1.826,10.002,5.000
83902.067,301.627,359.618,346.410,1.842,9.982,5.000
83906.095,301.629,359.697,346.730,1.810,10.002,5.000
83906.095,301.622,361.276,367.684,1.826,152.419,5.000
83914.151,301.619,361.039,367.524,1.826,152.399,5.000
83922.207,301.619,360.882,367.844,1.842,152.399,5.000
83902.067,301.619,360.882,367.844,1.842,152.389,5.000
83906.095,301.618,360.961,367.684,1.842,152.409,5.000
83914.151,301.618,360.961,367.844,1.810,152.399,5.000
83910.123,301.621,361.118,368.004,1.826,152.399,5.000
83910.123,301.619,361.197,368.164,1.842,152.409,5.000
83906.095,301.618,361.118,368.004,1.859,152.409,5.000
83902.067,301.621,361.276,368.004,1.826,152.399,5.000
83906.095,301.619,361.039,368.004,1.826,152.389,5.000
83889.983,301.614,361.118,368.324,1.826,152.389,5.000
83902.067,301.618,361.355,368.324,1.842,152.399,5.000
83914.151,301.619,361.434,368.484,1.826,152.389,5.000
83906.095,301.616,361.355,368.484,1.826,152.399,5.000
83898.039,301.618,361.434,368.164,1.842,152.409,5.000
83898.039,301.613,361.355,368.324,1.826,152.399,5.000
83898.039,301.618,361.513,368.484,1.842,152.409,5.000
83898.039,301.616,361.592,368.484,1.842,152.389,5.000
83906.095,301.621,361.513,368.644,1.826,152.399,5.000
