%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83930.263,302.191,355.386,237.384,-0.016,3.497,5.000
83938.318,302.186,355.386,258.178,-0.016,4.502,5.000
83926.235,302.183,354.912,258.498,0.033,4.523,5.000
83950.402,302.185,355.544,258.338,0.016,4.512,5.000
83942.346,302.185,355.307,258.018,0.000,4.512,5.000
83938.318,302.186,355.544,258.338,0.016,4.512,5.000
83946.374,302.186,355.465,258.818,0.016,4.512,5.000
83946.374,302.186,355.544,258.498,0.016,4.523,5.000
83946.374,302.185,355.623,258.338,0.000,4.512,5.000
83942.346,302.186,355.386,258.498,0.000,4.512,5.000
83922.207,302.183,355.465,258.658,0.016,4.523,5.000
83938.318,302.185,355.149,258.658,0.000,4.523,5.000
83942.346,302.186,355.544,258.978,0.016,4.512,5.000
83954.430,302.177,355.623,259.298,0.000,4.512,5.000
83942.346,302.186,355.623,258.978,0.000,4.502,5.000
83942.346,302.185,355.939,258.978,0.016,4.502,5.000
83918.179,302.188,355.781,258.818,0.016,4.492,5.000
83938.318,302.185,355.781,258.978,0.033,4.512,5.000
83938.318,302.185,355.860,258.978,-0.016,4.512,5.000
83946.374,302.188,355.860,258.978,0.000,4.512,5.000
83938.318,302.188,355.939,258.978,0.000,4.502,5.000
83926.235,302.181,356.254,292.409,0.000,5.476,5.000
83938.318,302.180,356.175,292.249,0.000,5.476,5.000
83930.263,302.180,356.017,292.089,0.000,5.466,5.000
83926.235,302.181,356.254,292.249,0.000,5.466,5.000
83934.291,302.177,356.254,292.249,0.016,5.466,5.000
83930.263,302.181,356.412,292.089,0.000,5.476,5.000
83938.318,302.181,356.333,291.769,-0.016,5.476,5.000
83942.346,302.181,356.333,291.929,-0.016,5.476,5.000
83930.263,302.180,356.333,291.609,-0.016,5.466,5.000
83934.291,302.178,356.333,291.289,0.016,5.476,5.000
83926.235,302.178,356.333,291.129,0.016,5.487,5.000
83914.151,302.181,356.333,290.489,0.016,5.476,5.000
83930.263,302.177,356.412,290.809,0.016,5.466,5.000
83942.346,302.181,356.412,290.329,0.049,5.456,5.000
83934.291,302.181,356.412,290.169,0.000,5.476,5.000
83930.263,302.178,356.649,289.529,0.000,5.476,5.000
83926.235,302.178,356.254,289.369,-0.016,5.466,5.000
83930.263,302.181,356.333,289.050,0.033,5.476,5.000
83938.318,302.178,356.491,289.050,0.016,5.487,5.000
83938.318,302.181,356.491,288.730,0.000,5.476,5.000
83946.374,302.173,357.281,300.886,0.016,6.523,5.000
83950.402,302.175,357.439,301.046,0.016,6.523,5.000
83950.402,302.177,357.281,300.726,0.000,6.512,5.000
83946.374,302.175,357.281,300.566,0.000,6.512,5.000
83950.402,302.172,357.439,300.726,0.033,6.502,5.000
83946.374,302.173,357.044,300.566,0.016,6.512,5.000
83934.291,302.175,357.281,300.566,0.000,6.523,5.000
83946.374,302.173,357.281,300.886,-0.016,6.523,5.000
83938.318,302.178,357.281,300.886,0.000,6.512,5.000
83954.430,302.180,357.281,301.206,0.016,6.512,5.000
83950.402,302.177,357.439,301.366,-0.016,6.492,5.000
83938.318,302.173,357.360,301.046,0.000,6.502,5.000
83958.458,302.173,357.123,301.206,-0.016,6.523,5.000
83942.346,302.177,356.965,301.366,0.016,6.523,5.000
83938.318,302.173,357.123,301.686,0.016,6.492,5.000
83938.318,302.177,356.965,301.846,0.033,6.502,5.000
83942.346,302.175,357.360,302.166,0.000,6.512,5.000
83942.346,302.180,357.123,302.166,0.016,6.533,5.000
83946.374,302.175,357.202,302.326,0.000,6.512,5.000
83946.374,302.173,357.123,302.486,0.016,6.512,5.000
83926.235,302.159,353.491,302.966,-0.016,7.476,5.000
83930.263,302.164,353.412,303.286,-0.016,7.466,5.000
83934.291,302.159,353.649,303.126,-0.016,7.466,5.000
83946.374,302.159,353.649,303.606,0.016,7.466,5.000
83938.318,302.159,353.728,303.446,0.049,7.466,5.000
83946.374,302.159,353.649,303.766,0.033,7.476,5.000
83938.318,302.157,353.728,303.766,0.033,7.476,5.000
83942.346,302.157,353.649,304.085,-0.016,7.466,5.000
83930.263,302.161,353.807,304.085,0.000,7.476,5.000
83934.291,302.164,353.964,304.245,0.016,7.446,5.000
83934.291,302.162,354.122,304.565,-0.033,7.487,5.000
83946.374,302.162,353.885,304.885,0.000,7.466,5.000
83942.346,302.164,353.964,304.725,-0.016,7.466,5.000
83934.291,302.162,353.885,305.045,0.016,7.476,5.000
83926.235,302.161,354.201,305.205,0.000,7.466,5.000
83938.318,302.162,354.043,305.205,0.016,7.466,5.000
83922.207,302.165,354.043,305.685,-0.016,7.476,5.000
83934.291,302.162,354.122,305.525,0.000,7.476,5.000
83934.291,302.167,354.201,305.845,0.016,7.476,5.000
83934.291,302.162,354.043,306.005,0.000,7.476,5.000
83938.318,302.151,357.360,326.160,0.000,8.512,5.000
83946.374,302.149,357.439,326.160,0.000,8.502,5.000
83938.318,302.154,357.518,326.479,0.000,8.502,5.000
83938.318,302.148,357.123,326.799,0.016,8.492,5.000
83934.291,302.151,357.360,326.479,0.000,8.502,5.000
83930.263,302.149,357.439,326.639,0.016,8.512,5.000
83938.318,302.148,357.439,327.119,0.000,8.512,5.000
83954.430,302.146,357.439,327.599,0.016,8.502,5.000
83938.318,302.152,357.439,327.759,0.016,8.502,5.000
83934.291,302.151,357.439,327.919,0.000,8.512,5.000
83930.263,302.148,357.439,327.919,-0.016,8.512,5.000
83934.291,302.146,357.360,328.239,0.016,8.502,5.000
83926.235,302.149,357.360,328.399,0.016,8.502,5.000
83934.291,302.148,357.281,328.719,0.000,8.512,5.000
83938.318,302.151,357.439,329.359,0.016,8.492,5.000
83942.346,302.151,357.518,329.199,0.000,8.492,5.000
83938.318,302.151,357.597,329.519,0.000,8.533,5.000
83954.430,302.149,357.439,329.679,0.000,8.492,5.000
83942.346,302.148,357.439,329.998,0.000,8.492,5.000
83930.263,302.149,356.965,329.998,0.000,8.492,5.000
83922.207,302.143,357.439,331.118,0.000,9.497,5.000
83934.291,302.141,357.597,330.958,-0.016,9.476,5.000
83942.346,302.141,357.755,331.438,0.000,9.497,5.000
83934.291,302.140,357.676,331.118,-0.016,9.517,5.000
83938.318,302.151,357.597,331.598,0.016,9.497,5.000
83938.318,302.140,357.439,331.438,-0.016,9.517,5.000
83938.318,302.143,357.755,331.918,0.033,9.497,5.000
83934.291,302.140,357.597,331.918,0.000,9.486,5.000
83942.346,302.141,357.518,332.078,-0.016,9.486,5.000
83938.318,302.148,357.755,332.238,0.000,9.497,5.000
83942.346,302.144,357.676,332.238,-0.016,9.486,5.000
83938.318,302.144,357.597,332.238,0.016,9.497,5.000
83942.346,302.140,357.676,332.078,0.000,9.486,5.000
83938.318,302.141,357.676,332.398,0.016,9.497,5.000
83926.235,302.144,357.439,332.878,0.016,9.476,5.000
83942.346,302.143,357.834,332.398,0.000,9.497,5.000
83934.291,302.138,357.755,332.878,-0.033,9.476,5.000
83942.346,302.143,357.755,332.878,0.016,9.486,5.000
83942.346,302.146,357.834,332.718,0.033,9.507,5.000
83938.318,302.146,357.755,332.878,-0.016,9.517,5.000
83946.374,302.123,358.860,364.229,0.033,152.416,5.000
83946.374,302.122,359.176,364.229,0.016,152.375,5.000
83942.346,302.120,358.939,363.909,-0.016,152.406,5.000
83946.374,302.119,359.018,363.909,0.016,152.396,5.000
83946.374,302.125,358.939,363.749,0.033,152.396,5.000
83946.374,302.123,358.860,364.229,0.000,152.406,5.000
83946.374,302.123,359.255,364.229,0.000,152.406,5.000
83946.374,302.114,358.939,364.229,0.016,152.406,5.000
83938.318,302.122,358.860,363.909,-0.033,152.416,5.000
83942.346,302.120,358.702,363.909,0.016,152.396,5.000
83942.346,302.123,358.702,363.909,0.033,152.396,5.000
83942.346,302.125,358.781,363.909,0.000,152.406,5.000
83950.402,302.123,358.860,363.909,0.016,152.406,5.000
83946.374,302.127,358.939,364.069,-0.016,152.416,5.000
83938.318,302.125,358.860,364.229,0.016,152.406,5.000
83938.318,302.122,358.860,364.229,0.033,152.406,5.000
83950.402,302.122,358.623,363.909,0.016,152.386,5.000
83938.318,302.125,358.623,364.069,0.033,152.416,5.000
83926.235,302.127,358.544,363.909,0.016,152.406,5.000
83946.374,302.122,358.702,364.069,0.016,152.406,5.000
