%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83958.458,303.992,357.751,363.757,0.003,152.426,5.000
83958.458,303.989,357.830,363.277,-0.013,152.395,5.000
83954.430,303.984,357.672,363.757,0.020,152.436,5.000
83950.402,303.983,357.435,363.757,0.020,152.395,5.000
83946.374,303.986,357.435,363.437,-0.029,152.415,5.000
83958.458,303.989,357.672,363.437,0.020,152.415,5.000
83970.542,303.984,357.356,363.757,0.003,152.415,5.000
83958.458,303.989,357.356,363.757,0.003,152.426,5.000
83958.458,303.991,357.593,363.437,-0.013,152.415,5.000
83954.430,303.992,357.198,363.277,-0.013,152.415,5.000
83950.402,303.988,357.119,363.118,-0.013,152.405,5.000
83954.430,303.986,357.119,363.437,-0.029,152.405,5.000
83954.430,303.992,357.040,363.437,0.020,152.415,5.000
83966.514,303.989,357.277,363.277,-0.013,152.426,5.000
83962.486,303.991,357.277,363.277,-0.013,152.415,5.000
83970.542,303.989,357.040,363.118,0.036,152.446,5.000
83958.458,303.989,357.119,362.798,-0.029,152.415,5.000
83958.458,303.986,357.119,362.958,-0.046,152.446,5.000
83954.430,303.991,356.961,362.958,-0.013,152.426,5.000
