%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83696.643,300.897,359.421,141.058,-0.008,0.010,5.000
83700.671,300.899,359.342,140.898,0.008,-0.011,5.000
83700.671,300.897,359.421,141.378,0.041,-0.001,5.000
83704.698,300.901,359.500,141.218,-0.008,0.010,5.000
83700.671,300.902,359.737,141.378,0.008,-0.011,5.000
83696.643,300.905,359.263,141.058,0.008,0.010,5.000
83696.643,300.901,359.737,141.378,0.008,0.010,5.000
83696.643,300.902,359.342,141.538,-0.008,-0.001,5.000
83704.698,300.905,359.263,141.698,0.008,-0.011,5.000
83700.671,300.907,359.421,141.698,-0.008,-0.001,5.000
83708.726,300.904,359.421,141.857,-0.008,0.010,5.000
83696.643,300.902,359.500,142.017,-0.008,0.010,5.000
83712.754,300.902,359.579,142.177,0.008,0.010,5.000
83704.698,300.902,359.500,142.177,0.008,0.010,5.000
83692.615,300.905,359.421,142.497,0.008,-0.001,5.000
83696.643,300.904,359.421,142.497,-0.008,0.010,5.000
83700.671,300.904,359.421,142.657,-0.008,-0.001,5.000
83708.726,300.907,359.579,142.657,-0.041,-0.001,5.000
83700.671,300.910,359.658,142.817,-0.008,0.010,5.000
83696.643,300.905,359.421,142.817,-0.008,0.010,5.000
83696.643,300.920,360.368,207.120,0.008,1.035,5.000
83688.587,300.918,360.447,206.960,0.024,1.025,5.000
83712.754,300.920,360.289,206.640,-0.008,1.005,5.000
83684.559,300.920,360.368,206.480,0.008,1.035,5.000
83700.671,300.914,360.368,206.160,0.008,1.015,5.000
83688.587,300.920,360.289,205.840,0.024,1.025,5.000
83684.559,300.918,360.368,205.680,-0.008,1.015,5.000
83688.587,300.922,360.526,205.680,0.024,1.025,5.000
83696.643,300.922,360.526,205.840,-0.008,1.025,5.000
83688.587,300.920,360.131,205.680,-0.008,1.025,5.000
83692.615,300.917,360.605,205.200,0.008,1.035,5.000
83688.587,300.917,360.368,205.200,0.008,1.025,5.000
83684.559,300.918,360.210,204.720,0.008,1.035,5.000
83692.615,300.918,360.368,204.880,0.008,1.035,5.000
83688.587,300.922,360.447,205.040,-0.008,1.046,5.000
83692.615,300.918,360.526,205.040,-0.008,0.994,5.000
83696.643,300.918,360.526,205.040,0.008,1.005,5.000
83692.615,300.920,360.447,204.880,0.008,1.015,5.000
83692.615,300.917,360.210,204.720,0.008,1.025,5.000
83692.615,300.917,360.289,204.560,-0.008,1.035,5.000
83696.643,300.923,359.026,245.989,-0.008,1.979,5.000
83696.643,300.923,359.026,245.989,0.008,2.010,5.000
83688.587,300.922,358.631,245.989,0.041,1.979,5.000
83692.615,300.920,358.789,246.309,-0.008,1.999,5.000
83680.531,300.917,358.789,246.469,0.008,1.969,5.000
83696.643,300.923,359.026,246.949,0.008,1.979,5.000
83696.643,300.925,358.868,246.949,0.008,1.999,5.000
83708.726,300.923,358.710,246.949,-0.008,1.989,5.000
83704.698,300.925,359.026,247.109,-0.024,1.999,5.000
83700.671,300.922,358.947,247.109,-0.008,1.989,5.000
83696.643,300.922,358.868,247.429,0.008,1.999,5.000
83708.726,300.918,358.710,247.429,0.024,1.999,5.000
83700.671,300.923,358.789,247.909,0.008,1.999,5.000
83704.698,300.923,359.026,248.069,0.008,1.979,5.000
83704.698,300.923,359.105,247.909,-0.008,1.989,5.000
83700.671,300.925,359.026,248.069,-0.008,1.999,5.000
83700.671,300.923,358.947,248.069,-0.008,1.999,5.000
83704.698,300.920,358.710,248.069,0.008,1.989,5.000
83696.643,300.923,358.868,248.229,-0.008,1.989,5.000
83700.671,300.933,358.947,248.229,0.008,1.989,5.000
83700.671,300.925,363.685,252.228,0.008,2.994,5.000
83696.643,300.928,363.369,252.228,-0.008,3.025,5.000
83692.615,300.922,363.448,251.908,0.008,3.015,5.000
83684.559,300.918,363.369,252.387,0.024,3.025,5.000
83696.643,300.923,363.527,252.547,0.024,3.035,5.000
83700.671,300.926,363.369,252.387,0.008,3.015,5.000
83692.615,300.926,363.448,252.547,0.024,3.004,5.000
83696.643,300.923,363.369,252.707,0.008,3.015,5.000
83708.726,300.922,363.290,252.387,0.057,3.015,5.000
83696.643,300.922,363.369,252.547,0.008,3.004,5.000
83692.615,300.922,363.290,252.547,0.024,3.025,5.000
83692.615,300.923,363.290,252.547,0.008,3.015,5.000
83712.754,300.922,363.369,252.707,0.008,3.025,5.000
83692.615,300.923,363.369,253.027,0.008,3.035,5.000
83688.587,300.923,363.448,252.867,0.024,3.025,5.000
83700.671,300.920,363.132,252.547,0.008,3.015,5.000
83692.615,300.922,363.211,252.547,0.024,3.004,5.000
83704.698,300.922,363.211,252.707,-0.008,3.004,5.000
83700.671,300.920,363.211,253.027,0.008,2.994,5.000
83708.726,300.925,363.132,252.867,0.008,3.025,5.000
83692.615,300.922,362.184,282.619,0.008,3.989,5.000
83696.643,300.922,362.184,282.619,-0.024,3.989,5.000
83692.615,300.922,362.342,282.459,-0.008,3.989,5.000
83704.698,300.928,362.184,282.619,0.008,3.999,5.000
83688.587,300.926,361.948,282.459,0.008,3.989,5.000
83696.643,300.922,362.105,282.619,0.008,3.989,5.000
83700.671,300.918,361.948,282.939,0.008,3.989,5.000
83696.643,300.917,361.869,282.779,0.024,3.979,5.000
83692.615,300.922,361.869,282.619,-0.008,3.979,5.000
83696.643,300.922,361.790,283.099,0.008,3.989,5.000
83692.615,300.923,361.790,282.939,0.008,3.989,5.000
83700.671,300.925,361.711,283.099,-0.008,3.979,5.000
83696.643,300.922,361.632,283.099,0.008,3.989,5.000
83696.643,300.923,361.632,282.939,-0.008,3.999,5.000
83692.615,300.915,361.395,282.939,0.041,3.979,5.000
83696.643,300.923,361.790,283.419,0.008,3.979,5.000
83696.643,300.923,361.553,283.579,0.008,3.999,5.000
83696.643,300.926,361.553,283.579,0.024,3.989,5.000
83688.587,300.928,361.474,283.899,-0.008,3.968,5.000
83700.671,300.923,361.237,283.419,0.008,3.979,5.000
83696.643,300.915,360.526,296.536,-0.024,5.004,5.000
83704.698,300.915,360.447,296.216,-0.041,5.025,5.000
83696.643,300.914,360.526,296.216,-0.008,5.025,5.000
83700.671,300.912,360.684,296.056,-0.041,5.025,5.000
83696.643,300.912,360.684,295.896,-0.024,5.014,5.000
83696.643,300.915,360.526,295.896,-0.024,5.014,5.000
83696.643,300.912,360.526,295.576,-0.024,5.004,5.000
83696.643,300.909,360.368,295.576,-0.041,5.014,5.000
83696.643,300.910,360.605,295.896,-0.041,5.014,5.000
83708.726,300.910,360.763,296.056,-0.041,5.004,5.000
83700.671,300.914,360.447,295.576,-0.041,5.014,5.000
83700.671,300.914,360.605,295.576,-0.041,5.014,5.000
83704.698,300.914,360.684,295.576,-0.041,5.014,5.000
83692.615,300.910,360.842,295.256,-0.008,5.014,5.000
83696.643,300.910,360.605,295.256,-0.041,5.004,5.000
83708.726,300.914,360.605,295.256,-0.008,5.004,5.000
83684.559,300.912,360.289,295.736,-0.008,5.004,5.000
83696.643,300.912,360.684,296.056,-0.041,5.014,5.000
83696.643,300.915,360.684,295.896,-0.041,5.014,5.000
83696.643,300.915,360.526,295.896,-0.041,5.025,5.000
83696.643,300.891,363.211,312.371,0.024,5.989,5.000
83692.615,300.889,363.132,311.571,0.008,5.989,5.000
83696.643,300.881,363.132,312.051,-0.008,5.989,5.000
83692.615,300.885,363.211,311.731,0.008,5.999,5.000
83688.587,300.889,363.053,311.412,0.024,5.999,5.000
83688.587,300.886,363.132,311.412,0.008,5.989,5.000
83696.643,300.889,363.290,311.412,0.008,5.978,5.000
83692.615,300.891,363.290,311.252,0.041,5.978,5.000
83692.615,300.889,363.132,311.252,0.008,5.978,5.000
83684.559,300.889,363.132,311.252,-0.008,5.989,5.000
83688.587,300.888,363.211,311.252,0.008,6.009,5.000
83696.643,300.889,363.211,311.252,0.008,5.999,5.000
83692.615,300.888,363.290,311.252,-0.008,5.989,5.000
83700.671,300.893,363.290,311.412,0.008,5.989,5.000
83692.615,300.894,363.369,311.412,-0.008,5.978,5.000
83692.615,300.896,363.290,311.092,0.008,5.989,5.000
83700.671,300.891,363.211,311.092,0.024,5.989,5.000
83696.643,300.888,363.132,310.932,0.008,5.989,5.000
83688.587,300.893,363.053,310.932,0.024,5.999,5.000
83688.587,300.894,363.369,311.092,0.008,6.009,5.000
83708.726,300.857,362.579,333.486,0.008,6.994,5.000
83704.698,300.859,362.658,333.646,0.008,7.025,5.000
83692.615,300.859,362.658,333.805,0.008,7.014,5.000
83708.726,300.859,362.500,333.486,0.008,7.004,5.000
83700.671,300.857,362.421,333.646,0.008,7.014,5.000
83700.671,300.859,362.342,333.486,-0.008,7.004,5.000
83696.643,300.857,362.421,333.326,0.008,6.994,5.000
83692.615,300.856,362.263,333.006,-0.008,7.004,5.000
83704.698,300.859,362.500,333.326,0.008,7.004,5.000
83704.698,300.860,362.421,333.166,0.024,6.994,5.000
83700.671,300.859,362.342,332.846,0.024,7.025,5.000
83696.643,300.857,362.263,332.686,0.008,7.004,5.000
83696.643,300.854,362.105,332.526,0.024,7.004,5.000
83700.671,300.856,362.184,332.366,0.024,7.035,5.000
83696.643,300.854,362.184,332.206,0.008,6.994,5.000
83700.671,300.854,362.263,332.206,-0.008,7.014,5.000
83692.615,300.857,362.184,332.206,0.024,7.004,5.000
83688.587,300.860,362.184,331.566,0.024,7.025,5.000
83688.587,300.852,362.342,331.566,-0.008,7.004,5.000
83684.559,300.852,362.184,331.246,0.008,7.014,5.000
83692.615,300.830,361.553,349.641,-0.008,8.009,5.000
83692.615,300.833,361.632,349.801,0.008,8.009,5.000
83692.615,300.833,361.632,349.801,0.041,7.989,5.000
83696.643,300.833,361.632,349.641,0.008,7.999,5.000
83696.643,300.835,361.632,349.961,0.008,7.999,5.000
83684.559,300.828,361.711,350.121,0.024,7.999,5.000
83688.587,300.830,361.632,350.281,0.008,7.989,5.000
