%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83950.402,304.331,357.451,305.093,0.022,6.505,5.000
83950.402,304.331,357.135,304.933,-0.011,6.494,5.000
83962.486,304.329,357.214,304.773,-0.027,6.505,5.000
83970.542,304.332,357.135,304.613,-0.011,6.494,5.000
83974.570,304.332,357.214,304.453,-0.011,6.505,5.000
83954.430,304.332,357.293,303.814,0.006,6.505,5.000
83978.598,304.332,357.372,303.654,0.022,6.505,5.000
83962.486,304.334,357.293,303.654,-0.011,6.505,5.000
83966.514,304.332,357.135,303.494,0.022,6.494,5.000
83962.486,304.331,357.135,303.174,-0.011,6.525,5.000
83970.542,304.331,357.214,303.014,-0.011,6.505,5.000
83958.458,304.334,356.977,303.014,0.006,6.505,5.000
83966.514,304.337,357.214,302.854,0.022,6.494,5.000
83966.514,304.336,357.293,303.014,0.006,6.494,5.000
83966.514,304.336,357.214,302.534,-0.011,6.515,5.000
83962.486,304.336,357.135,302.534,0.006,6.515,5.000
83970.542,304.337,357.056,302.054,0.022,6.494,5.000
83978.598,304.328,355.082,310.852,0.038,7.499,5.000
83970.542,304.324,354.845,311.012,-0.027,7.489,5.000
83962.486,304.326,354.924,310.532,0.006,7.489,5.000
83970.542,304.324,355.003,310.852,-0.011,7.479,5.000
83970.542,304.324,354.845,310.692,0.022,7.499,5.000
83958.458,304.326,354.845,310.852,0.006,7.489,5.000
83966.514,304.326,354.924,311.012,0.038,7.499,5.000
83970.542,304.328,354.924,311.172,-0.011,7.499,5.000
83970.542,304.326,355.161,311.172,0.022,7.469,5.000
83962.486,304.326,355.003,311.172,-0.027,7.489,5.000
83974.570,304.326,355.082,311.012,-0.011,7.489,5.000
83966.514,304.328,354.845,310.692,0.022,7.489,5.000
83962.486,304.323,354.924,311.012,0.022,7.499,5.000
83958.458,304.323,354.845,311.172,-0.011,7.499,5.000
83970.542,304.328,355.003,311.172,0.022,7.499,5.000
83974.570,304.324,355.003,311.172,-0.043,7.499,5.000
83970.542,304.329,354.845,311.012,0.038,7.489,5.000
83966.514,304.329,354.924,311.332,0.022,7.510,5.000
83966.514,304.328,355.161,310.852,-0.011,7.510,5.000
83966.514,304.328,355.240,311.172,0.022,7.499,5.000
83950.402,304.318,354.371,343.803,0.006,8.504,5.000
83966.514,304.318,354.608,343.643,0.006,8.504,5.000
83966.514,304.320,354.450,343.643,-0.011,8.515,5.000
83962.486,304.316,354.529,343.963,-0.011,8.494,5.000
83966.514,304.318,354.450,343.963,0.006,8.484,5.000
83950.402,304.318,354.213,344.283,0.006,8.494,5.000
83954.430,304.316,354.292,344.283,0.022,8.504,5.000
83954.430,304.318,354.529,344.603,-0.011,8.494,5.000
83962.486,304.318,354.450,344.762,0.006,8.494,5.000
83950.402,304.320,354.608,344.922,0.038,8.494,5.000
83950.402,304.320,354.371,344.922,0.006,8.504,5.000
83950.402,304.320,354.292,344.922,-0.011,8.484,5.000
83946.374,304.316,354.371,345.242,0.022,8.515,5.000
83950.402,304.316,354.213,344.922,-0.011,8.494,5.000
83970.542,304.323,354.213,345.082,-0.011,8.515,5.000
83966.514,304.316,354.371,345.402,0.022,8.504,5.000
83962.486,304.318,354.529,345.402,0.006,8.504,5.000
83970.542,304.316,354.529,345.402,-0.011,8.504,5.000
83962.486,304.323,354.292,344.922,-0.027,8.504,5.000
83946.374,304.318,354.371,344.922,0.022,8.515,5.000
83970.542,304.303,357.214,346.842,0.022,9.499,5.000
83958.458,304.303,357.135,347.002,-0.011,9.468,5.000
83954.430,304.300,357.056,346.842,0.006,9.479,5.000
83954.430,304.297,357.135,347.002,0.006,9.479,5.000
83966.514,304.297,357.135,346.842,0.006,9.468,5.000
83954.430,304.297,356.898,346.522,0.022,9.468,5.000
83954.430,304.297,357.135,347.002,0.038,9.458,5.000
83958.458,304.299,357.135,347.002,0.022,9.468,5.000
83958.458,304.297,357.056,346.842,-0.011,9.468,5.000
83966.514,304.300,357.056,346.522,-0.027,9.479,5.000
83966.514,304.297,356.977,346.522,0.006,9.479,5.000
83966.514,304.292,357.056,346.362,0.022,9.468,5.000
83962.486,304.292,356.898,346.682,0.022,9.489,5.000
83962.486,304.295,356.977,346.522,0.022,9.489,5.000
83962.486,304.300,357.135,346.682,-0.011,9.479,5.000
83966.514,304.297,357.135,346.522,0.006,9.468,5.000
83970.542,304.300,357.056,346.842,0.006,9.489,5.000
83970.542,304.297,356.898,347.162,-0.011,9.468,5.000
83958.458,304.300,357.056,346.842,0.006,9.468,5.000
83970.542,304.295,356.898,347.002,0.022,9.499,5.000
83958.458,304.287,357.056,360.598,0.006,152.398,5.000
83966.514,304.291,356.977,360.598,0.022,152.398,5.000
83970.542,304.289,357.451,360.438,0.022,152.388,5.000
83966.514,304.287,356.819,361.078,-0.011,152.388,5.000
83974.570,304.281,356.819,360.438,0.022,152.398,5.000
83958.458,304.282,356.661,360.278,-0.011,152.398,5.000
83950.402,304.282,356.977,360.598,0.022,152.398,5.000
83962.486,304.286,356.819,360.278,0.006,152.378,5.000
83970.542,304.282,356.819,360.598,0.022,152.398,5.000
83974.570,304.282,356.661,360.598,0.022,152.409,5.000
83974.570,304.287,356.819,360.598,0.022,152.398,5.000
83974.570,304.286,356.819,360.438,0.006,152.388,5.000
83954.430,304.286,356.661,360.438,0.022,152.409,5.000
83958.458,304.284,356.740,360.598,-0.011,152.388,5.000
83966.514,304.284,356.661,360.438,0.006,152.398,5.000
83970.542,304.284,356.661,360.438,-0.027,152.409,5.000
83970.542,304.291,356.740,360.918,0.022,152.409,5.000
83966.514,304.289,356.582,360.278,-0.011,152.388,5.000
83966.514,304.286,356.740,360.438,0.022,152.398,5.000
83962.486,304.282,356.740,360.278,-0.011,152.398,5.000
