%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Airspeed Differential Pressure [Pa],Aux Differential Pressure [Pa],ELD Probe X axis [mm],ELD Probe Y axis [mm],Voltage [V]
83970.542,301.940,356.239,167.195,0.011,0.012,5.000
83978.598,301.938,356.002,167.195,0.011,0.002,5.000
83978.598,301.935,356.239,167.195,0.028,0.002,5.000
83966.514,301.938,356.081,167.195,-0.005,0.012,5.000
83970.542,301.937,356.160,166.875,-0.021,0.002,5.000
83966.514,301.935,356.081,166.875,0.011,-0.008,5.000
83970.542,301.938,356.081,166.875,-0.005,0.002,5.000
83974.570,301.938,356.081,167.195,0.011,-0.008,5.000
83978.598,301.938,356.239,166.555,0.011,-0.008,5.000
83970.542,301.943,356.160,166.875,0.028,0.002,5.000
83982.626,301.938,355.844,167.195,-0.005,0.012,5.000
83966.514,301.935,356.002,166.555,0.028,-0.008,5.000
83970.542,301.937,355.923,166.715,0.011,0.002,5.000
83974.570,301.937,356.002,166.875,0.028,-0.008,5.000
83978.598,301.938,356.081,167.195,-0.005,0.002,5.000
83982.626,301.937,356.002,166.235,0.028,-0.008,5.000
83970.542,301.937,356.002,166.715,0.028,-0.008,5.000
83970.542,301.933,356.081,166.715,0.011,-0.008,5.000
83974.570,301.935,355.923,166.715,0.011,0.002,5.000
83970.542,301.940,355.844,166.555,0.011,0.012,5.000
83966.514,301.943,353.633,192.628,0.011,0.494,5.000
83978.598,301.946,353.396,192.948,0.011,0.505,5.000
83970.542,301.949,353.633,193.108,-0.005,0.494,5.000
83978.598,301.949,353.712,193.747,0.028,0.515,5.000
83978.598,301.946,353.633,193.427,0.011,0.494,5.000
83974.570,301.948,353.554,193.907,-0.005,0.494,5.000
83962.486,301.946,353.475,193.747,0.011,0.494,5.000
83970.542,301.945,353.712,193.907,0.011,0.494,5.000
83962.486,301.946,353.554,194.067,0.011,0.494,5.000
83958.458,301.948,353.712,194.867,0.011,0.505,5.000
83982.626,301.954,353.949,194.547,-0.005,0.494,5.000
83966.514,301.956,353.870,195.027,-0.005,0.505,5.000
83970.542,301.949,353.712,195.027,-0.005,0.505,5.000
83962.486,301.951,354.028,195.187,0.011,0.515,5.000
83962.486,301.948,353.870,195.027,0.011,0.494,5.000
83966.514,301.949,353.870,195.507,-0.005,0.494,5.000
83966.514,301.956,354.107,195.827,-0.005,0.515,5.000
83966.514,301.954,354.186,195.667,0.011,0.484,5.000
83986.654,301.958,354.186,196.147,-0.021,0.484,5.000
83958.458,301.949,354.343,195.827,-0.021,0.494,5.000
83970.542,301.954,353.633,216.621,0.011,1.510,5.000
83966.514,301.959,353.633,216.781,-0.038,1.499,5.000
83966.514,301.954,353.475,216.461,0.011,1.489,5.000
83962.486,301.958,353.238,216.461,0.028,1.489,5.000
83958.458,301.951,353.554,216.621,-0.005,1.499,5.000
83962.486,301.949,353.396,216.621,0.011,1.499,5.000
83966.514,301.954,353.475,217.101,-0.021,1.489,5.000
83970.542,301.956,353.554,216.781,0.011,1.510,5.000
83970.542,301.954,353.554,216.941,0.011,1.489,5.000
83966.514,301.959,353.317,216.941,-0.005,1.489,5.000
83962.486,301.951,353.554,216.781,0.011,1.499,5.000
83966.514,301.953,353.475,216.621,0.011,1.499,5.000
83954.430,301.953,353.396,216.781,-0.005,1.499,5.000
83958.458,301.953,353.238,216.941,-0.005,1.499,5.000
83958.458,301.954,353.317,217.261,-0.005,1.499,5.000
83958.458,301.956,353.554,216.941,0.011,1.499,5.000
83962.486,301.953,353.554,216.781,0.011,1.499,5.000
83962.486,301.953,353.317,216.461,0.028,1.479,5.000
83958.458,301.949,353.317,216.621,0.011,1.510,5.000
83962.486,301.949,353.080,216.621,0.011,1.499,5.000
83978.598,301.956,351.975,249.412,-0.005,2.494,5.000
83966.514,301.956,351.896,249.732,0.028,2.515,5.000
83974.570,301.953,351.659,249.732,-0.005,2.504,5.000
83970.542,301.954,351.975,249.412,0.028,2.515,5.000
83970.542,301.951,351.738,249.572,-0.005,2.494,5.000
83962.486,301.951,351.896,249.412,-0.005,2.515,5.000
83982.626,301.954,352.133,249.572,0.028,2.525,5.000
83974.570,301.956,352.211,249.892,0.028,2.525,5.000
83978.598,301.954,352.054,249.892,0.028,2.504,5.000
83974.570,301.956,352.054,249.892,0.011,2.515,5.000
83974.570,301.956,351.975,249.572,0.028,2.504,5.000
83978.598,301.956,351.975,249.732,0.011,2.515,5.000
83970.542,301.956,351.975,249.732,0.011,2.515,5.000
83978.598,301.954,351.975,249.732,0.011,2.494,5.000
83974.570,301.956,352.133,249.892,0.060,2.525,5.000
83982.626,301.953,352.133,249.892,0.011,2.504,5.000
83978.598,301.956,352.054,249.572,0.011,2.494,5.000
83978.598,301.958,352.527,249.732,0.028,2.515,5.000
83962.486,301.961,352.211,249.412,-0.005,2.515,5.000
83974.570,301.956,352.133,249.092,0.028,2.515,5.000
83962.486,301.962,354.265,271.646,0.028,3.489,5.000
83962.486,301.958,354.265,271.326,0.011,3.499,5.000
83970.542,301.959,354.107,271.486,-0.005,3.499,5.000
83966.514,301.958,354.265,271.326,0.028,3.499,5.000
83970.542,301.956,354.186,271.486,0.028,3.509,5.000
83966.514,301.962,354.186,271.966,0.011,3.489,5.000
83966.514,301.962,354.422,271.966,0.028,3.479,5.000
83970.542,301.962,354.186,271.486,-0.005,3.489,5.000
83974.570,301.964,354.186,271.806,-0.005,3.499,5.000
83966.514,301.959,354.028,271.646,-0.005,3.489,5.000
83970.542,301.956,354.107,271.806,0.011,3.489,5.000
83970.542,301.949,353.949,271.966,0.028,3.489,5.000
